time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.117948520999908447e+06 -6.389121088135052418e-05 1.179184352847973934e-03 -1.805953585724060081e-03 9.155660708910096091e+00 -1.617976815706295146e-01 3.548793740950414222e+00 3.191015625000000000e+01 3.528505563735961359e-01 1.051951885223388672e+00 1.050348043441772461e+00 -2.009256859309415950e-04 -7.181157823652042048e-03 -5.943004786968231201e-02 -9.982066154479980469e-01
1.126282520999908447e+06 -5.224245268996285263e-05 -2.016542252252783839e-03 8.811950670300009976e-04 9.137658621604083820e+00 -1.425275747646411462e-01 3.536104202151783227e+00 3.193164062500000000e+01 3.528481721878051758e-01 1.051947951316833496e+00 1.050348043441772461e+00 -2.150521904696333926e-04 -7.182212080806500698e-03 -5.942239984869956970e-02 -9.982071518898009144e-01
1.134615520999908447e+06 -7.908910235046376358e-04 1.450401623054072778e-03 1.419807225584787105e-03 9.167662100447440565e+00 -1.521645166816980033e-01 3.545096021958118016e+00 3.193164062500000000e+01 3.528494834899902344e-01 1.051946163177490234e+00 1.050350427627563477e+00 -2.261087065563160698e-04 -7.171195466071377672e-03 -5.941949039697647095e-02 -9.982073307037352405e-01
1.142948520999908447e+06 1.873217645279798282e-04 -1.139838860164547017e-03 -7.318688778432599906e-04 9.178463352831050415e+00 -1.678211344822164719e-01 3.530845534688305420e+00 3.191015625000000000e+01 3.528508245944976807e-01 1.051944613456726074e+00 1.050352931022644043e+00 -2.336059551452662753e-04 -7.173524703830488382e-03 -5.941782146692276001e-02 -9.982073903083800159e-01
1.151281520999908447e+06 1.872482757136819948e-04 1.517087679889141810e-05 -1.965213109049908369e-04 9.167662100447440565e+00 -1.437345531468517401e-01 3.525107377796435237e+00 3.189843750000000000e+01 3.528564572334288996e-01 1.051943182945251465e+00 1.050353884696960449e+00 -2.278684114571660757e-04 -7.180702406913049007e-03 -5.943662300705908341e-02 -9.982063174247740589e-01
1.159615520999908447e+06 -1.036603838109974307e-03 -1.436902773763015567e-03 -1.849233894640200666e-04 9.172462657062375513e+00 -1.894976439963748926e-01 3.573259477358864178e+00 3.191210937500000000e+01 3.528582453727722168e-01 1.051943659782409668e+00 1.050355076789855957e+00 -2.251305413664694832e-04 -7.164089940488341940e-03 -5.944204330444335938e-02 -9.982060790061950684e-01
1.167948520999908447e+06 -5.403430537295333957e-04 -2.022376499279866791e-03 1.690198917376721857e-03 9.158060987217565341e+00 -1.485508118460494298e-01 3.531120845338156844e+00 3.191210937500000000e+01 3.528557121753692627e-01 1.051943182945251465e+00 1.050355076789855957e+00 -2.261008485220928059e-04 -7.180197630077603949e-03 -5.943802371621131897e-02 -9.982061982154846191e-01
1.176282520999908447e+06 -5.414380542197865675e-05 -1.147147880425156662e-03 6.118421193572024267e-04 9.156860848063832492e+00 -1.365078988811796457e-01 3.549941791611222364e+00 3.187695312500000000e+01 3.528557121753692627e-01 1.051946401596069114e+00 1.050357580184936301e+00 -2.058411773759316881e-04 -7.213546428829438473e-03 -5.942133814096449418e-02 -9.982069730758666992e-01
1.184615520999908447e+06 -1.277294169204273855e-03 -2.022971490147363813e-03 1.159459273417904474e-03 9.152060291448895768e+00 -1.846786874199445594e-01 3.541800070440051851e+00 3.188671875000000000e+01 3.528549671173096258e-01 1.051946163177490234e+00 1.050355553627013938e+00 -2.087233879137228860e-04 -7.213788107037550322e-03 -5.942424759268760681e-02 -9.982067942619324841e-01
1.192948520999908447e+06 9.283529716731520054e-04 -1.434897855569017625e-03 1.140933844709292322e-03 9.156860848063832492e+00 -1.569806674658065226e-01 3.561706478181391855e+00 3.192773437500000000e+01 3.528555333614349365e-01 1.051949143409729004e+00 1.050358295440673828e+00 -1.930005237227860881e-04 -7.238858379423628725e-03 -5.941051989793777466e-02 -9.982073903083800159e-01
1.201281520999908447e+06 -5.429461565029241070e-04 -1.729232168291939230e-03 8.848267370841905732e-04 9.184464048599721764e+00 -1.750473570875312745e-01 3.550750255003904954e+00 3.190820312500000000e+01 3.528582155704498291e-01 1.051950097084045410e+00 1.050355315208435059e+00 -1.874056033557836010e-04 -7.226554676890381036e-03 -5.941290035843847794e-02 -9.982073903083800159e-01
1.209615520999908447e+06 1.875991507343660874e-04 3.032958972187405761e-04 7.148830540487476071e-05 9.146059595680224419e+00 -1.690225012797834103e-01 3.528945269110808525e+00 3.192968750000000000e+01 3.528551757335662842e-01 1.051952242851257102e+00 1.050357460975646751e+00 -1.845982478698715568e-04 -7.246141787618412544e-03 -5.937814339995384216e-02 -9.982092380523680530e-01
1.217948520999908447e+06 -6.121461929365495935e-05 -2.689697151033922790e-04 -1.535928972369797951e-03 9.156860848063832492e+00 -1.726363140305212096e-01 3.518216380624153317e+00 3.192968750000000000e+01 3.528555035591124933e-01 1.051951766014099121e+00 1.050356626510619895e+00 -1.867713581304996935e-04 -7.226765621453534044e-03 -5.938367173075675964e-02 -9.982090592384337269e-01
1.226282520999908447e+06 -7.905034040768048028e-04 1.161021774992203586e-03 1.420143058425520077e-03 9.164061682986238466e+00 -1.545727539463861433e-01 3.538093561898470796e+00 3.190625000000000000e+01 3.528538942337036133e-01 1.051955819129943848e+00 1.050360918045043945e+00 -1.752128591761548115e-04 -7.244240958243618883e-03 -5.939122289419172807e-02 -9.982084631919859730e-01
1.234615520999908447e+06 -5.482258508640175387e-04 1.206623064735519446e-05 -1.905700565626080450e-04 9.188064466060925639e+00 -1.377149851784795487e-01 3.508362953638814119e+00 3.190234375000000000e+01 3.528512120246887207e-01 1.051951169967651145e+00 1.050358176231384277e+00 -1.856712187872644471e-04 -7.224350236356262729e-03 -5.939789488911628029e-02 -9.982082843780515358e-01
1.242948520999908447e+06 -3.048221837748804619e-04 -1.427523989401382858e-03 -1.532601889559405059e-03 9.179663491984783263e+00 -1.497570348226350267e-01 3.536699046351332143e+00 3.190234375000000000e+01 3.528497517108916681e-01 1.051951050758361816e+00 1.050356745719909668e+00 -1.787927176338244273e-04 -7.194101344794048836e-03 -5.940857529640197754e-02 -9.982078671455384411e-01
1.251282520999908447e+06 -3.076824973983205425e-04 2.908154420958580528e-03 -4.642575855679977742e-04 9.166461961293705940e+00 -1.654114943213673694e-01 3.526308955442872595e+00 3.188476562500000000e+01 3.528504073619842529e-01 1.051949143409729004e+00 1.050357580184936301e+00 -1.798369194148663475e-04 -7.173675578087582161e-03 -5.943721532821655273e-02 -9.982062578201293945e-01
1.259615520999908447e+06 -5.526991929833551686e-05 -8.565132047212673265e-04 3.431608373658696920e-04 9.140058899911551293e+00 -1.340978270599733069e-01 3.516082195264591981e+00 3.193945312500000000e+01 3.528523445129394531e-01 1.051946282386779563e+00 1.050357580184936301e+00 -1.845294755184468110e-04 -7.160402368754161494e-03 -5.943958833813667297e-02 -9.982061982154846191e-01
1.267948520999908447e+06 9.298299605701927954e-04 -1.437407510853055959e-03 1.677624743010490763e-03 9.188064466060925639e+00 -1.341021436635452257e-01 3.515414940754413742e+00 3.188867187500000000e+01 3.528535962104797363e-01 1.051942706108093262e+00 1.050355792045593262e+00 -1.918607740662436889e-04 -7.169644348323352123e-03 -5.942806228995323181e-02 -9.982067942619324841e-01
1.276281520999908447e+06 9.208577939665008039e-04 3.101650262963352223e-04 -7.394992963893082943e-04 9.129257647527943220e+00 -1.365054168341257590e-01 3.546798693848308481e+00 3.193945312500000000e+01 3.528595566749572754e-01 1.051939368247985840e+00 1.050353288650512695e+00 -1.809539971873163906e-04 -7.177195977419625200e-03 -5.943603441119193337e-02 -9.982063770294188343e-01
1.284615520999908447e+06 -7.873657042469782734e-04 -1.731521877984470471e-03 1.155155937682251013e-03 9.160461265525036367e+00 -1.340996616164914501e-01 3.589860763329351556e+00 3.191992187500000000e+01 3.528631627559661865e-01 1.051938652992248313e+00 1.050353765487670898e+00 -1.867066894191693200e-04 -7.172231562435633923e-03 -5.945217609405516884e-02 -9.982053637504576526e-01
1.292948520999908447e+06 2.395221133158112470e-03 -1.133034576993979282e-03 -2.130317425692099254e-04 9.194065161829598765e+00 -1.401240857638821335e-01 3.561182117483653098e+00 3.191992187500000000e+01 3.528619408607482910e-01 1.051940679550170898e+00 1.050356030464172363e+00 -1.696908730081658767e-04 -7.218796759843833233e-03 -5.944102257490158081e-02 -9.982057809829714135e-01
1.301282520999908447e+06 -2.974739836968248730e-04 -8.625673973398579122e-04 1.418526385415728661e-03 9.142459178219020544e+00 -1.365066039001080478e-01 3.534859301837123269e+00 3.191796875000000000e+01 3.528609573841094971e-01 1.051941514015197532e+00 1.050358295440673828e+00 -1.615835935809273316e-04 -7.244735956192030479e-03 -5.940442159771919250e-02 -9.982077479362487793e-01
1.309615520999908447e+06 6.861121628675137529e-04 -8.634471797058880169e-04 2.483973176228285434e-03 9.147259734833955491e+00 -1.894953777794996519e-01 3.537166505211958523e+00 3.188476562500000000e+01 3.528613448143005371e-01 1.051941633224487305e+00 1.050358295440673828e+00 -1.675867970334365964e-04 -7.225962821394214634e-03 -5.941267684102057717e-02 -9.982073307037352405e-01
1.317948520999908447e+06 -5.351554419490839321e-05 5.841118973779809570e-04 1.683208918915206354e-03 9.150860152295159367e+00 -1.702272134451185970e-01 3.566497931158938428e+00 3.188476562500000000e+01 3.528639376163482666e-01 1.051939487457275169e+00 1.050358057022094727e+00 -1.730047806632328822e-04 -7.205822970718152309e-03 -5.943087115883827209e-02 -9.982064366340637207e-01
1.326281520999908447e+06 1.906266173427456905e-04 -8.567331503127755031e-04 6.095225350690059579e-04 9.148459873987693669e+00 -1.292814604456862249e-01 3.562986945679614159e+00 3.191601562500000000e+01 3.528643548488616943e-01 1.051939487457275169e+00 1.050358533859252708e+00 -1.698909327387809482e-04 -7.190312724560505263e-03 -5.944583564996717279e-02 -9.982057213783264160e-01
1.334615520999908447e+06 9.342241828541666959e-04 -8.674316082234552125e-04 3.555371221383225432e-03 9.129257647527943220e+00 -1.714295514784893726e-01 3.526828662849815110e+00 3.190039062500000000e+01 3.528656065464019775e-01 1.051940321922302246e+00 1.050354599952697532e+00 -1.768830261426046491e-04 -7.198677398264415050e-03 -5.943421274423599243e-02 -9.982062578201293945e-01
1.342948520999908447e+06 -2.934306364335420581e-04 -5.807165151301063241e-04 3.028263247478596432e-03 9.178463352831050415e+00 -1.666168539772383550e-01 3.513211172124664827e+00 3.193750000000000000e+01 3.528669774532318115e-01 1.051937580108642356e+00 1.050355076789855957e+00 -1.727916824166286780e-04 -7.184661459177742876e-03 -5.945300310850144127e-02 -9.982053041458127662e-01
1.351282520999908447e+06 -5.460103675184596606e-04 8.301747721296826032e-06 6.144662908891921098e-04 9.141259039065284142e+00 -1.690220696194262850e-01 3.532538763668092052e+00 3.193164062500000000e+01 3.528631925582885742e-01 1.051940083503723145e+00 1.050358176231384277e+00 -1.706030743661712812e-04 -7.220197934657349159e-03 -5.941567197442055442e-02 -9.982072114944458008e-01
1.359615520999908447e+06 4.320921872927110940e-04 -8.494241300521665093e-04 -7.341884621314513637e-04 9.164061682986238466e+00 -1.521641929364301316e-01 3.563955501279800764e+00 3.187304687500000000e+01 3.528665900230408270e-01 1.051940321922302246e+00 1.050357341766357422e+00 -1.681709254626739813e-04 -7.210589945316313830e-03 -5.940349400043488243e-02 -9.982079863548278809e-01
1.367948520999908447e+06 -7.906338126545953138e-04 -2.592132456317961312e-03 -4.539092586991511926e-04 9.168862239601175190e+00 -1.630031491415898093e-01 3.575649326140466044e+00 3.187304687500000000e+01 3.528651893138884943e-01 1.051938176155090332e+00 1.050357222557067871e+00 -1.814376155379604505e-04 -7.198143750429163851e-03 -5.940514430403708718e-02 -9.982079863548278809e-01
1.376282520999908447e+06 -7.914090515102613051e-04 -2.013372760194222927e-03 -4.545809243806184924e-04 9.156860848063832492e+00 -1.437335819110479029e-01 3.513501613040339144e+00 3.188867187500000000e+01 3.528618216514587402e-01 1.051934838294982910e+00 1.050356149673461914e+00 -1.847597159213010265e-04 -7.177027873694907106e-03 -5.943365022540092468e-02 -9.982064366340637207e-01
1.384615520999908447e+06 -5.298094713847983916e-05 -2.015287424610764672e-03 6.128496178793990667e-04 9.184464048599721764e+00 -1.341018199182774095e-01 3.540152368586539033e+00 3.189648437500000000e+01 3.528611958026885431e-01 1.051936745643615501e+00 1.050360083580017090e+00 -1.647238968870978759e-04 -7.202035281807198097e-03 -5.942036956548690102e-02 -9.982070326805113636e-01
1.392948520999908447e+06 -1.771025339625621536e-03 -5.756323586550019314e-04 6.250567138079612256e-04 9.144859456526488017e+00 -1.449367832651330401e-01 3.521898071614814718e+00 3.189648437500000000e+01 3.528590500354766846e-01 1.051938414573669434e+00 1.050364732742309570e+00 -1.589995517861098051e-04 -7.206885609775795509e-03 -5.939629673957824707e-02 -9.982084631919859730e-01
1.401281520999908447e+06 -1.288518563560665580e-03 3.058703984098049000e-04 -1.795027329964558318e-03 9.206066553366937910e+00 -1.401251649147750022e-01 3.533976740708069553e+00 3.195312500000000000e+01 3.528559803962707520e-01 1.051935195922851562e+00 1.050362110137939453e+00 -1.639826950849410103e-04 -7.185541093349471532e-03 -5.939703434705734253e-02 -9.982086420059202991e-01
1.409615520999908447e+06 9.283529716731520054e-04 -1.434897855569017625e-03 1.140933844709292322e-03 9.165261822139971315e+00 -1.509600203465413237e-01 3.556884764672203048e+00 3.193164062500000000e+01 3.528560400009155273e-01 1.051934480667114258e+00 1.050361156463623047e+00 -1.662176946410353913e-04 -7.181526161730299868e-03 -5.941293388605117798e-02 -9.982076287269592285e-01
1.417948520999908447e+06 6.806285711143458816e-04 -1.720293275113320489e-03 6.987163239508334400e-05 9.154460569756365018e+00 -1.593890126455840828e-01 3.507663748675444726e+00 3.190234375000000000e+01 3.528553545475006104e-01 1.051935315132141113e+00 1.050361752510070801e+00 -1.678855041973847939e-04 -7.165205664932731283e-03 -5.943022295832633278e-02 -9.982067942619324841e-01
1.426282520999908447e+06 -7.940121542836588468e-04 -1.720228429206295149e-03 -1.259953104673148042e-03 9.178463352831050415e+00 -1.834767810469311311e-01 3.535554614916700089e+00 3.189257812500000000e+01 3.528539240360260010e-01 1.051937222480773926e+00 1.050359249114990234e+00 -1.737707061693627431e-04 -7.167772855609665789e-03 -5.944632366299628518e-02 -9.982058405876159668e-01
1.434615520999908447e+06 -1.528119525185764327e-03 6.671874803287728403e-06 8.571039837783518689e-05 9.130457786681676069e+00 -1.473440492940175095e-01 3.562069331903503944e+00 3.194335937500000000e+01 3.528538346290588379e-01 1.051939368247985840e+00 1.050359129905700684e+00 -1.779323793016929223e-04 -7.148469798266897206e-03 -5.944136530160903931e-02 -9.982061982154846191e-01
1.442948520999908447e+06 9.265251077554270687e-04 -1.720513220704829099e-03 3.362333300982230794e-04 9.172462657062375513e+00 -1.714334364217040274e-01 3.532106082301096794e+00 3.195898437500000000e+01 3.528510034084320068e-01 1.051943778991699219e+00 1.050360202789306641e+00 -1.718690473354045074e-04 -7.189091760665192177e-03 -5.940750241279601357e-02 -9.982079863548278809e-01
1.451281520999908447e+06 -2.018011245735910897e-03 -8.622826058413238541e-04 -1.776600493556424604e-04 9.176063074523581164e+00 -1.509609915823450499e-01 3.546154325088615167e+00 3.195898437500000000e+01 3.528509736061096191e-01 1.051946163177490234e+00 1.050360918045043945e+00 -1.668014301685616374e-04 -7.217671256512407825e-03 -5.937698110938072205e-02 -9.982095956802368164e-01
1.459615520999908447e+06 -7.934206374637375880e-04 5.885362170785623376e-04 7.908747835398688419e-05 9.152060291448895768e+00 -1.485502722706030232e-01 3.535906610960283913e+00 3.191015625000000000e+01 3.528511226177215576e-01 1.051945328712463157e+00 1.050357460975646751e+00 -1.633273059269413081e-04 -7.215242832899104036e-03 -5.938884988427161477e-02 -9.982088804244995117e-01
1.467948520999908447e+06 6.799268210729708661e-04 -2.296543315953021407e-03 -4.661476002246495859e-04 9.156860848063832492e+00 -1.750448750404773324e-01 3.532324491113838505e+00 3.193359375000000000e+01 3.528513014316558838e-01 1.051943898200988770e+00 1.050356030464172363e+00 -1.850259141065735684e-04 -7.216150406748070290e-03 -5.937927216291428306e-02 -9.982094168663023792e-01
1.476282520999908447e+06 -1.773277567378328317e-03 5.636992752775655550e-06 8.769414982529726043e-05 9.173662796216111914e+00 -1.654121418119031128e-01 3.535613584883055438e+00 3.193359375000000000e+01 3.528511226177215576e-01 1.051943540573119895e+00 1.050354599952697532e+00 -1.908304693643558814e-04 -7.209674920886758459e-03 -5.939212813973425431e-02 -9.982087612152099609e-01
1.484615520999908447e+06 -1.284124341276698727e-03 8.758463010394091156e-04 8.271914840817483350e-05 9.144859456526488017e+00 -1.810651984144746318e-01 3.543074197221734778e+00 3.190039062500000000e+01 3.528513610363006592e-01 1.051943778991699219e+00 1.050353527069091575e+00 -2.012210607063580348e-04 -7.199972402304417873e-03 -5.941734462976455688e-02 -9.982072710990903541e-01
1.492948520999908447e+06 1.165664961138380756e-03 2.307488792699721736e-05 -1.009492664146635979e-03 9.123256951759273647e+00 -1.666118898831305262e-01 3.569231230809535749e+00 3.190234375000000000e+01 3.528519570827484131e-01 1.051947832107543945e+00 1.050357103347778320e+00 -1.893570442916270302e-04 -7.219094317406422011e-03 -5.940818414092063904e-02 -9.982076287269592285e-01
1.501282520999908447e+06 6.802042072793501593e-04 -8.534085585697329460e-04 3.372095830234852197e-04 9.192865022675862363e+00 -1.557796244135075114e-01 3.544747264437207779e+00 3.191015625000000000e+01 3.528482913970947266e-01 1.051948547363281250e+00 1.050356030464172363e+00 -2.089656773023862435e-04 -7.202824577689180378e-03 -5.941728129982948303e-02 -9.982072710990903541e-01
1.509615520999908447e+06 -6.043938043798908322e-05 -8.477294112271315310e-04 -1.535257306688332657e-03 9.162861543832503841e+00 -1.425298409815163869e-01 3.587479840425841449e+00 3.185937500000000000e+01 3.528496325016021729e-01 1.051948308944701926e+00 1.050356149673461914e+00 -2.275415317854468094e-04 -7.207855116575969355e-03 -5.940805375576019287e-02 -9.982077479362487793e-01
1.517948520999908447e+06 1.906266173427456905e-04 -8.567331503127755031e-04 6.095225350690059579e-04 9.146059595680224419e+00 -1.413240496652881650e-01 3.557147530217787512e+00 3.187109375000000000e+01 3.528500795364379883e-01 1.051946997642517090e+00 1.050351977348327637e+00 -2.251838159281205072e-04 -7.203933317214260973e-03 -5.942654609680175781e-02 -9.982066750526429333e-01
1.526281520999908447e+06 2.883211500976235863e-03 6.053142754782608881e-04 -2.190142425085288703e-04 9.143659317372755169e+00 -1.449366753500437310e-01 3.564235982252760948e+00 3.187109375000000000e+01 3.528488278388977051e-01 1.051948904991149902e+00 1.050355672836303711e+00 -2.170530206057619260e-04 -7.229171693325046194e-03 -5.939280986785888672e-02 -9.982085227966307484e-01
1.534615520999908447e+06 -1.035865343661457110e-03 -1.438157601405034734e-03 8.342205968657827287e-05 9.143659317372755169e+00 -1.545709193898682221e-01 3.567766887617513039e+00 3.188476562500000000e+01 3.528475761413574219e-01 1.051947474479675293e+00 1.050352215766906738e+00 -2.375559997744858265e-04 -7.223572582006458805e-03 -5.938948318362235329e-02 -9.982088208198545143e-01
1.542948520999908447e+06 1.657531523234848092e-03 -1.132374740219457138e-03 -1.012116835678623927e-03 9.155660708910096091e+00 -1.401206324810244652e-01 3.548784434368820406e+00 3.194921875000000000e+01 3.528469800949096680e-01 1.051945924758911133e+00 1.050350069999694824e+00 -2.397021016804501143e-04 -7.208648603409542610e-03 -5.939936637878417275e-02 -9.982082843780515358e-01
1.551282520999908447e+06 1.412724356062974862e-03 -8.452846018501174521e-04 -7.421234679212978689e-04 9.168862239601175190e+00 -1.473475025768751501e-01 3.539199323955677379e+00 3.194921875000000000e+01 3.528478443622588556e-01 1.051942944526672363e+00 1.050349235534667969e+00 -2.373611350776627931e-04 -7.201304193586124947e-03 -5.940567702054977417e-02 -9.982079267501832165e-01
