time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.003765541999816778e+06 -1.356863603271358382e-02 -1.616523538512118149e-02 -1.777742423470574096e-02 9.768931816468326090e+00 2.439897039963428715e-01 -3.828475111757065341e-01 2.516601562500000000e+01 2.379941344261169156e-01 5.987614393234252930e-01 2.046924591064452681e+00 -1.424058824777603705e-01 -1.294076144695282260e-01 -3.422844707965850275e-01 9.196823835372924805e-01
1.012098541999816778e+06 -1.063190898754244086e-02 -1.614403300702089636e-02 -1.967964739612947100e-02 9.790534321235544013e+00 2.415792005147792687e-01 -3.514058196842712589e-01 2.516601562500000000e+01 2.379104942083358765e-01 5.987800955772399902e-01 2.046939373016357422e+00 -1.423497945070266724e-01 -1.295749992132188000e-01 -3.424123525619506836e-01 9.196198582649232067e-01
1.020432541999816778e+06 -9.894219377619174749e-03 -1.614469284379542111e-02 -1.888056230302004659e-02 9.717325832857747869e+00 2.885527230293708500e-01 -3.821493427727653547e-01 2.518554687500000000e+01 2.378419190645217618e-01 5.988111495971679688e-01 2.046952486038208008e+00 -1.423444449901580811e-01 -1.297362148761749823e-01 -3.424747586250304621e-01 9.195746779441832386e-01
1.028765541999816778e+06 -6.463871395248121932e-03 -1.583831499174234714e-02 -1.944536155442644354e-02 9.741328615932438595e+00 2.753034791728261044e-01 -4.247985119476271887e-01 2.516601562500000000e+01 2.377771437168121338e-01 5.988479852676391602e-01 2.046969652175903764e+00 -1.423377692699432373e-01 -1.298332512378692627e-01 -3.425641357898712158e-01 9.195287823677059658e-01
1.037098541999816778e+06 -7.692154475762908762e-03 -1.728285967645213847e-02 -2.104383632788907679e-02 9.749729590008579194e+00 2.668727602323546222e-01 -4.131557652398458180e-01 2.516601562500000000e+01 2.377065420150756836e-01 5.988666415214538574e-01 2.046983480453491211e+00 -1.422894150018692017e-01 -1.299660652875900824e-01 -3.426651954650878906e-01 9.194797873497008167e-01
1.045432541999816778e+06 -7.694166061716384286e-03 -1.468095069917935147e-02 -2.051016792515446968e-02 9.711325137089080073e+00 2.668762135152122905e-01 -3.902857572920192530e-01 2.519531250000000000e+01 2.376396656036376676e-01 5.988790392875671387e-01 2.046992063522338867e+00 -1.422483474016188465e-01 -1.301044225692749579e-01 -3.427395224571228027e-01 9.194389581680297852e-01
1.053765541999816895e+06 -6.964359248927604051e-03 -1.264716780602664729e-02 -2.159185180598437517e-02 9.690922771475596775e+00 2.560395235269276593e-01 -4.217384427907902578e-01 2.519335937500000000e+01 2.375790178775787631e-01 5.988897085189819336e-01 2.047000885009765625e+00 -1.422121375799179632e-01 -1.302227228879929144e-01 -3.428018987178802490e-01 9.194045066833496094e-01
1.062099541999816895e+06 -8.438649099304917911e-03 -1.235897793969977648e-02 -2.265366692674274790e-02 9.718525972011486047e+00 2.885526151142815410e-01 -4.174337151981795113e-01 2.518359375000000000e+01 2.375312000513076782e-01 5.989052057266235352e-01 2.047012805938720703e+00 -1.422182023525238315e-01 -1.303383409976959506e-01 -3.428137600421904962e-01 9.193827509880063698e-01
1.070432541999816895e+06 -7.210329274382982177e-03 -1.149193812347170350e-02 -2.132286593674924749e-02 9.702924163012941250e+00 2.608555663959470916e-01 -4.524726568018831441e-01 2.518750000000000000e+01 2.374791055917739868e-01 5.989054441452025257e-01 2.047017335891724077e+00 -1.422051787376404364e-01 -1.304779797792435247e-01 -3.428842425346374512e-01 9.193387031555174671e-01
1.078765541999816895e+06 -6.723852639869055958e-03 -9.173574747233704044e-03 -2.159786555152063900e-02 9.682521797399457952e+00 3.126414626665215968e-01 -4.286995119826488843e-01 2.516406250000000000e+01 2.374422848224639893e-01 5.989114642143249512e-01 2.047020912170410156e+00 -1.422060430049894297e-01 -1.305832862854004461e-01 -3.428996503353118341e-01 9.193178415298461914e-01
1.087099541999816895e+06 -7.701918450273078677e-03 -8.893353737941962420e-03 -2.051688458196912479e-02 9.700523884705470223e+00 3.162526854551160893e-01 -4.736236922002671768e-01 2.516406250000000000e+01 2.374039590358734131e-01 5.988985300064086914e-01 2.047024965286254883e+00 -1.421574652194976807e-01 -1.306499540805817206e-01 -3.429488539695739191e-01 9.192975163459775612e-01
1.095432541999816895e+06 -4.521988029099351623e-03 -1.361043532244779648e-03 -1.947802320804276760e-02 9.669320266708380629e+00 2.873527591279646520e-01 -4.414366460367983858e-01 2.518359375000000000e+01 2.373694777488708496e-01 5.988770127296447754e-01 2.047024965286254883e+00 -1.421036422252653919e-01 -1.307397633790970404e-01 -3.429841399192810059e-01 9.192799329757688209e-01
1.103765541999816895e+06 -3.788525488475128888e-03 1.243970091179541840e-03 -1.895030605965054848e-02 9.675320962477050202e+00 3.042121466222108550e-01 -4.720926235572273644e-01 2.516210937500000000e+01 2.373424172401427945e-01 5.988510847091674805e-01 2.047023534774779829e+00 -1.420394629240036288e-01 -1.308245211839676458e-01 -3.430324494838714600e-01 9.192597866058348499e-01
1.112098541999816895e+06 -4.278323544854633308e-03 4.705674710326813830e-03 -1.707195040679021850e-02 9.676521101630784827e+00 2.933735141623192155e-01 -4.521196266936771124e-01 2.516210937500000000e+01 2.373193800449371615e-01 5.988160371780395508e-01 2.047021865844726562e+00 -1.419636160135269165e-01 -1.308951377868652899e-01 -3.430753052234648548e-01 9.192454218864442028e-01
1.120432541999816895e+06 -2.321323021020289812e-03 7.897132095411473277e-03 -1.709151457961797030e-02 9.698123606398000973e+00 3.090272182554263392e-01 -4.771139963871596223e-01 2.520898437500000000e+01 2.373008280992507935e-01 5.987759828567504883e-01 2.047015666961669478e+00 -1.418813765048981268e-01 -1.309517472982407171e-01 -3.430963456630706787e-01 9.192422628402708851e-01
1.128765541999816895e+06 -3.055928244571674834e-03 1.164592685292808322e-02 -1.494316555900031609e-02 9.726926946087624870e+00 3.114331893032392662e-01 -4.387209229889619255e-01 2.520703125000000000e+01 2.372862398624419888e-01 5.987302660942077637e-01 2.047009944915771484e+00 -1.418011784553527832e-01 -1.309887021780014316e-01 -3.431150019168852650e-01 9.192423820495603248e-01
1.137098541999816895e+06 3.774472044077436541e-04 1.079227565744964382e-02 -1.496993058074257664e-02 9.735327920163767246e+00 3.030024703627676730e-01 -4.129710998561169077e-01 2.517187500000000000e+01 2.372787892818450928e-01 5.986809730529785156e-01 2.047003507614136186e+00 -1.417140066623687467e-01 -1.309819817543030340e-01 -3.431168794631958008e-01 9.192560315132141113e-01
1.145432541999816895e+06 -1.335925579589037964e-03 1.424504138341829533e-02 -1.227661982319314116e-02 9.754530146623514142e+00 3.042050242263172333e-01 -3.932534937569918676e-01 2.517382812500000000e+01 2.372720986604690274e-01 5.986284017562865101e-01 2.046997785568237305e+00 -1.416296213865279874e-01 -1.309795975685119906e-01 -3.431146740913390558e-01 9.192702770233153187e-01
1.153765541999816895e+06 2.104373705633460611e-03 1.482323149654496755e-02 -9.084918619331859221e-03 9.766531538160856840e+00 3.186553111351609346e-01 -4.169383058140387899e-01 2.515820312500000000e+01 2.372751981019973477e-01 5.985742807388305664e-01 2.046991348266601118e+00 -1.415459066629408125e-01 -1.309643387794494906e-01 -3.431103527545928400e-01 9.192869067192076526e-01
1.162098541999816895e+06 1.490908124953879699e-04 1.364990408204127571e-02 -7.457632581485638783e-03 9.790534321235544013e+00 3.331045188931116563e-01 -3.961175228192619358e-01 2.516992187500000000e+01 2.373396754264831543e-01 5.985348224639892578e-01 2.046951770782470703e+00 -1.416154652833938321e-01 -1.307502239942551492e-01 -3.430342376232147217e-01 9.193351268768310547e-01
1.170432541999816895e+06 1.621903673975667870e-03 1.336422387099844324e-02 -6.932508359028472303e-03 9.771332094775795341e+00 3.138377574548912863e-01 -3.711549647543559982e-01 2.516992187500000000e+01 2.373983711004256925e-01 5.984877943992614746e-01 2.046918153762817383e+00 -1.416519135236740667e-01 -1.305538117885589877e-01 -3.429527580738067072e-01 9.193877577781677246e-01
1.178765541999816895e+06 2.852753112856688811e-03 1.509312909320202623e-02 -4.260987621804173189e-03 9.790534321235544013e+00 3.114274698035064959e-01 -4.231467793857063842e-01 2.522070312500000000e+01 2.374555468559264859e-01 5.984368324279785156e-01 2.046890020370483398e+00 -1.416742652654647272e-01 -1.304215043783187866e-01 -3.428921699523924671e-01 9.194257855415344238e-01
1.187099541999816895e+06 3.848967153860169410e-03 1.391590750395822230e-02 8.309842376303129942e-04 9.740128476778702193e+00 3.511732589015329475e-01 -4.718379917040000926e-01 2.518554687500000000e+01 2.375095784664154053e-01 5.983795523643493652e-01 2.046868801116943803e+00 -1.416842788457871039e-01 -1.302821487188339511e-01 -3.428276181221008301e-01 9.194679856300351783e-01
1.195432541999816895e+06 4.825686383944934044e-03 1.739135038126068261e-02 1.087364686902276764e-03 9.702924163012941250e+00 3.608108483091255758e-01 -4.536911601857687160e-01 2.518554687500000000e+01 2.375644147396087924e-01 5.983154773712158203e-01 2.046848058700561079e+00 -1.416949033737182617e-01 -1.301754862070083896e-01 -3.427722156047820490e-01 9.195020794868467018e-01
1.203765541999816895e+06 9.732005102982419636e-03 2.000517320604956739e-02 3.459776204741861396e-03 9.698123606398000973e+00 3.451556334047679586e-01 -4.453885854000898536e-01 2.519140625000000000e+01 2.376216799020767212e-01 5.982480049133300781e-01 2.046831607818603516e+00 -1.416761428117752075e-01 -1.300665140151977539e-01 -3.427183628082275391e-01 9.195405840873718262e-01
1.212099541999816895e+06 1.095303364758978826e-02 2.521542039848971919e-02 4.248848803823166397e-03 9.707724719627876198e+00 3.439504895790755912e-01 -4.513994677802580235e-01 2.517773437500000000e+01 2.376779615879058838e-01 5.981774330139160156e-01 2.046816349029541016e+00 -1.416229158639907837e-01 -1.299380511045456488e-01 -3.426536917686462402e-01 9.195910096168518066e-01
1.220432541999816895e+06 1.243256644792103613e-02 2.376343700170528012e-02 6.653734501697463645e-03 9.710124997935343671e+00 3.463588347588529848e-01 -4.373267881453244965e-01 2.518554687500000000e+01 2.377506792545318326e-01 5.980985164642333984e-01 2.046809673309326172e+00 -1.415861845016478382e-01 -1.299027055501938421e-01 -3.425225913524627130e-01 9.196504950523376465e-01
1.228765541999816895e+06 1.560884114125931157e-02 3.072451647713083517e-02 6.083194846401681483e-03 9.760530842392183715e+00 3.571928268699052222e-01 -3.745502147590209496e-01 2.517773437500000000e+01 2.378063052892684937e-01 5.980247259140014648e-01 2.046797037124633789e+00 -1.415262967348098200e-01 -1.297838538885117132e-01 -3.424606323242187500e-01 9.196995496749875709e-01
1.237098541999816895e+06 1.684511725213002492e-02 2.840210382646823906e-02 8.759417243396239172e-03 9.720926250318957074e+00 3.270893754434006651e-01 -3.387191129176940763e-01 2.517578125000000000e+01 2.378777712583541593e-01 5.979474186897277832e-01 2.046787738800048828e+00 -1.414781063795089722e-01 -1.297233104705811102e-01 -3.423302173614501398e-01 9.197641015052796520e-01
1.245432541999816895e+06 2.077067339381945613e-02 2.725863289174491888e-02 9.265711449900996058e-03 9.699323745551735598e+00 3.403384034697664595e-01 -3.043324343829618139e-01 2.517578125000000000e+01 2.379489541053771973e-01 5.978740453720092773e-01 2.046779155731200728e+00 -1.414322108030319214e-01 -1.296638995409012396e-01 -3.422178030014038086e-01 9.198212623596190296e-01
1.253765541999816895e+06 2.200558274901458569e-02 2.320621529092120952e-02 1.060222159818695158e-02 9.766531538160856840e+00 3.162467501252047564e-01 -2.711641486904234899e-01 2.514453125000000000e+01 2.380168586969375888e-01 5.978047847747802734e-01 2.046768903732299805e+00 -1.413989365100860318e-01 -1.295976787805557806e-01 -3.420965969562530518e-01 9.198809266090391956e-01
1.262098541999816895e+06 1.858466804148935572e-02 1.970787531669342812e-02 1.304913315489559557e-02 9.804935991080355961e+00 2.620506741183347144e-01 -3.163470945239483800e-01 2.515039062500000000e+01 2.380280345678329190e-01 5.977210402488708496e-01 2.046789169311523438e+00 -1.412372291088104248e-01 -1.297421306371689120e-01 -3.420770466327667236e-01 9.198926687240599476e-01
1.270432541999816895e+06 1.883226203347038510e-02 1.624011650492756739e-02 1.224614305008513322e-02 9.791734460389278638e+00 2.572347391644048686e-01 -2.738403021292146189e-01 2.515039062500000000e+01 2.380457967519760132e-01 5.976473093032836914e-01 2.046802997589111772e+00 -1.411112695932388861e-01 -1.298451721668243408e-01 -3.420425057411193848e-01 9.199102520942689099e-01
1.278765541999816895e+06 1.443357547079833839e-02 8.401958592137784287e-03 1.363264530859222001e-02 9.770131955622058939e+00 2.463981570912096852e-01 -2.688330255004827141e-01 2.519140625000000000e+01 2.380804568529128751e-01 5.975789427757263184e-01 2.046811103820800781e+00 -1.410132050514221191e-01 -1.298933923244476873e-01 -3.419917225837707520e-01 9.199373126029968262e-01
1.287098541999816895e+06 1.419574545332748412e-02 3.480211465393471572e-03 1.390868366748274250e-02 9.792934599543011487e+00 2.463961067045130349e-01 -3.138223800721862133e-01 2.511718750000000000e+01 2.381155788898468018e-01 5.975205898284912109e-01 2.046812534332275391e+00 -1.409683376550674438e-01 -1.299726366996765692e-01 -3.419500291347504217e-01 9.199485778808591530e-01
1.295432541999816895e+06 1.468131644040795991e-02 2.624180306445043215e-03 1.175896006990521936e-02 9.753330007469779517e+00 2.500125094173940576e-01 -2.979907800710690502e-01 2.516992187500000000e+01 2.381516396999359131e-01 5.974683165550231934e-01 2.046813964843750000e+00 -1.409195810556411188e-01 -1.299943774938583929e-01 -3.418852388858795166e-01 9.199769496917724609e-01
1.303765541999816895e+06 1.418974383356868749e-02 -8.404090132622569305e-04 9.620193973684134162e-03 9.748529450854844569e+00 2.728942706723341827e-01 -3.531865942321239515e-01 2.517773437500000000e+01 2.382439970970153531e-01 5.974436998367309570e-01 2.046777963638305664e+00 -1.410150676965714056e-01 -1.297969967126846869e-01 -3.417599797248839777e-01 9.200367927551267311e-01
1.312099541999816895e+06 1.492486708512570474e-02 -1.125429387530571708e-03 9.346233103031884037e-03 9.761730981545920116e+00 2.632588395665276249e-01 -3.709997984952662642e-01 2.517578125000000000e+01 2.382721155881881714e-01 5.973992943763732910e-01 2.046778678894042969e+00 -1.409782022237778265e-01 -1.298453509807587225e-01 -3.417168259620666504e-01 9.200516939163208008e-01
1.320432541999816895e+06 1.516742202454487119e-02 -8.312501744921312052e-04 8.538877171291888932e-03 9.741328615932438595e+00 2.464007470533527977e-01 -3.718845665781779775e-01 2.517578125000000000e+01 2.383051961660384854e-01 5.973579883575439453e-01 2.046776771545410156e+00 -1.409462690353394110e-01 -1.298731565475464422e-01 -3.416640758514403742e-01 9.200721383094787598e-01
1.328765541999816895e+06 1.443479164253980845e-02 8.931404742334131223e-04 1.042123157264407581e-02 9.711325137089080073e+00 2.969832261396635475e-01 -3.832451448872573607e-01 2.516210937500000000e+01 2.383838742971420011e-01 5.973446369171143688e-01 2.046738386154174805e+00 -1.410404294729232233e-01 -1.296433806419373114e-01 -3.415793478488921009e-01 9.201217293739321068e-01
1.337099541999816895e+06 1.589842844002430089e-02 -2.431116940067598673e-04 7.190527005515041058e-03 9.720926250318957074e+00 2.861438382741466890e-01 -3.892518910089388662e-01 2.517187500000000000e+01 2.384001463651656827e-01 5.973085165023803711e-01 2.046739339828491211e+00 -1.410045027732847456e-01 -1.296685934066773016e-01 -3.415812253952026367e-01 9.201229214668273926e-01
1.345432541999816895e+06 1.761706434933136070e-02 6.259978863223355020e-04 8.517360492613616427e-03 9.728127085241359495e+00 2.933688738134792584e-01 -3.388047241895182360e-01 2.517187500000000000e+01 2.384230643510818481e-01 5.972751379013061523e-01 2.046737432479858398e+00 -1.409829854965209961e-01 -1.296905428171157837e-01 -3.415545225143432617e-01 9.201329946517944336e-01
1.353765541999816895e+06 1.663347820276701167e-02 6.268776686883656066e-04 7.451913701801059220e-03 9.771332094775795341e+00 2.644622567507911581e-01 -3.393928444732190464e-01 2.518554687500000000e+01 2.384548187255859653e-01 5.972415208816528320e-01 2.046730756759643555e+00 -1.409853547811507901e-01 -1.297436058521271862e-01 -3.415308296680450439e-01 9.201339483261107288e-01
1.362098541999816895e+06 1.883990058250010341e-02 6.361916071429716754e-04 7.434059938773909977e-03 9.746129172547373543e+00 2.921629745821617830e-01 -3.519859143214993380e-01 2.515820312500000000e+01 2.384833693504333219e-01 5.972114205360412598e-01 2.046724557876586914e+00 -1.409797817468643188e-01 -1.297406107187271673e-01 -3.414930403232573353e-01 9.201493263244626686e-01
1.370432541999816895e+06 1.663118923060715598e-02 1.785651888577862844e-03 7.182224921287527243e-03 9.780933208005670565e+00 2.704827959549672700e-01 -3.665674436848478379e-01 2.515234375000000000e+01 2.385167628526687900e-01 5.971826314926147461e-01 2.046720504760742188e+00 -1.409875005483627874e-01 -1.297519207000732699e-01 -3.414427936077117365e-01 9.201651215553281471e-01
1.378765541999816895e+06 1.468059451501025486e-02 -3.437738571149980688e-03 8.545867169753407905e-03 9.803735851926621336e+00 2.608465015284460176e-01 -3.092763579163512744e-01 2.517187500000000000e+01 2.385657429695129117e-01 5.971467494964599609e-01 2.046712398529052734e+00 -1.410105675458907526e-01 -1.298527121543884832e-01 -3.413523137569427490e-01 9.201809763908387341e-01
1.387098541999816895e+06 1.491805348210408118e-02 -4.289785301580840982e-03 5.324745527020943898e-03 9.740128476778702193e+00 2.488094159783983683e-01 -2.895776401338392425e-01 2.519726562500000000e+01 2.386079877614974698e-01 5.971158742904663086e-01 2.046706199645996094e+00 -1.410300880670548040e-01 -1.299245357513428289e-01 -3.412669003009795587e-01 9.201995134353635475e-01
1.395432541999816895e+06 1.639350619076490254e-02 -5.446114712093327176e-03 6.387568146301511422e-03 9.742528755086173220e+00 2.536263221681318569e-01 -2.907886606906797677e-01 2.519726562500000000e+01 2.386553138494491577e-01 5.970876216888427734e-01 2.046699285507202148e+00 -1.410569101572037298e-01 -1.299974769353867132e-01 -3.411868810653685413e-01 9.202147126197816052e-01
1.403765541999816895e+06 1.541189488574687926e-02 -7.469639038518361383e-03 5.056126736223485151e-03 9.809736547695292685e+00 2.524159984181530980e-01 -3.363947086519871732e-01 2.515820312500000000e+01 2.386949062347412109e-01 5.970633625984191895e-01 2.046692132949828657e+00 -1.411066353321075995e-01 -1.300553083419800360e-01 -3.411003649234771729e-01 9.202310442924499512e-01
1.412098541999816895e+06 1.320216765319901647e-02 -7.762058686824740809e-03 3.732589086338365409e-03 9.737728198471232943e+00 2.379711072637744895e-01 -3.283340842864586051e-01 2.516210937500000000e+01 2.387288808822632113e-01 5.970445871353148304e-01 2.046685695648193359e+00 -1.411460041999816895e-01 -1.300510615110397616e-01 -3.410824537277220569e-01 9.202322363853454590e-01
1.420432541999816895e+06 1.320178003377118353e-02 -7.472678838762873352e-03 3.732253253497631786e-03 9.720926250318957074e+00 2.247255325202660303e-01 -3.410263445754526668e-01 2.516210937500000000e+01 2.387553602457046509e-01 5.970268845558167614e-01 2.046683788299560547e+00 -1.411647349596024115e-01 -1.300230175256729681e-01 -3.410392999649047852e-01 9.202492833137512207e-01
1.428765541999816895e+06 1.344025488151992347e-02 -6.882845639452466087e-03 1.582834243163905655e-03 9.728127085241359495e+00 2.174992019998619464e-01 -3.328942026434940082e-01 2.520312500000000000e+01 2.387850582599639893e-01 5.970084071159362793e-01 2.046679019927978516e+00 -1.411881893873214722e-01 -1.300485283136368353e-01 -3.410016000270843506e-01 9.202560782432557263e-01
1.437099541999816895e+06 1.539086616616763131e-02 -7.722628884961666926e-03 -2.725555456303184205e-03 9.750929729162312043e+00 2.909582624168263743e-01 -3.649836094631815353e-01 2.515820312500000000e+01 2.388229966163635254e-01 5.969997048377990723e-01 2.046674489974975586e+00 -1.412593573331833441e-01 -1.300571560859680731e-01 -3.409111499786376398e-01 9.202774763107298694e-01
1.445432541999816895e+06 1.563964319178849649e-02 -6.572858404157813986e-03 -8.504643950593778921e-04 9.746129172547373543e+00 2.837330110473154088e-01 -3.296460907556391096e-01 2.522851562500000000e+01 2.388970702886581143e-01 5.970035195350646973e-01 2.046639442443848100e+00 -1.414067745208739679e-01 -1.299030333757401068e-01 -3.408198654651641846e-01 9.203104376792905494e-01
1.453765541999816895e+06 1.588926894507933577e-02 -7.156857356441137866e-03 4.899507649276275967e-04 9.729327224395094120e+00 3.054115709481706187e-01 -3.811478051505723386e-01 2.517968750000000000e+01 2.389260232448577603e-01 5.969823598861694336e-01 2.046642541885375977e+00 -1.414384841918945868e-01 -1.299492120742798407e-01 -3.407632112503051758e-01 9.203200340270994984e-01
1.462099541999816895e+06 1.637838542677381298e-02 -5.709143179672786055e-03 7.526495469796414678e-04 9.742528755086173220e+00 2.777119322676928626e-01 -3.237155129953783739e-01 2.520117187500000000e+01 2.389481663703918457e-01 5.969656705856323242e-01 2.046644449234008789e+00 -1.414587497711181641e-01 -1.300154924392700750e-01 -3.406895995140076239e-01 9.203347563743592419e-01
1.470432541999816895e+06 1.760509785422091286e-02 -8.592747939470844407e-03 -3.272926784527348254e-04 9.743728894239906069e+00 3.078188369770550326e-01 -3.272718892721691031e-01 2.520117187500000000e+01 2.389621138572692871e-01 5.969389081001281738e-01 2.046648025512695757e+00 -1.414597481489182074e-01 -1.301176995038986761e-01 -3.406781554222106378e-01 9.203243851661682129e-01
1.478765541999816895e+06 1.663061428283804308e-02 -6.586286462944036628e-03 2.898436887259180084e-03 9.731727502702559818e+00 2.753043424935404659e-01 -3.517784995160944117e-01 2.521875000000000000e+01 2.389919310808181485e-01 5.969229340553283691e-01 2.046646833419799805e+00 -1.414864510297774713e-01 -1.301565021276474277e-01 -3.406080603599547785e-01 9.203407168388367809e-01
1.487098541999816895e+06 1.515431284650725630e-02 -3.696187619344377517e-03 2.370290169235417504e-03 9.772532233929529966e+00 2.584407463108116532e-01 -3.605675553120151200e-01 2.520703125000000000e+01 2.390187084674835205e-01 5.969030261039733887e-01 2.046644926071166992e+00 -1.415260136127471924e-01 -1.302048712968826294e-01 -3.405422568321228027e-01 9.203522205352784313e-01
1.495432541999816895e+06 1.467110432040094267e-02 -5.153940417248883965e-03 4.254354980388205636e-03 9.773732373083264591e+00 2.223122232463808079e-01 -3.253010346427855914e-01 2.520703125000000000e+01 2.390471249818801602e-01 5.968855023384094238e-01 2.046640396118164062e+00 -1.415536105632781982e-01 -1.302525550127029974e-01 -3.404803872108459473e-01 9.203641414642333984e-01
1.503765541999816895e+06 1.392902048819371144e-02 -5.723256483103962566e-03 1.577523408906050459e-03 9.708924858781609046e+00 2.259308921761370437e-01 -3.620206626178152920e-01 2.519335937500000000e+01 2.390736192464828491e-01 5.968642830848693848e-01 2.046638727188110352e+00 -1.415718644857407171e-01 -1.302841901779175082e-01 -3.404285311698913019e-01 9.203759431838989258e-01
1.512098541999816895e+06 1.098110579307331157e-02 -3.993121841128795604e-03 2.575861834781863896e-04 9.698123606398000973e+00 2.114804973522040055e-01 -3.783225817945363723e-01 2.519531250000000000e+01 2.391036897897720337e-01 5.968408584594727673e-01 2.046636343002319780e+00 -1.415948718786238514e-01 -1.303116530179977972e-01 -3.403926789760589600e-01 9.203817248344419166e-01
1.520432541999816895e+06 4.115166878377277127e-03 -3.442084014777368334e-03 4.411410917502626305e-05 9.723326528626422771e+00 1.958225845706140777e-01 -3.692614513756301009e-01 2.518945312500000000e+01 2.391324639320373258e-01 5.968115329742431641e-01 2.046636343002319780e+00 -1.416019201278686523e-01 -1.303211599588394720e-01 -3.403664827346801758e-01 9.203890562057496227e-01
1.528765541999816895e+06 2.397085741482986310e-03 -1.424924080339887676e-03 3.239949885727247403e-04 9.755730285777248767e+00 1.922068293482689094e-01 -3.650079382647131165e-01 2.520312500000000000e+01 2.392154335975646695e-01 5.968016386032104492e-01 2.046600580215454102e+00 -1.417462378740310114e-01 -1.301312595605850775e-01 -3.402783572673797607e-01 9.204263091087341309e-01
