time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.213094444000243908e+06 1.947801978274820724e-04 -2.307396873548181026e-03 1.416238046724471516e-03 9.136458482450349194e+00 -1.882901260387179199e-01 3.639592424526151060e+00 3.070312500000000000e+01 4.262557923793792725e-01 1.258085250854491965e+00 1.049991011619567871e+00 -4.165602847933824737e-03 -1.434294600039720882e-02 -2.732828631997108113e-02 -9.995149374008176490e-01
1.221428444000243908e+06 9.212821578014895874e-04 -5.567196902472532419e-04 -1.006837247017708381e-03 9.122056812605535470e+00 -1.642032209580852609e-01 3.637431080828810614e+00 3.070312500000000000e+01 4.262328743934631348e-01 1.258075594902038352e+00 1.049980878829956055e+00 -4.116370342671927564e-03 -1.427916903048754085e-02 -2.738576754927634499e-02 -9.995144605636595569e-01
1.229761444000243908e+06 -3.015908197744124331e-04 1.059145741382720024e-05 3.441370902911317781e-04 9.134058204142879944e+00 -1.581828975840879337e-01 3.616101067402115898e+00 3.070117187500000000e+01 4.262264668941497803e-01 1.258076667785644309e+00 1.049980998039245605e+00 -4.115266725421007354e-03 -1.423564460128546455e-02 -2.740511670708656311e-02 -9.995145797729491077e-01
1.238094444000243908e+06 9.193808050694600139e-04 3.126746815803744237e-04 -1.276190194690506735e-03 9.087252777147242000e+00 -1.605872499055613079e-01 3.569729086530614381e+00 3.071289062500000000e+01 4.262133240699768066e-01 1.258069157600402832e+00 1.049972653388977051e+00 -4.069466143846567352e-03 -1.422549132257700313e-02 -2.747134305536746632e-02 -9.995131492614746094e-01
1.246427444000243908e+06 4.300806013392415874e-04 1.752484847220620381e-03 -2.005200593968476676e-04 9.111255560221927396e+00 -1.581808471973912833e-01 3.636403038229958362e+00 3.071289062500000000e+01 4.262067377567291260e-01 1.258067369461059570e+00 1.049974560737609863e+00 -4.016669467091560364e-03 -1.432687044143677452e-02 -2.746657654643058777e-02 -9.995120763778687634e-01
1.254761444000243908e+06 -5.498498173896540497e-04 2.324595359858271267e-03 3.434341790127283522e-04 9.132858064989148872e+00 -1.762469972436694898e-01 3.617301093951621471e+00 3.072851562500000000e+01 4.262116253376007080e-01 1.258070111274719238e+00 1.049977183341979980e+00 -4.051370080560335631e-03 -1.429150719195604845e-02 -2.745799720287322651e-02 -9.995126724243165173e-01
1.263094444000243908e+06 -5.460103675184596606e-04 8.301747721296826032e-06 6.144662908891921098e-04 9.118456395144336923e+00 -1.569772141829490208e-01 3.636302433021119995e+00 3.070703125000000000e+01 4.262214303016663153e-01 1.258069276809692383e+00 1.049977660179137962e+00 -4.077648278325851638e-03 -1.427335757762193680e-02 -2.743924222886562000e-02 -9.995132684707640491e-01
1.271428444000243908e+06 -1.042271151898900355e-03 5.937754732381478329e-04 -1.260656015951551467e-03 9.090853194608444099e+00 -1.497490491060267104e-01 3.634331822766431408e+00 3.070703125000000000e+01 4.262343943119049072e-01 1.258067369461059570e+00 1.049976825714111106e+00 -4.118131473660358033e-03 -1.427714247256517584e-02 -2.741816081106662056e-02 -9.995136260986328125e-01
1.279761444000243908e+06 -5.454555951056871965e-04 2.894571262487873747e-03 2.221180657385463456e-03 9.112455699375663798e+00 -1.473424305676780399e-01 3.642259652086849542e+00 3.070312500000000000e+01 4.262413978576660156e-01 1.258067131042480469e+00 1.049979090690612793e+00 -4.132248461246545990e-03 -1.426053978502750744e-02 -2.742372825741767883e-02 -9.995136260986328125e-01
1.288094444000243908e+06 1.410990156315891642e-03 3.199759132805955839e-03 5.949021180614404158e-04 9.111255560221927396e+00 -1.931049818417548414e-01 3.622310955741907978e+00 3.067968750000000000e+01 4.262444674968720038e-01 1.258064389228820801e+00 1.049978733062743919e+00 -4.147588275373037536e-03 -1.424986030906439174e-02 -2.743600681424139889e-02 -9.995133876800537109e-01
1.296428444000243908e+06 -3.005749391195092213e-04 1.452471387155097144e-03 1.415839722689866617e-03 9.092053333762178724e+00 -1.882861331804138727e-01 3.611995482097936971e+00 3.067968750000000000e+01 4.262543916702271063e-01 1.258064270019531250e+00 1.049975037574768066e+00 -4.159785807132775591e-03 -1.425679028034210725e-02 -2.743881195783615112e-02 -9.995131492614746094e-01
1.304761444000243908e+06 -5.475975896369472684e-04 1.743326008450493897e-03 8.807967429953939302e-04 9.150860152295159367e+00 -1.798614574849430880e-01 3.665251602392872066e+00 3.068750000000000000e+01 4.262587726116180975e-01 1.258061051368713157e+00 1.049974560737609863e+00 -4.176860675215776642e-03 -1.426713820546865810e-02 -2.742515876889228821e-02 -9.995133876800537109e-01
1.313094444000243908e+06 -5.513635506938439597e-04 2.904609883624029686e-03 7.441706418066447481e-05 9.108855281914461699e+00 -1.774491194468615085e-01 3.622337597047375901e+00 3.072656250000000000e+01 4.262655675411223810e-01 1.258057117462158203e+00 1.049975872039794700e+00 -4.184942692518289764e-03 -1.426212117075920452e-02 -2.740683779120444558e-02 -9.995138645172118030e-01
1.321427444000243908e+06 -7.987738206391217788e-04 3.484844352981294763e-03 -4.609617483545425803e-04 9.102854586145788574e+00 -1.473415672469637339e-01 3.662378127924391880e+00 3.068945312500000000e+01 4.262649118900299072e-01 1.258064150810241699e+00 1.049982309341430664e+00 -4.168894607573636613e-03 -1.421580929309130062e-02 -2.744679339230059884e-02 -9.995135068893431507e-01
1.329761444000243908e+06 -3.002833739398066970e-03 1.161746457673751938e-03 -7.087667717521321407e-04 9.116056116836864121e+00 -1.870840109772216875e-01 3.657509336191995253e+00 3.069726562500000000e+01 4.262523949146271307e-01 1.258065223693847656e+00 1.049984931945800781e+00 -4.077877849340549865e-03 -1.426331046968698675e-02 -2.748931571841239582e-02 -9.995120763778686523e-01
1.338094444000243908e+06 1.165628216731232070e-03 6.005797564087155677e-04 -7.418188806775030284e-04 9.111255560221927396e+00 -1.858792988118864731e-01 3.658751134312791198e+00 3.069921875000000000e+01 4.262869060039520264e-01 1.258069396018981934e+00 1.050036430358886719e+00 -3.884710837155636032e-03 -1.393657084554433996e-02 -2.757059596478938363e-02 -9.995151758193967506e-01
1.346428444000243908e+06 9.209680271879475133e-04 -1.422349579148823135e-03 -1.542520646796708339e-03 9.107655142760723521e+00 -1.979217801163991597e-01 3.655279579617896957e+00 3.069921875000000000e+01 4.262824654579162598e-01 1.258060812950134277e+00 1.050024867057800293e+00 -3.955322783440406997e-03 -1.398925110697746277e-02 -2.752478048205375671e-02 -9.995154142379759632e-01
1.354761444000243908e+06 9.245502662090994720e-04 3.038908880862384657e-04 6.022279493636938791e-04 9.078851803071103177e+00 -1.485436894501557248e-01 3.650956375190904879e+00 3.069335937500000000e+01 4.262750744819640558e-01 1.258054971694946289e+00 1.050017833709716797e+00 -4.009079188108333192e-03 -1.402055099606513977e-02 -2.750484272837638508e-02 -9.995152950286864124e-01
1.363094444000243908e+06 -7.865537209841637041e-04 -2.887786442589929808e-03 8.881538198945836821e-04 9.086052637993507375e+00 -1.485443369406915515e-01 3.616764185653808195e+00 3.071679687500000000e+01 4.262624084949492853e-01 1.258050322532653809e+00 1.050009965896606445e+00 -4.054436460137256226e-03 -1.404822152107954719e-02 -2.749150991439819683e-02 -9.995151758193967506e-01
1.371427444000243908e+06 -1.281651647081098744e-03 -3.170452261258685078e-03 -9.859609884239632551e-04 9.111255560221927396e+00 -1.870835793168645622e-01 3.648171344026303053e+00 3.071679687500000000e+01 4.262569248676300049e-01 1.258046388626098633e+00 1.050003767013549805e+00 -4.095898009836562714e-03 -1.408036798238754619e-02 -2.746685966849327087e-02 -9.995151758193967506e-01
1.379761444000243908e+06 -1.282353397122466820e-03 -3.746702302098385562e-03 -1.521980221043697920e-03 9.094453612069649751e+00 -1.497493728512946931e-01 3.607243215530127944e+00 3.066796875000000000e+01 4.262564778327941339e-01 1.258060693740844727e+00 1.050016045570373535e+00 -4.070693161338623245e-03 -1.416036393493414272e-02 -2.743148803710936806e-02 -9.995151758193967506e-01
1.388094444000243908e+06 -1.526679280695872332e-03 5.816670880009676371e-04 8.900750801481699392e-04 9.119656534298067996e+00 -1.702244076527968664e-01 3.618657593482455415e+00 3.069726562500000000e+01 4.262338578701019287e-01 1.258043527603149414e+00 1.049998760223388672e+00 -4.056650213897172730e-03 -1.413491461426020362e-02 -2.749654464423656464e-02 -9.995137453079223633e-01
1.396428444000243908e+06 6.846351739704867323e-04 -8.609375244218488155e-04 1.947282277927085692e-03 9.113655838529394870e+00 -1.485468189877454659e-01 3.625785231927164176e+00 3.069335937500000000e+01 4.262335598468781073e-01 1.258040785789489524e+00 1.049996972084045410e+00 -4.082158673554713534e-03 -1.412597484886646791e-02 -2.747036516666412354e-02 -9.995144605636595569e-01
1.404761444000243908e+06 -5.833413031387096881e-05 8.810207112919676451e-04 7.280039117087132338e-05 9.143659317372755169e+00 -1.485495168649778319e-01 3.623017018454126603e+00 3.070117187500000000e+01 4.262409210205078125e-01 1.258036613464355469e+00 1.050035715103149414e+00 -3.834361676126774466e-03 -1.395055651664734407e-02 -2.754531987011432648e-02 -9.995158910751340553e-01
1.413094444000243908e+06 -3.072581335633386979e-04 2.041269704414992118e-03 -7.315955361963997041e-04 9.106455003606992449e+00 -1.642018180619243539e-01 3.639999117948796048e+00 3.072656250000000000e+01 4.262201189994812012e-01 1.258023619651794434e+00 1.050012588500976340e+00 -3.888797480612881784e-03 -1.400007400661707271e-02 -2.757975459098815918e-02 -9.995139837265014648e-01
1.421428444000243908e+06 -1.776027647780321905e-03 2.608800797667580953e-03 3.530171034093025628e-04 9.110055421068192771e+00 -1.642021418071922256e-01 3.604681382797872757e+00 3.072656250000000000e+01 4.262216687202453613e-01 1.258024215698241965e+00 1.050007343292236328e+00 -3.961484413594063003e-03 -1.403617952018976732e-02 -2.753124758601188660e-02 -9.995145797729491077e-01
1.429761444000243908e+06 -1.780311636842842049e-03 3.063102895928208197e-04 -2.327750725370835837e-03 9.113655838529394870e+00 -1.593853435325479628e-01 3.644599320451380908e+00 3.073242187500000000e+01 4.262266755104064941e-01 1.258029937744140625e+00 1.050011396408081055e+00 -3.981296438723857210e-03 -1.416512113064527859e-02 -2.745326980948447487e-02 -9.995148181915282093e-01
1.438094444000243908e+06 1.165093619674796360e-03 3.199979078397463799e-03 3.285404203583040957e-04 9.096853890377117224e+00 -1.473410276715172718e-01 3.656583586227720950e+00 3.067968750000000000e+01 4.262278079986572266e-01 1.258028388023376465e+00 1.050006508827209473e+00 -4.052820615470464904e-03 -1.417150907218456442e-02 -2.742721699178218495e-02 -9.995151758193967506e-01
1.446427444000243908e+06 1.163616630777762617e-03 3.202488733681502567e-03 -2.081504779428977603e-04 9.062049854918820202e+00 -1.533593006588177543e-01 3.662947879419597541e+00 3.067968750000000000e+01 4.262267053127288818e-01 1.258030414581298828e+00 1.050005435943603516e+00 -4.091852810233886917e-03 -1.418394129723310818e-02 -2.738826908171175870e-02 -9.995158910751342773e-01
1.454761444000243908e+06 -2.755386725045632767e-03 4.007119834767424435e-06 -4.410617426860597573e-04 9.105254864453257824e+00 -1.678145516617691735e-01 3.660002375343990533e+00 3.071484375000000000e+01 4.262270927429199219e-01 1.258031010627746360e+00 1.050004601478576660e+00 -4.122154321521576126e-03 -1.424864958971739683e-02 -2.741411142051219940e-02 -9.995141029357910156e-01
1.463094444000243908e+06 -1.286800932864394292e-03 2.324000368990775545e-03 -1.873054649460890314e-04 9.134058204142879944e+00 -1.654085806139563020e-01 3.660776578275351412e+00 3.071093750000000000e+01 4.262287914752960205e-01 1.258031725883483887e+00 1.050005793571471946e+00 -4.148904234170969207e-03 -1.426613610237837532e-02 -2.739638090133666645e-02 -9.995142221450803444e-01
1.471428444000243908e+06 -1.533750094567541689e-03 1.459845253322732345e-03 -1.257696011578830764e-03 9.096853890377117224e+00 -1.617923937312537863e-01 3.671872456742603319e+00 3.067578125000000000e+01 4.262228906154632568e-01 1.258030891418457031e+00 1.050003647804260254e+00 -4.177250433713253219e-03 -1.423471793532371521e-02 -2.739919163286685250e-02 -9.995145797729491077e-01
1.479761444000243908e+06 -1.281374260874705573e-03 -1.727317503875397918e-03 -1.826038051758269588e-04 9.125657230066739345e+00 -1.593864226834408870e-01 3.612691584867441463e+00 3.067773437500000000e+01 4.262172877788544256e-01 1.258031249046325684e+00 1.050001621246337891e+00 -4.209047183394432068e-03 -1.422024611383677049e-02 -2.738219872117042542e-02 -9.995150566101073109e-01
1.488094444000243908e+06 -4.735037775670247751e-05 -3.468460803130209071e-03 1.956256027836064584e-03 9.090853194608444099e+00 -1.437276465811365700e-01 3.629626878796521794e+00 3.068554687500000000e+01 4.262102544307708740e-01 1.258033275604248047e+00 1.050001740455627441e+00 -4.210145212709792695e-03 -1.420040242373943676e-02 -2.737477235496044159e-02 -9.995155334472656250e-01
1.496427444000243908e+06 -1.281190538838961057e-03 -4.614841846283992272e-03 -1.520972722521497919e-03 9.099254168684584698e+00 -1.497498045116519849e-01 3.637741822333415254e+00 3.073046875000000000e+01 4.262051880359649658e-01 1.258037567138671875e+00 1.050004720687866211e+00 -4.208902362734079361e-03 -1.420717872679233551e-02 -2.735798433423041603e-02 -9.995158910751342773e-01
1.504761444000243908e+06 -2.009667340359288634e-03 -4.341114920793856177e-03 1.168097190486151044e-03 9.128057508374208595e+00 -1.557737969986853210e-01 3.650275541511837751e+00 3.073046875000000000e+01 4.261992573738097589e-01 1.258045911788940430e+00 1.050008177757263184e+00 -4.189342726022005081e-03 -1.420689094811678627e-02 -2.731295302510261189e-02 -9.995172023773192249e-01
1.513094444000243908e+06 -1.030716057878161562e-03 -6.932610231654492972e-03 -7.152334637912961812e-04 9.111255560221927396e+00 -1.377080786127643508e-01 3.607004506128456800e+00 3.068750000000000000e+01 4.262150228023529053e-01 1.258049845695495605e+00 1.050049424171447532e+00 -3.999522887170314789e-03 -1.390751544386148800e-02 -2.738818526268005371e-02 -9.995201826095581055e-01
1.521428444000243908e+06 -2.954991421505043236e-04 -2.886971506130923959e-03 1.152531766150261113e-03 9.107655142760723521e+00 -1.557719624421672888e-01 3.617642613020180864e+00 3.073242187500000000e+01 4.262009859085083008e-01 1.258052468299865501e+00 1.050039649009704368e+00 -4.042143467813729373e-03 -1.393681019544601614e-02 -2.737388201057910572e-02 -9.995199441909790039e-01
1.529761444000243908e+06 -1.279232266343445501e-03 -5.760722498380169837e-04 1.157780109214240696e-03 9.089653055454711250e+00 -1.316847336162667581e-01 3.627287210431991316e+00 3.073242187500000000e+01 4.261913001537322443e-01 1.258058428764343262e+00 1.050036191940307617e+00 -4.071200732141622147e-03 -1.400126982480288072e-02 -2.736292034387588501e-02 -9.995192289352418102e-01
1.538094444000243908e+06 9.278551190238723545e-04 5.869965979380100882e-04 1.943619362275961129e-03 9.143659317372755169e+00 -1.654094439346706080e-01 3.611268359885591028e+00 3.072070312500000000e+01 4.261836409568786621e-01 1.258069157600402832e+00 1.050032258033752441e+00 -4.077329766005277634e-03 -1.403923332691193147e-02 -2.731113508343696247e-02 -9.995200634002684437e-01
1.546428444000243908e+06 1.872850201208378369e-04 -5.623339916828286669e-04 -4.641950943741272027e-04 9.062049854918820202e+00 -1.690149472235324690e-01 3.601823936331027820e+00 3.067187500000000000e+01 4.261990487575531006e-01 1.258074641227721946e+00 1.050070166587829590e+00 -3.910647239536046982e-03 -1.381320506334305157e-02 -2.738549560308456074e-02 -9.995218515396118164e-01
1.554761444000243908e+06 -5.475975896369472684e-04 1.743326008450493897e-03 8.807967429953939302e-04 9.072851107302431828e+00 -1.702201989643142288e-01 3.592269603481839546e+00 3.072265625000000000e+01 4.262146949768065851e-01 1.258083581924438477e+00 1.050104141235351562e+00 -3.744928631931543350e-03 -1.370137743651867607e-02 -2.739246562123298298e-02 -9.995238780975340687e-01
1.563094444000243908e+06 -1.284862835725222863e-03 8.771011286814281742e-04 -1.856263007424235195e-04 9.082452220532303500e+00 -1.858767088497432773e-01 3.642693231189655823e+00 3.070312500000000000e+01 4.261890947818756104e-01 1.258075714111327903e+00 1.050073385238647461e+00 -3.796540200710296631e-03 -1.381293125450611635e-02 -2.744592167437076569e-02 -9.995206594467165306e-01
1.571427444000243908e+06 -1.282757585601111694e-03 2.605851251200526700e-03 1.422431397116778740e-03 9.122056812605535470e+00 -1.678160624730193895e-01 3.581004326225487588e+00 3.067187500000000000e+01 4.261847436428070623e-01 1.258080005645751953e+00 1.050059556961059570e+00 -3.887507133185863929e-03 -1.388169266283512809e-02 -2.742278017103672028e-02 -9.995200634002684437e-01
1.579761444000243908e+06 -7.930697624430466108e-04 8.766612374984131218e-04 3.470970946638542165e-04 9.107655142760723521e+00 -1.822661335516844727e-01 3.614127218624753723e+00 3.067187500000000000e+01 4.261763095855712891e-01 1.258083820343017578e+00 1.050048351287841575e+00 -3.938380628824234009e-03 -1.392070762813091625e-02 -2.739885076880455364e-02 -9.995199441909790039e-01
1.588094444000243908e+06 -1.036824304552874665e-03 2.028126437127300390e-03 1.421119311350785633e-03 9.108855281914461699e+00 -1.714277169219712293e-01 3.629388550098352706e+00 3.070117187500000000e+01 4.261756837368011475e-01 1.258081197738647461e+00 1.050034642219543457e+00 -3.995796665549333770e-03 -1.398359984159469951e-02 -2.738715894520282051e-02 -9.995191097259520374e-01
1.596428444000243908e+06 -3.042674113621079979e-04 1.458745525365194714e-03 7.411247693686617843e-05 9.106455003606992449e+00 -1.617932570519682312e-01 3.641173673586262982e+00 3.072265625000000000e+01 4.262027144432067871e-01 1.258079528808593528e+00 1.050067901611327903e+00 -3.841196652501821518e-03 -1.374591793864965612e-02 -2.745457366108893654e-02 -9.995212554931639515e-01
