time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.084411651000022888e+06 1.197844594795315076e-02 -5.460978106076482680e-03 5.618239324904007043e-03 9.971755333449422665e+00 -9.202279454262540792e-02 2.516472090655610394e-01 3.275390625000000000e+01 -9.376506805419919655e-01 1.937771081924438477e+00 1.079425930976867676e+00 9.280484169721592291e-02 -1.326480209827422263e-01 5.464885234832763672e-01 -8.216703534126281738e-01
1.092745651000022888e+06 1.369628644304819558e-02 -9.498777666378972750e-03 4.267327478789040979e-03 9.984956864140499988e+00 -1.341737992828397896e-01 2.691156557374703162e-01 3.275195312500000000e+01 -9.375919699668883167e-01 1.937746882438659890e+00 1.079446911811828613e+00 9.286872297525411435e-02 -1.325347870588301502e-01 5.464637279510498047e-01 -8.216978311538696289e-01
1.101078651000022888e+06 1.295512482732523625e-02 -1.295687290228467181e-02 5.204724391118172337e-04 9.953753246143410394e+00 -1.775250916697279080e-01 2.495829593967677507e-01 3.280273437500000000e+01 -9.375191926956175648e-01 1.937718510627746360e+00 1.079481959342956321e+00 9.289117157459264584e-02 -1.325037628412245594e-01 5.464261174201965332e-01 -8.217253684997555263e-01
1.109411651000022888e+06 7.317428642431302553e-03 -2.193262806473410265e-02 -3.448672196792860068e-03 9.850541278922259281e+00 -1.823329329919604058e-01 2.651267011479573332e-01 3.275976562500000000e+01 -9.374343752861024059e-01 1.937692523002624290e+00 1.079522728919982910e+00 9.290658682584768124e-02 -1.324877440929412287e-01 5.463806390762329102e-01 -8.217564821243286133e-01
1.117744651000022888e+06 2.658760835138329615e-03 -2.310604573301524786e-02 -4.214673935379968303e-03 9.849341139768524656e+00 -1.437958489175732435e-01 2.780583241997411914e-01 3.275976562500000000e+01 -9.373515248298642799e-01 1.937683224678039551e+00 1.079588532447814719e+00 9.293035417795175723e-02 -1.326170265674589122e-01 5.463436841964721680e-01 -8.217574954032899059e-01
1.126078651000022888e+06 -9.102309148645936973e-03 -2.692016775152816441e-02 -3.578397140671114168e-03 9.860142392152130952e+00 -1.209154905587940254e-01 3.307999049150355253e-01 3.275585937500000000e+01 -9.372600317001342773e-01 1.937667012214660867e+00 1.079637050628662109e+00 9.301670640707020155e-02 -1.325860917568205677e-01 5.463408231735228382e-01 -8.217546343803404651e-01
1.134411651000022888e+06 -1.422902797364698768e-02 -2.986581461861607598e-02 2.906910747747296769e-03 9.834939469923712707e+00 -1.269346268668091193e-01 2.958851076317732254e-01 3.276562500000000000e+01 -9.371514320373536266e-01 1.937652707099914329e+00 1.079684615135192871e+00 9.304942935705190488e-02 -1.325876414775847556e-01 5.463553667068481445e-01 -8.217410445213317871e-01
1.142745651000022888e+06 -1.668123665679972084e-02 -3.160742321692433521e-02 1.855381462663901679e-03 9.831339052462512385e+00 -1.016444125170020557e-01 2.724124999997362129e-01 3.276562500000000000e+01 -9.370343089103697620e-01 1.937634825706481490e+00 1.079743385314941406e+00 9.310030192136764526e-02 -1.326634585857390247e-01 5.463941097259521484e-01 -8.216972351074217640e-01
1.151078651000022888e+06 -1.692702296021936226e-02 -3.333971787677797449e-02 7.859984145533615739e-04 9.842140304846118681e+00 -1.413866404170814883e-01 2.546455842698729377e-01 3.278710937500000000e+01 -9.368745684623718262e-01 1.937595129013061301e+00 1.079834818840026855e+00 9.337045997381218654e-02 -1.329808086156843983e-01 5.463203787803649902e-01 -8.216642737388610840e-01
1.159411651000022888e+06 -1.178834124641339569e-02 -3.272416772588926381e-02 -2.476477421331986159e-03 9.855341835537196005e+00 -1.185064978884806663e-01 1.980239599654131100e-01 3.275000000000000000e+01 -9.366916418075560413e-01 1.937533736228942871e+00 1.079932332038879172e+00 9.343583136796952682e-02 -1.331642270088194691e-01 5.464450120925903320e-01 -8.215442299842833362e-01
1.167744651000022888e+06 -6.401049659971479178e-03 -3.413449645702512636e-02 -5.470240729629064977e-03 9.854141696383459603e+00 -1.341620365381059887e-01 2.580024375547296245e-01 3.275585937500000000e+01 -9.365152120590209961e-01 1.937483787536620872e+00 1.079991698265075684e+00 9.338551014661783389e-02 -1.333651393651962003e-01 5.465204715728759766e-01 -8.214671611785887562e-01
1.176078651000022888e+06 -7.757443340229777662e-04 -3.351060240382527922e-02 -1.007841131416232876e-02 9.822938078386371785e+00 -1.510191578154770897e-01 1.843812402071109691e-01 3.276757812500000000e+01 -9.363529086112976074e-01 1.937451601028442383e+00 1.080049872398376465e+00 9.341136366128917345e-02 -1.335012912750243308e-01 5.465676784515380859e-01 -8.214107751846313477e-01
1.184411651000022888e+06 2.149942038827519497e-03 -3.404808247957642753e-02 -1.627348999631419990e-02 9.802535712772888488e+00 -1.558344452788713030e-01 1.799645326948251522e-01 3.275585937500000000e+01 -9.362066388130190209e-01 1.937442779541016069e+00 1.080089211463928223e+00 9.335835278034210205e-02 -1.334464401006697498e-01 5.466678738594055176e-01 -8.213589191436766468e-01
1.192745651000022888e+06 2.629107217670553776e-03 -3.287218056388167831e-02 -1.976729166952985103e-02 9.800135434465415685e+00 -1.570385099536706908e-01 1.823495918568222018e-01 3.275585937500000000e+01 -9.360653758049011230e-01 1.937447905540466309e+00 1.080121517181396484e+00 9.335175156593328305e-02 -1.335081309080122791e-01 5.467013716697692871e-01 -8.213274478912350185e-01
1.201078651000022888e+06 2.373112400549416690e-03 -3.083375340543689086e-02 -2.271945868862412093e-02 9.729327224395094120e+00 -1.148823252891701951e-01 1.315897492365553090e-01 3.275781250000000000e+01 -9.359380006790160023e-01 1.937470316886901633e+00 1.080152988433837891e+00 9.336670488119114264e-02 -1.335209012031554343e-01 5.467758178710937500e-01 -8.212741017341612659e-01
1.209411651000022888e+06 -3.364009356365479930e-04 -2.735877582718787213e-02 -2.565346735744744935e-02 9.767731677314591465e+00 -1.413799496815449919e-01 1.416476276580487248e-01 3.272851562500000000e+01 -9.358056187629699707e-01 1.937495470046996848e+00 1.080197453498840332e+00 9.345300495624542236e-02 -1.335820555686949573e-01 5.468113422393798828e-01 -8.212307095527650036e-01
1.217745651000022888e+06 -1.806647438750579255e-03 -2.678873507865124973e-02 -2.510554561614295951e-02 9.772532233929529966e+00 -1.329504178070558262e-01 1.215922580453481228e-01 3.276953125000000000e+01 -9.356793165206909180e-01 1.937525987625122070e+00 1.080261826515197532e+00 9.362797439098358154e-02 -1.335974335670470636e-01 5.468404293060303845e-01 -8.211888670921324573e-01
1.226078651000022888e+06 -5.009320603894307222e-03 -2.504332255938033353e-02 -2.991198992908115917e-02 9.750929729162312043e+00 -7.393873059152365756e-02 8.777508663112719434e-02 3.276953125000000000e+01 -9.355129003524780273e-01 1.937523961067199929e+00 1.080323338508605957e+00 9.381989389657981182e-02 -1.336933076381682517e-01 5.467844605445861816e-01 -8.211886882781982422e-01
1.234411651000022888e+06 -4.526960805457960757e-03 -2.185180032838864722e-02 -3.126137883897713715e-02 9.790534321235544013e+00 -3.540531563017290662e-02 9.661277424299395677e-02 3.274609375000000000e+01 -9.353565573692319557e-01 1.937529683113097922e+00 1.080385327339172363e+00 9.399556368589395694e-02 -1.337450146675109586e-01 5.467504858970642090e-01 -8.211827278137205921e-01
1.242744651000022888e+06 -6.055582442532556064e-04 -2.154460753987656740e-02 -3.156180014412784951e-02 9.766531538160856840e+00 -2.938175480349658475e-02 7.225643259266711915e-02 3.278320312500000000e+01 -9.352066516876220703e-01 1.937519431114196777e+00 1.080453753471374290e+00 9.425067901611321186e-02 -1.336508244276045920e-01 5.467146635055541992e-01 -8.211926817893981934e-01
1.251078651000022888e+06 5.767314505655658785e-03 -1.949455132541420832e-02 -3.107903761334575993e-02 9.710124997935343671e+00 -7.699633704694619496e-03 6.009966333755611956e-02 3.275390625000000000e+01 -9.350727796554563209e-01 1.937538385391235574e+00 1.080502867698669434e+00 9.439150243997568301e-02 -1.337359398603438776e-01 5.467007756233216442e-01 -8.211719393730163574e-01
1.259411651000022888e+06 1.067278449702317202e-02 -1.514695906753814672e-02 -2.817195019424938163e-02 9.749729590008579194e+00 -6.791722015154411096e-02 3.606323594042671471e-02 3.279492187500000000e+01 -9.349406957626342773e-01 1.937534570693969505e+00 1.080560445785522461e+00 9.458901733160013370e-02 -1.336311995983122669e-01 5.466763377189636230e-01 -8.211824297904968262e-01
1.267745651000022888e+06 1.214626236413766415e-02 -1.427888436925956600e-02 -2.684313295570334157e-02 9.717325832857747869e+00 -7.273142846404534456e-02 7.125958311823499258e-03 3.279492187500000000e+01 -9.348224401474000134e-01 1.937535762786864790e+00 1.080627679824829102e+00 9.484332054853439331e-02 -1.336708962917327326e-01 5.466412901878358044e-01 -8.211700320243835449e-01
1.276078651000022888e+06 1.852338235870194805e-02 -9.348832778240726699e-03 -2.341192881267199072e-02 9.749729590008579194e+00 -1.064541963108419642e-01 1.491916633677692339e-02 3.274609375000000000e+01 -9.347262978553774193e-01 1.937552809715270774e+00 1.080688118934631126e+00 9.508883208036422729e-02 -1.335665881633757712e-01 5.466731786727905273e-01 -8.211373686790465198e-01
1.284411651000022888e+06 1.851932244238785330e-02 -3.567509955213437386e-03 -2.207691822373364365e-02 9.742528755086173220e+00 -1.040449878103500841e-01 9.140271938238520022e-03 3.274609375000000000e+01 -9.346117973327635609e-01 1.937542796134948730e+00 1.080712318420409934e+00 9.521728008985519409e-02 -1.335776597261427723e-01 5.465586781501770020e-01 -8.211967945098878063e-01
1.292744651000022888e+06 1.925151189150712053e-02 1.638157817841651067e-03 -2.074718722345621560e-02 9.756930424930983392e+00 -8.598207521675083065e-02 2.068823712140965485e-02 3.276171875000000000e+01 -9.345050454139708362e-01 1.937527775764465110e+00 1.080717563629150391e+00 9.525206685066224532e-02 -1.335262060165404718e-01 5.464627146720886230e-01 -8.212651610374449573e-01
1.301078651000022888e+06 1.802716192503418108e-02 2.207978620786771578e-03 -1.993290378444858429e-02 9.792934599543011487e+00 -7.153394660969313035e-02 5.074692410535175391e-02 3.276171875000000000e+01 -9.343795776367187500e-01 1.937510967254638450e+00 1.080796241760253906e+00 9.566473960876463456e-02 -1.338176876306532703e-01 5.462782382965087891e-01 -8.212924003601073109e-01
1.309411651000022888e+06 1.411331146129961647e-02 5.063886918682944036e-03 -1.534264945413633084e-02 9.767731677314591465e+00 -1.613477716382738514e-02 1.286623695747493024e-01 3.277148437500000000e+01 -9.342658519744871937e-01 1.937479496002196822e+00 1.080824494361877441e+00 9.581326693296438046e-02 -1.339909136295317493e-01 5.460787415504455566e-01 -8.213796019554137073e-01
1.317745651000022888e+06 1.044280774489070654e-02 1.572041028256772723e-03 -1.450382684088382008e-02 9.750929729162312043e+00 -1.613326635257705810e-02 1.512321129929961039e-01 3.270117187500000000e+01 -9.342256784439088024e-01 1.937478542327880859e+00 1.080839991569519043e+00 9.578458219766618209e-02 -1.337675750255583884e-01 5.461266636848449707e-01 -8.213874697685241699e-01
1.326078651000022888e+06 4.324085379134395835e-03 3.261115995450859957e-03 -9.894375416181488969e-03 9.750929729162312043e+00 -2.095038837248941119e-02 1.277223870804662376e-01 3.277734375000000000e+01 -9.341666102409361683e-01 1.937465310096740723e+00 1.080811142921447532e+00 9.558767080306999897e-02 -1.334946751594542624e-01 5.461481809616088867e-01 -8.214404582977296032e-01
1.334411651000022888e+06 -1.047163226832154015e-03 2.045694024115572631e-03 -2.335716976757617330e-03 9.765331399007123991e+00 -3.058592739338528155e-02 1.134192705608353252e-01 3.273632812500000000e+01 -9.341002106666564941e-01 1.937433481216430442e+00 1.080781817436218262e+00 9.541413187980639365e-02 -1.332994848489760797e-01 5.461167693138122559e-01 -8.215131163597106934e-01
1.342745651000022888e+06 -1.290530149514149127e-03 2.907779375682591465e-03 -1.261358927229954893e-03 9.818137521771431508e+00 -2.818211464735842497e-02 6.095830964311721445e-02 3.273632812500000000e+01 -9.340047240257264294e-01 1.937374830245971902e+00 1.080802321434020774e+00 9.556948393583304668e-02 -1.334539800882338367e-01 5.459824800491333008e-01 -8.215593695640565075e-01
1.351078651000022888e+06 -3.248599867461357104e-03 4.915120634575424578e-03 8.989238476694029175e-04 9.790534321235544013e+00 -6.502583510699544433e-03 8.131769934038202141e-02 3.277343750000000000e+01 -9.339309334754943848e-01 1.937321305274963601e+00 1.080841422080993652e+00 9.579975903034204654e-02 -1.336784064769744040e-01 5.458986163139343262e-01 -8.215517997741699219e-01
1.359411651000022888e+06 -7.407534884574185942e-03 6.614984313457648694e-03 4.955814362490843991e-03 9.755730285777248767e+00 -6.499453973109913484e-03 1.182447396250094762e-01 3.277148437500000000e+01 -9.338346123695372425e-01 1.937258481979369895e+00 1.080856919288635254e+00 9.569524228572845459e-02 -1.339102685451506736e-01 5.460214614868164062e-01 -8.214445710182189941e-01
1.367744651000022888e+06 -9.108446927116764513e-03 5.715758869720084616e-03 1.006927165500666813e-02 9.770131955622058939e+00 3.926191023498448729e-02 1.768044011485784273e-01 3.277539062500000000e+01 -9.338888525962828480e-01 1.937259554862976074e+00 1.080730080604553223e+00 9.501679986715320936e-02 -1.331841498613356434e-01 5.463246107101440430e-01 -8.214397430419922985e-01
1.376078651000022888e+06 -1.129362012082770622e-02 2.494405566818464880e-03 1.626276490974568403e-02 9.755730285777248767e+00 1.517759511649496851e-02 1.652590211269612253e-01 3.270898437500000000e+01 -9.339118003845215954e-01 1.937260746955871582e+00 1.080645203590393066e+00 9.457426518201822452e-02 -1.326851993799208762e-01 5.465869307518004261e-01 -8.213971257209778942e-01
1.384411651000022888e+06 -1.714973796383335858e-02 2.711264795271308130e-03 2.650716617936681174e-02 9.759330703238450866e+00 1.036014935131490677e-02 1.699134039762957293e-01 3.270898437500000000e+01 -9.338036775588989258e-01 1.937163114547729270e+00 1.080731749534606712e+00 9.491672366857528687e-02 -1.334404796361922385e-01 5.465388894081115723e-01 -8.212671279907225452e-01
1.392745651000022888e+06 -2.032828145397515968e-02 2.394628376490567229e-03 2.948509072168114392e-02 9.754530146623514142e+00 4.339178486781780641e-03 1.805630219076655996e-01 3.275390625000000000e+01 -9.337213635444640003e-01 1.937059998512268066e+00 1.080747008323669434e+00 9.496251493692398071e-02 -1.338569819927215021e-01 5.465346574783325195e-01 -8.211969137191772461e-01
1.401078651000022888e+06 -2.325077320723235169e-02 4.947728767538645683e-03 3.782458216715268301e-02 9.767731677314591465e+00 -7.514452190775200435e-02 1.557262673060182401e-01 3.274218750000000000e+01 -9.337511658668518066e-01 1.936991214752196822e+00 1.080606579780578613e+00 9.424018114805218782e-02 -1.333984732627867265e-01 5.469419956207275391e-01 -8.210835456848144531e-01
1.409411651000022888e+06 -2.447613905436019088e-02 4.075669640742496901e-03 3.756716297376157254e-02 9.783333486313138039e+00 -9.682297389351790518e-02 1.167242560028792786e-01 3.276757812500000000e+01 -9.336643815040588379e-01 1.936847448348999245e+00 1.080615758895874023e+00 9.442940354347229004e-02 -1.340074092149733942e-01 5.468428134918212891e-01 -8.210286498069763184e-01
1.417744651000022888e+06 -2.620001791362119858e-02 4.370353590870977578e-03 3.489725890954707005e-02 9.798935295311682836e+00 -9.441581577972270323e-02 1.141551848182723594e-01 3.276757812500000000e+01 -9.336210489273072399e-01 1.936737537384032759e+00 1.080576062202453613e+00 9.434162825345998593e-02 -1.342115104198455255e-01 5.469479560852051891e-01 -8.209354877471922718e-01
1.426078651000022888e+06 -2.425134472611266412e-02 4.977469585671123568e-03 3.058719004587632379e-02 9.796535017004215362e+00 -1.016412829794123146e-01 1.377034437794193433e-01 3.275195312500000000e+01 -9.335696101188659668e-01 1.936628699302673118e+00 1.080518603324889915e+00 9.420110285282136398e-02 -1.343230903148650290e-01 5.470528006553649902e-01 -8.208634257316588245e-01
1.434411651000022888e+06 -2.181748817095148160e-02 5.017934269584711261e-03 2.412706175178731122e-02 9.832539191616243457e+00 -8.237603235244238264e-02 1.618821141236747863e-01 3.276367187500000000e+01 -9.335173368453980602e-01 1.936513304710387962e+00 1.080432772636413574e+00 9.399224072694785381e-02 -1.343917846679686667e-01 5.470755100250244141e-01 -8.208609819412230335e-01
1.442745651000022888e+06 -1.815193344923930752e-02 5.053534742614703389e-03 1.980377829366579759e-02 9.790534321235544013e+00 -6.792088926458039744e-02 1.354211942843116523e-01 3.278125000000000000e+01 -9.334698319435119629e-01 1.936398625373840332e+00 1.080360889434814453e+00 9.383849054574966431e-02 -1.344866901636122269e-01 5.471155047416687012e-01 -8.208363652229309082e-01
1.451078651000022888e+06 -1.228100897285611115e-02 4.234074092839751509e-03 1.465861222358752665e-02 9.784533625466870888e+00 -2.215769049996784909e-02 1.460652611890711494e-01 3.275585937500000000e+01 -9.334291815757751465e-01 1.936280488967895508e+00 1.080301880836486816e+00 9.370934218168253116e-02 -1.344945877790450217e-01 5.471813678741455078e-01 -8.208058476448059082e-01
1.459411651000022888e+06 -8.368725555883691977e-03 8.598858892428101058e-03 1.301176201291356048e-02 9.784533625466870888e+00 6.093766434351788330e-02 1.178154331094974777e-01 3.275585937500000000e+01 -9.333651065826416016e-01 1.936162471771240012e+00 1.080245733261108398e+00 9.362401068210601807e-02 -1.345415711402892234e-01 5.471512675285339355e-01 -8.208279609680174671e-01
1.467745651000022888e+06 -3.958520643598043010e-03 9.488135968806963444e-03 1.243835609003586355e-02 9.782133347159405190e+00 2.360518451937676510e-02 1.202160032408186030e-01 3.274023437500000000e+01 -9.332807064056396484e-01 1.936013460159301536e+00 1.080194711685180664e+00 9.355065226554870605e-02 -1.345963627099989735e-01 5.470752120018004261e-01 -8.208780884742735706e-01
1.476078651000022888e+06 -3.484567928430104544e-05 1.469972824266658866e-02 1.535237101639989540e-02 9.798935295311682836e+00 5.371068633257791713e-02 5.883887384587583452e-02 3.273242187500000000e+01 -9.331780672073363148e-01 1.935823321342468040e+00 1.080169677734375000e+00 9.353439509868620438e-02 -1.348621547222136619e-01 5.468490123748779297e-01 -8.209870457649232067e-01
1.484411651000022888e+06 3.653696034502627865e-03 1.902708815858586422e-02 2.148952258254079040e-02 9.756930424930983392e+00 2.240317023127402773e-02 1.052841627638203548e-01 3.278710937500000000e+01 -9.331418871879576526e-01 1.935694336891174316e+00 1.080165028572082297e+00 9.362904727458953857e-02 -1.348855495452880027e-01 5.468423962593079724e-01 -8.209769129753110573e-01
1.492744651000022888e+06 6.116761667940260466e-03 2.421490355315414345e-02 2.817227630569799079e-02 9.774932512236995663e+00 -6.310236434850724496e-02 8.508562668106388338e-02 3.272265625000000000e+01 -9.330964684486386940e-01 1.935537815093993919e+00 1.080109000205993652e+00 9.350800514221184467e-02 -1.349270194768905085e-01 5.467614531517028809e-01 -8.210377097129820667e-01
1.501078651000022888e+06 9.065582010494122045e-03 2.565916344636540170e-02 3.136693751393199170e-02 9.838539887384914806e+00 -5.708668132334981937e-02 1.171154409520066414e-01 3.272265625000000000e+01 -9.330658912658691406e-01 1.935384988784790039e+00 1.080053448677062766e+00 9.341937303543079718e-02 -1.349872350692747913e-01 5.466897487640380859e-01 -8.210856914520262562e-01
1.509411651000022888e+06 1.420985754927471881e-02 2.539904508721639587e-02 2.971554187147244092e-02 9.810936686849027311e+00 -1.160939440202205658e-01 6.814967939086491455e-02 3.276367187500000000e+01 -9.330441951751710095e-01 1.935229897499084473e+00 1.079999923706054688e+00 9.329361468553544479e-02 -1.349647641181944691e-01 5.466413497924804688e-01 -8.211358785629272461e-01
1.517745651000022888e+06 1.689502074401585952e-02 2.745114565790935171e-02 2.647122438585804149e-02 9.843340443999853306e+00 -1.642680779267537972e-01 4.420816984715392195e-02 3.277148437500000000e+01 -9.330282807350158691e-01 1.935070991516112837e+00 1.079943776130676270e+00 9.313868731260301070e-02 -1.349333077669143122e-01 5.465923547744752087e-01 -8.211911916732786976e-01
1.526078651000022888e+06 1.762885072871158212e-02 2.428111059651648015e-02 2.432220369955891831e-02 9.844540583153587932e+00 -1.823323934165138327e-01 9.945195996722855369e-02 3.276562500000000000e+01 -9.330132007598878063e-01 1.934913873672485130e+00 1.079893946647644043e+00 9.301378577947622128e-02 -1.349221020936965110e-01 5.465338826179504395e-01 -8.212461471557617188e-01
1.534411651000022888e+06 2.055189725438153620e-02 2.461427972023497515e-02 1.758942662058365219e-02 9.852941557229728531e+00 -1.293448066031046284e-01 7.580064696449873018e-02 3.275390625000000000e+01 -9.329974651336669922e-01 1.934755563735961692e+00 1.079817175865173118e+00 9.275458008050924130e-02 -1.348111629486083152e-01 5.464548468589782715e-01 -8.213462829589843750e-01
1.542744651000022888e+06 2.396561073945730272e-02 2.523764362847434259e-02 1.112069165502333271e-02 9.832539191616243457e+00 -1.173001669968059962e-01 1.266294169980285433e-01 3.275390625000000000e+01 -9.330459237098691627e-01 1.934632420539855957e+00 1.079708814620971680e+00 9.233389049768450652e-02 -1.344280391931532703e-01 5.465811491012573242e-01 -8.213723897933959961e-01
1.551078651000022888e+06 2.591843750745057365e-02 2.439409590003908945e-02 7.617338303008043543e-03 9.807336269387823435e+00 -1.016422542152159991e-01 7.407146760184168954e-02 3.280273437500000000e+01 -9.330757856369017444e-01 1.934500455856323242e+00 1.079627275466918723e+00 9.203313291072851010e-02 -1.341803073883055808e-01 5.465974807739257812e-01 -8.214358687400818981e-01
1.559411651000022888e+06 2.664388684236252552e-02 2.528039802208047193e-02 4.390234160336260565e-03 9.790534321235544013e+00 -1.353605975433512798e-01 9.195332911643649965e-02 3.270703125000000000e+01 -9.330525398254393421e-01 1.934316158294677512e+00 1.079520583152770774e+00 9.170088917016988583e-02 -1.342284083366393210e-01 5.464004874229431152e-01 -8.215961456298829235e-01
1.567745651000022888e+06 2.638974006451546422e-02 3.309010938241639666e-02 4.919841323385135828e-03 9.768931816468326090e+00 -1.172944474970731843e-01 1.357426571386347591e-01 3.278906250000000000e+01 -9.330439567565917969e-01 1.934145569801330344e+00 1.079441547393798828e+00 9.146337956190114804e-02 -1.342319548130034290e-01 5.462523102760314941e-01 -8.217205405235289417e-01
1.576078651000022888e+06 2.321235943265716542e-02 3.190533341945003820e-02 7.898773364221659335e-03 9.790534321235544013e+00 -9.080221885916339719e-02 1.354310178982169877e-01 3.278906250000000000e+01 -9.330217242240903541e-01 1.933978796005248801e+00 1.079394459724426270e+00 9.131976217031478882e-02 -1.341908127069472434e-01 5.460708737373352051e-01 -8.218638300895690918e-01
1.584411651000022888e+06 2.345690938897899980e-02 3.566077736045274171e-02 9.502496480748273688e-03 9.826538495847570331e+00 -1.257295909562058389e-01 1.631597238027249208e-01 3.275195312500000000e+01 -9.330062866210936390e-01 1.933815240859985130e+00 1.079375028610229492e+00 9.133931249380106143e-02 -1.342517733573912742e-01 5.459301471710205078e-01 -8.219451904296875000e-01
1.592745651000022888e+06 2.616315461675734755e-02 3.132518920387024342e-02 1.082743995319019117e-02 9.827738635001304957e+00 -1.582452725057026388e-01 1.337672597601458069e-01 3.276953125000000000e+01 -9.330418109893798828e-01 1.933761596679687500e+00 1.079387903213500755e+00 9.132698178291308311e-02 -1.338950544595717829e-01 5.462357401847839355e-01 -8.218016624450683594e-01
1.601078651000022888e+06 2.566562074087194723e-02 3.451131707901784751e-02 9.754331498234654688e-03 9.810936686849027311e+00 -1.281367490700010270e-01 1.774846920082182311e-01 3.277539062500000000e+01 -9.330647587776184082e-01 1.933675646781921165e+00 1.079406142234802246e+00 9.143005311489101061e-02 -1.337542682886122825e-01 5.463891029357910156e-01 -8.217112421989442028e-01
