time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
2.534812156440000534e+08 1.028026299188452425e-01 3.176445192589015809e-01 1.147971218556939621e-01 1.072544272199456650e+01 4.158457083385868475e-02 -4.101627722878484761e-01 2.816992187500000000e+01 -1.114120841026305930e+00 6.307894587516784668e-01 1.614464879035949707e+00 1.090560853481293002e-01 1.323137730360030295e-01 -8.204069137573241077e-01 -5.454653501510620117e-01
2.534895486440000534e+08 1.347884705957130835e-01 3.103651173711124978e-01 1.529210292170781471e-01 1.079265051460368774e+01 -7.884952290894731153e-02 -3.075933315872143581e-01 2.818359375000000000e+01 -1.106736063957214355e+00 6.308098435401916504e-01 1.616006851196289062e+00 1.139999032020568431e-01 1.281893998384474320e-01 -8.225960731506347656e-01 -5.421323180198668323e-01
2.534978816440000534e+08 1.674938620083445129e-01 2.748211974372793409e-01 1.714826791545179807e-01 1.075184578337671937e+01 -4.160443951897661030e-01 -2.492775008041925311e-01 2.815820312500000000e+01 -1.100050210952758789e+00 6.308760046958923340e-01 1.617418885231018066e+00 1.203315928578376770e-01 1.228568851947782758e-01 -8.255853652954099342e-01 -5.374339818954467773e-01
2.535062146440000534e+08 1.819943287686651701e-01 2.523005887082975796e-01 1.735385963738997617e-01 1.076384717491406384e+01 -5.990961110973233028e-01 -2.434877770100505323e-01 2.815820312500000000e+01 -1.093516111373901145e+00 6.309541463851928711e-01 1.618796825408935547e+00 1.267259567975997647e-01 1.172569617629048849e-01 -8.287982940673827015e-01 -5.322449207305908203e-01
2.535145486440000534e+08 2.009050595048636756e-01 1.833188771507617554e-01 1.519984756293324413e-01 1.072304244368710080e+01 -9.760322400424179534e-01 -9.110770799367952366e-02 2.816992187500000000e+01 -1.087124705314636230e+00 6.311407089233398438e-01 1.620185852050781250e+00 1.338146328926086426e-01 1.120676845312116865e-01 -8.319367766380310059e-01 -5.267025828361511230e-01
2.535228816440000534e+08 2.033309345299374460e-01 1.057068965076194828e-01 1.048401780985093595e-01 1.069303896484374050e+01 -1.338517974163579538e+00 2.349715390333484422e-02 2.819140625000000000e+01 -1.080349564552307129e+00 6.314048767089843750e-01 1.621555924415588379e+00 1.406316012144089023e-01 1.071960106492040737e-01 -8.345904350280761719e-01 -5.217188596725463867e-01
2.535312156440000534e+08 2.023253830220874683e-01 6.214819544562337483e-02 7.457578810923205792e-02 1.062463103308088463e+01 -1.449305629461470346e+00 9.267976127407505371e-02 2.819140625000000000e+01 -1.073437571525573508e+00 6.315667629241943359e-01 1.622975945472717285e+00 1.462740898132324219e-01 1.031778603792189997e-01 -8.370510339736937366e-01 -5.170143246650695801e-01
2.535395486440000534e+08 1.806713951030000931e-01 -2.557805417756876115e-02 2.935871047830622763e-03 1.047581377801783198e+01 -1.660041336361556485e+00 1.077702176329932010e-01 2.818945312500000000e+01 -1.066236376762389915e+00 6.317210197448729359e-01 1.624479293823241965e+00 1.513982117176055908e-01 1.003371030092238131e-01 -8.389187455177307129e-01 -5.130559206008911133e-01
2.535478816440000534e+08 1.425839723042834351e-01 -1.119167030366996773e-01 -7.071957742399936908e-02 1.030539401818755962e+01 -1.704584391103064256e+00 -8.576458571330160610e-03 2.817382812500000000e+01 -1.058868885040283203e+00 6.319270730018615723e-01 1.626049995422363281e+00 1.555463522672652643e-01 9.808568656444532907e-02 -8.405033349990844727e-01 -5.096457600593566895e-01
2.535562146440000534e+08 1.217070325235050654e-01 -1.509166036993772053e-01 -1.035121113629901002e-01 1.022138427742615718e+01 -1.635932848263064399e+00 -8.620274406017514046e-02 2.819531250000000000e+01 -1.051302552223205566e+00 6.321535110473632812e-01 1.627646803855895996e+00 1.592542529106140137e-01 9.682821482419955161e-02 -8.417512774467468262e-01 -5.066728591918945312e-01
2.535645486440000534e+08 7.897505401344269427e-02 -2.165098366049663103e-01 -1.621267033694175075e-01 9.946552411221000867e+00 -1.444427535416104469e+00 -2.705592724610108579e-01 2.817382812500000000e+01 -1.043564438819885254e+00 6.322302818298339844e-01 1.629230022430419922e+00 1.620030999183654785e-01 9.595417231321325124e-02 -8.425393700599670410e-01 -5.046533942222595215e-01
2.535728816440000534e+08 3.848515312033998215e-02 -2.680070002625786763e-01 -2.009180417109235894e-01 9.668120127554646004e+00 -1.304705960537932752e+00 -5.006915227656765222e-01 2.815625000000000000e+01 -1.035721540451049805e+00 6.323800086975097656e-01 1.630869746208190696e+00 1.647024750709533691e-01 9.588962793350208624e-02 -8.431845903396606445e-01 -5.027106404304504395e-01
2.535812156440000534e+08 2.180184463300960038e-02 -2.911537252560838507e-01 -2.165886614851230407e-01 9.534904681490138145e+00 -1.226415749139447176e+00 -5.858671365546967991e-01 2.815625000000000000e+01 -1.027502775192260742e+00 6.321609020233153187e-01 1.632385373115539551e+00 1.659775376319885531e-01 9.619726985692966803e-02 -8.431873917579650879e-01 -5.022276043891906738e-01
2.535895486440000534e+08 -7.629906121082634905e-03 -3.224380774473177835e-01 -2.361719046017730084e-01 9.224068640672951958e+00 -9.758974540958836874e-01 -7.015643559349864500e-01 2.820117187500000000e+01 -1.019476652145385520e+00 6.323108077049255371e-01 1.634041905403137207e+00 1.683976203203201572e-01 9.735208004713047369e-02 -8.433754444122313343e-01 -5.008819699287415661e-01
2.535978816440000534e+08 -3.554850059892685626e-02 -3.439714175852964240e-01 -2.356525598573976088e-01 8.991241644848496861e+00 -8.060729673666542361e-01 -8.382962476649984396e-01 2.817187500000000000e+01 -1.011113643646240234e+00 6.324734091758728027e-01 1.635663747787475586e+00 1.692960709333420077e-01 9.777476638555517019e-02 -8.432578444480895996e-01 -5.006945729255676270e-01
2.536062156440000534e+08 -4.117269998635534473e-02 -3.503716151509556620e-01 -2.334527816584050786e-01 8.919233295624440672e+00 -7.410353451924815982e-01 -8.302697474319833404e-01 2.817187500000000000e+01 -1.002947568893432617e+00 6.325673460960388184e-01 1.637223482131958008e+00 1.715781688690185269e-01 9.946250915527328484e-02 -8.431940078735350452e-01 -4.996919929981231134e-01
2.536145486440000534e+08 -5.071028872927624970e-02 -3.553602940037436930e-01 -2.271977608631977896e-01 8.734411865949358145e+00 -5.712151750668238437e-01 -8.277737191236225200e-01 2.820312500000000000e+01 -9.944119453430175781e-01 6.327592134475708008e-01 1.638736486434936301e+00 1.724949330091476718e-01 1.004187986254689857e-01 -8.428897261619567871e-01 -4.996983408927916925e-01
2.536228816440000534e+08 -4.652783212303224225e-02 -3.553677975617254292e-01 -2.218645756547926728e-01 8.527987931507057695e+00 -4.640156487284176623e-01 -8.120190538825448057e-01 2.820312500000000000e+01 -9.858528375625609241e-01 6.329169273376464844e-01 1.640200614929199219e+00 1.734513342380523404e-01 1.019045636057851340e-01 -8.425579667091369629e-01 -4.996260702610015869e-01
2.536312146440000534e+08 -3.132801333173679953e-02 -3.498179660378384348e-01 -2.193104945770031622e-01 8.445178329899389880e+00 -3.760957257238580764e-01 -8.379443463592159969e-01 2.820117187500000000e+01 -9.772715568542480469e-01 6.330373287200927734e-01 1.641464471817016602e+00 1.745108366012572687e-01 1.033940538763998829e-01 -8.422181010246275745e-01 -4.995242059230803888e-01
2.536395486440000534e+08 -1.639593177992453021e-02 -3.433646398501976615e-01 -2.245374552716557504e-01 8.411574433594831035e+00 -2.966101907728062592e-01 -7.998925218677678251e-01 2.816796875000000000e+01 -9.689415693283079944e-01 6.331388950347900391e-01 1.642614006996154785e+00 1.761412173509598056e-01 1.054280176758765064e-01 -8.420738577842712402e-01 -4.987694323062896729e-01
2.536478816440000534e+08 1.322277571994473142e-02 -3.373878259511053357e-01 -2.384698237602938531e-01 8.334765527755832792e+00 -2.255507344133859948e-01 -7.953286504515552080e-01 2.817382812500000000e+01 -9.602603912353516735e-01 6.333097219467163086e-01 1.643705129623413086e+00 1.769194304943084717e-01 1.067871004343031172e-01 -8.416534662246704102e-01 -4.989143013954162598e-01
2.536562156440000534e+08 4.994381190749098282e-02 -3.276152979648176977e-01 -2.532691232152895489e-01 8.226753003919744955e+00 -2.267453025603271277e-01 -6.797946096687440543e-01 2.818554687500000000e+01 -9.518196582794188343e-01 6.334844231605529785e-01 1.644669175148010254e+00 1.783090233802795410e-01 1.087151616811751209e-01 -8.414965271949768066e-01 -4.982675015926360529e-01
2.536645486440000534e+08 6.732481385869203139e-02 -3.257666425939576560e-01 -2.617306934887723147e-01 8.212351334074936560e+00 -2.195183245493871893e-01 -6.737195869991121633e-01 2.818554687500000000e+01 -9.430324435234067604e-01 6.336143016815185547e-01 1.645534276962280273e+00 1.785636395215988437e-01 1.101500466465949457e-01 -8.411892056465150036e-01 -4.983800649642943781e-01
2.536728816440000534e+08 1.077295695676007414e-01 -3.229186884198291807e-01 -2.776250710239048236e-01 8.152344376388223068e+00 -2.207172092999003521e-01 -6.058763888100255901e-01 2.816210937500000000e+01 -9.345490336418154076e-01 6.337319612503051758e-01 1.646287679672241211e+00 1.796250939369201105e-01 1.122627928853033863e-01 -8.411834239959715687e-01 -4.975363910198211115e-01
2.536812146440000534e+08 1.444679218271273102e-01 -3.183725652856436161e-01 -2.886614891996588939e-01 8.104338810238848723e+00 -2.423899417859332883e-01 -6.099021865266076592e-01 2.816992187500000000e+01 -9.260051250457763672e-01 6.338716149330139160e-01 1.646967887878417969e+00 1.801175922155380249e-01 1.144177168607710543e-01 -8.411248326301572487e-01 -4.969661831855773371e-01
2.536895486440000534e+08 1.630890227700194650e-01 -3.150994424723459475e-01 -2.912310575132693313e-01 8.029930182707323283e+00 -3.050058373092556230e-01 -5.676954167825669639e-01 2.816992187500000000e+01 -9.174398183822634056e-01 6.340265274047851562e-01 1.647462248802185059e+00 1.808565557003020685e-01 1.161112189292906605e-01 -8.412499427795411266e-01 -4.960924983024596613e-01
2.536978816440000534e+08 1.959077102743939924e-01 -3.033567133193360577e-01 -2.976822588513222123e-01 7.963922529251935778e+00 -3.676224882382029824e-01 -5.785069531717970115e-01 2.818164062500000000e+01 -9.088130593299863502e-01 6.341433525085449219e-01 1.647855043411254883e+00 1.814030259847640436e-01 1.179065704345701460e-01 -8.412484526634216309e-01 -4.954714179039001465e-01
2.537062156440000534e+08 2.252937075107795950e-01 -2.841209092247711787e-01 -3.006259284840119284e-01 7.855910005415849717e+00 -3.784513004249685508e-01 -5.828789257435427196e-01 2.814648437500000000e+01 -9.002006649971008301e-01 6.342677474021911621e-01 1.648112177848815918e+00 1.819127649068832120e-01 1.196364015340802833e-01 -8.413768410682678223e-01 -4.946511685848236084e-01
2.537145486440000534e+08 2.402303136934536010e-01 -2.733444529031905379e-01 -3.021010903831671812e-01 7.875112231875598390e+00 -3.772487465614192681e-01 -6.043069592175207561e-01 2.820312500000000000e+01 -8.915624618530273438e-01 6.343510150909423828e-01 1.648224592208862305e+00 1.824674606323241632e-01 1.212273761630056623e-01 -8.414978384971617542e-01 -4.938532114028929554e-01
2.537228816440000534e+08 2.580902675696657433e-01 -2.437571813217606354e-01 -3.012067773919842040e-01 7.821105969957555359e+00 -4.639520867408207239e-01 -5.224033821230746888e-01 2.819140625000000000e+01 -8.829851150512694202e-01 6.344607472419738770e-01 1.648253083229064719e+00 1.825926601886748712e-01 1.228954046964644137e-01 -8.418604731559753418e-01 -4.927754104137420099e-01
2.537312156440000534e+08 2.626929308510092542e-01 -2.095743837321540903e-01 -3.047725877836501840e-01 7.909916267333890971e+00 -5.145398536665071187e-01 -5.682884962892189584e-01 2.823828125000000000e+01 -8.743858933448790394e-01 6.345339417457580566e-01 1.648136377334594727e+00 1.826490759849548340e-01 1.243452429771422230e-01 -8.422023057937622070e-01 -4.918057024478911798e-01
2.537395486440000534e+08 2.597192661206668696e-01 -1.919208284809240106e-01 -3.077210685102220178e-01 7.971123364174342640e+00 -5.277924428908199461e-01 -6.960972462598520316e-01 2.823828125000000000e+01 -8.658165335655212402e-01 6.346257925033569336e-01 1.647966623306274414e+00 1.823480129241943914e-01 1.261420994997022871e-01 -8.425741791725158691e-01 -4.908218979835510254e-01
2.537478816440000534e+08 2.415137773395036047e-01 -1.526229280016173084e-01 -3.116451259067085644e-01 8.094737697008975275e+00 -5.579105707694689276e-01 -8.141858813225675284e-01 2.819921875000000000e+01 -8.572076559066771351e-01 6.346591711044311523e-01 1.647611975669860840e+00 1.821948140859603882e-01 1.275802850723264936e-01 -8.429284095764160156e-01 -4.898979961872100275e-01
2.537562146440000534e+08 2.159870000091896891e-01 -1.168775704386072339e-01 -3.050401682488091404e-01 8.299961492297541099e+00 -5.651547072796073712e-01 -9.569304667082627613e-01 2.815625000000000000e+01 -8.486112952232361950e-01 6.347090601921081543e-01 1.647153139114379883e+00 1.819753944873809259e-01 1.288337856531141523e-01 -8.432963490486146130e-01 -4.890174865722656250e-01
2.537645486440000534e+08 1.958791722561278870e-01 -9.847600083712408636e-02 -2.976536668048580525e-01 8.337165806063302043e+00 -5.458895645677268593e-01 -1.067961293466957562e+00 2.815625000000000000e+01 -8.399825096130371094e-01 6.348244547843933105e-01 1.646684408187866211e+00 1.813043057918548862e-01 1.304316669702527687e-01 -8.435719013214110218e-01 -4.883674085140228271e-01
2.537728816440000534e+08 1.581583542137791065e-01 -6.260217753343343128e-02 -2.676038033313240527e-01 8.591595306654976838e+00 -5.302567960019435311e-01 -1.164376050255945261e+00 2.818359375000000000e+01 -8.313138484954835095e-01 6.348336935043334961e-01 1.646016359329223633e+00 1.809418797492980679e-01 1.315718442201612715e-01 -8.439368605613708496e-01 -4.875649213790893000e-01
2.537812156440000534e+08 1.131048193305311533e-01 -3.055019975182885622e-02 -2.313181161569728694e-01 8.806420215173417887e+00 -5.591788449224012192e-01 -1.381306931193668097e+00 2.821679687500000000e+01 -8.226312994956969105e-01 6.348916888236999512e-01 1.645317792892456055e+00 1.803997457027435303e-01 1.325896382331847034e-01 -8.443036675453186035e-01 -4.868545234203338623e-01
2.537895486440000534e+08 9.279492342414095984e-02 -1.626497911500539989e-02 -2.102393113951235293e-01 8.927634269700581271e+00 -6.254251721202134240e-01 -1.408826285500722753e+00 2.820312500000000000e+01 -8.138529658317565918e-01 6.350035667419433594e-01 1.644526243209838867e+00 1.799087077379226129e-01 1.332841217517851673e-01 -8.445023894309996448e-01 -4.865016937255859375e-01
2.537978816440000534e+08 4.702483427746495526e-02 2.759291202379464836e-03 -1.733958695902957647e-01 9.202466135905735811e+00 -7.097495200241265012e-01 -1.560734427772905164e+00 2.817578125000000000e+01 -8.050418496131898083e-01 6.351224184036254883e-01 1.643680095672607422e+00 1.793891340494155884e-01 1.341276764869688276e-01 -8.445446491241453968e-01 -4.863885045051575262e-01
2.538062146440000534e+08 8.460797303259937063e-06 1.892599794107972105e-02 -1.453945505217932310e-01 9.536104820643872770e+00 -6.507697756750269180e-01 -1.791110404002893564e+00 2.819921875000000000e+01 -7.961773872375488281e-01 6.352205276489257812e-01 1.642784357070922852e+00 1.789606213569641113e-01 1.346914619207380537e-01 -8.446739315986633301e-01 -4.861658811569213867e-01
2.538145486440000534e+08 -2.055412867969878821e-02 2.398390890420736693e-02 -1.315483424846591032e-01 9.616514143944067783e+00 -6.230785543715147146e-01 -1.800469074965210803e+00 2.819921875000000000e+01 -7.872306108474731445e-01 6.353800892829895020e-01 1.641871809959411621e+00 1.783984452486038486e-01 1.350278258323667213e-01 -8.446483612060546875e-01 -4.863235354423522394e-01
2.538228816440000534e+08 -6.022540167262695199e-02 2.922663719025858295e-02 -1.124491741336023642e-01 9.935751158837392794e+00 -5.628932345363655276e-01 -1.775542426521216743e+00 2.820312500000000000e+01 -7.780830860137939453e-01 6.355069875717163086e-01 1.640885233879089133e+00 1.776692420244216641e-01 1.347646117210387628e-01 -8.444080948829650879e-01 -4.870803058147429865e-01
2.538312156440000534e+08 -8.299009640219791317e-02 2.445137731253231236e-02 -1.017938394066633667e-01 1.007736757897804480e+01 -4.533164425638999129e-01 -1.778733466968613675e+00 2.814257812500000000e+01 -7.690510153770446777e-01 6.356791853904724121e-01 1.639986753463745117e+00 1.774456053972243985e-01 1.350882947444914106e-01 -8.443665504455566406e-01 -4.871441721916198175e-01
2.538395486440000534e+08 -8.885467199010717299e-02 1.833074091939047509e-02 -9.771399514500989092e-02 1.017457885043051924e+01 -3.617998653078010607e-01 -1.746031850446774891e+00 2.816992187500000000e+01 -7.599385380744934082e-01 6.358612775802612305e-01 1.639114737510681152e+00 1.771981269121170322e-01 1.353761851787566028e-01 -8.442675471305846058e-01 -4.873259067535399836e-01
2.538478816440000534e+08 -9.200713113905703566e-02 8.441982617011688922e-03 -8.989477003424058144e-02 1.032339610549357545e+01 -2.726964894104980663e-01 -1.621174911993750412e+00 2.816992187500000000e+01 -7.506416440010070801e-01 6.360479593276977539e-01 1.638181328773498313e+00 1.768150627613067627e-01 1.350520551204679176e-01 -8.438723087310789905e-01 -4.882384836673736572e-01
2.538562156440000534e+08 -8.022029455099993767e-02 -9.730489678967370326e-03 -9.184725077880673272e-02 1.046381238648048750e+01 -3.220846161800463014e-01 -1.476156720350194851e+00 2.816992187500000000e+01 -7.413024902343750000e-01 6.362538337707519531e-01 1.637426495552062766e+00 1.760813891887664517e-01 1.354308724403379682e-01 -8.434631228446960449e-01 -4.891052246093748890e-01
2.538645486440000534e+08 -7.163913841933855498e-02 -1.951185157138868309e-02 -9.646713639844313459e-02 1.050461711770745410e+01 -3.329268098378848628e-01 -1.400305902757286391e+00 2.816992187500000000e+01 -7.319099307060241699e-01 6.363494992256164551e-01 1.636652350425720215e+00 1.754392534494399469e-01 1.352357864379881147e-01 -8.431376218795777477e-01 -4.899503886699675959e-01
2.538728816440000534e+08 -4.810790669550511767e-02 -4.452455346617916615e-02 -1.103139769869362630e-01 1.054422170978068607e+01 -2.426093331624777083e-01 -1.299794450771868393e+00 2.819335937500000000e+01 -7.226144075393676758e-01 6.364178061485290527e-01 1.635886430740356445e+00 1.753665208816528043e-01 1.352687031030653242e-01 -8.429539203643799938e-01 -4.902832508087157648e-01
2.538812146440000534e+08 -1.942619752204571837e-02 -7.442745128910857599e-02 -1.258068398924371833e-01 1.063183186800328883e+01 -2.618856990436453369e-01 -1.151704025570710721e+00 2.818554687500000000e+01 -7.133460640907287598e-01 6.364781260490417480e-01 1.635167479515075684e+00 1.753090620040893555e-01 1.356441825628278419e-01 -8.427677750587462269e-01 -4.905201494693756104e-01
2.538895486440000534e+08 -2.511903614539020158e-03 -8.965553154564175065e-02 -1.339762830762711576e-01 1.062703131138835211e+01 -2.799494749579590214e-01 -1.097552418338952451e+00 2.818554687500000000e+01 -7.039874792098999023e-01 6.366503238677978516e-01 1.634615421295166016e+00 1.748783439397811890e-01 1.359349787235258900e-01 -8.423870205879211426e-01 -4.912469685077667236e-01
2.538978816440000534e+08 2.320813685548448954e-02 -1.163613182440143140e-01 -1.550842895578131986e-01 1.071224119130348740e+01 -2.739357344044089371e-01 -1.068174048001767185e+00 2.815429687500000000e+01 -6.946902275085449219e-01 6.366851329803466797e-01 1.634078979492187500e+00 1.747261583805083951e-01 1.365144252777098499e-01 -8.422470092773436390e-01 -4.913803637027739923e-01
2.539062156440000534e+08 4.820184251851891699e-02 -1.416421327628593907e-01 -1.721628422119575175e-01 1.082145385429330808e+01 -3.570409095210208550e-01 -1.103748478143547151e+00 2.817578125000000000e+01 -6.854452490806579590e-01 6.366868019104003906e-01 1.633592247962951660e+00 1.746683865785598755e-01 1.374010592699049516e-01 -8.421311974525451660e-01 -4.913522601127625067e-01
2.539145486440000534e+08 6.093503000640637657e-02 -1.490695308060127067e-01 -1.813810109044868280e-01 1.089226206436363142e+01 -4.136484602452579207e-01 -1.135273710281756498e+00 2.816992187500000000e+01 -6.763262748718261719e-01 6.366789937019348145e-01 1.633222699165344238e+00 1.748440861701965332e-01 1.385753750801084760e-01 -8.421419262886046253e-01 -4.909415245056151789e-01
2.539228816440000534e+08 7.906145378073103913e-02 -1.584948010699197829e-01 -1.917138530955775910e-01 1.094866860458914637e+01 -5.437158267920848553e-01 -1.294706504623617027e+00 2.816992187500000000e+01 -6.671258211135864258e-01 6.365949511528015137e-01 1.632874727249145508e+00 1.747551262378692349e-01 1.394654214382170521e-01 -8.420777916908264160e-01 -4.908311367034912109e-01
2.539312146440000534e+08 8.687344603369469287e-02 -1.552295682375840757e-01 -2.022464998200177722e-01 1.102187709296693718e+01 -6.268177644560177786e-01 -1.537859871152456259e+00 2.820898437500000000e+01 -6.579479575157165527e-01 6.364634037017822266e-01 1.632623314857482910e+00 1.746668517589568814e-01 1.404556334018707275e-01 -8.420487642288208008e-01 -4.906299114227294367e-01
2.539395486440000534e+08 8.636729086622627061e-02 -1.500077428048672279e-01 -2.054687226980632109e-01 1.108308418980738885e+01 -6.689730857998039681e-01 -1.632739700689147533e+00 2.820117187500000000e+01 -6.487743258476257324e-01 6.362883448600769043e-01 1.632480740547179954e+00 1.746309697628020685e-01 1.415452957153320312e-01 -8.420776724815367542e-01 -4.902796745300292969e-01
2.539478816440000534e+08 6.424962529500657937e-02 -1.283559842725864875e-01 -2.141707723528164797e-01 1.110588683372833962e+01 -7.231677589105129922e-01 -1.730607325400854490e+00 2.819140625000000000e+01 -6.395732164382935681e-01 6.360799074172973633e-01 1.632463097572326660e+00 1.746274083852767944e-01 1.425687670707700694e-01 -8.421319723129272461e-01 -4.898908734321593683e-01
2.539562156440000534e+08 2.889012419887904484e-02 -9.549437253889271615e-02 -2.184852697237859298e-01 1.114429128664783875e+01 -7.316011757282168126e-01 -1.858101197608396316e+00 2.820312500000000000e+01 -6.303675770759583630e-01 6.358376145362854004e-01 1.632555365562438743e+00 1.743970513343810758e-01 1.436287015676495915e-01 -8.421616554260253906e-01 -4.896124601364135187e-01
2.539645486440000534e+08 4.095622769243995043e-03 -7.331037318702038341e-02 -2.196524972020817146e-01 1.118149560041359969e+01 -6.894547034217533010e-01 -1.958561540662198786e+00 2.820312500000000000e+01 -6.211820840835571289e-01 6.356267929077148438e-01 1.632792830467223899e+00 1.739432513713836670e-01 1.446050554513929887e-01 -8.421590328216551624e-01 -4.894910156726836603e-01
2.539728816440000534e+08 -5.457699891691328298e-02 -1.394546129634765055e-02 -2.192475621713295963e-01 1.126070478456006363e+01 -4.967769450211583782e-01 -2.107869538236892382e+00 2.819531250000000000e+01 -6.118264198303222656e-01 6.353379487991333008e-01 1.633131146430969238e+00 1.736723780632019321e-01 1.455327868461607499e-01 -8.419776558876036487e-01 -4.896241426467896063e-01
2.539812156440000534e+08 -1.247629258355832799e-01 5.286206166886713714e-02 -2.117811407984901140e-01 1.114909184326277192e+01 -2.799964180218040277e-01 -1.954760165747236877e+00 2.820117187500000000e+01 -6.023823022842407227e-01 6.350460052490233265e-01 1.633636713027954102e+00 1.733505874872207086e-01 1.463056951761244062e-01 -8.417345285415649414e-01 -4.899258315563201349e-01
2.539895486440000534e+08 -1.613060494702937275e-01 8.449196407974976508e-02 -2.013253763775762761e-01 1.110828711203580887e+01 -1.198234417466866736e-01 -1.860214588543830816e+00 2.820898437500000000e+01 -5.928158760070800781e-01 6.347344517707824707e-01 1.634282469749450684e+00 1.727855503559112826e-01 1.468917727470396839e-01 -8.414730429649354138e-01 -4.903990328311920166e-01
2.539978816440000534e+08 -2.366004900636017594e-01 1.523650035661981428e-01 -1.787912944032695461e-01 1.095226902205035024e+01 2.450875802232723999e-01 -1.633665039076993564e+00 2.820117187500000000e+01 -5.831869244575500488e-01 6.344766616821289062e-01 1.635055780410766602e+00 1.720979511737823209e-01 1.472731679677961036e-01 -8.410976529121400036e-01 -4.911698698997497559e-01
2.540062146440000534e+08 -3.103966617154648722e-01 2.086489811802025585e-01 -1.519621544376086320e-01 1.089946289928603917e+01 4.907655515027243842e-01 -1.205121882146930723e+00 2.820117187500000000e+01 -5.734457969665527344e-01 6.342675685882568359e-01 1.635963559150695801e+00 1.713005602359771729e-01 1.474899500608443104e-01 -8.405998349189758301e-01 -4.922344386577606201e-01
