time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
1.358760322999954224e+06 2.084808926850062472e-04 2.866305217588922989e-03 8.923865631808082857e-03 9.333281303662774420e+00 -2.581560934020900033e-01 3.231308221687860804e+00 2.842382812500000000e+01 3.213523030281066895e-01 1.145521998405456321e+00 1.051569819450378418e+00 -6.970980204641819000e-03 3.249262954338472120e-05 -3.166308403015136719e-01 9.485232234001159668e-01
1.367093322999954224e+06 -1.050006971404789102e-03 3.181987292384928930e-04 -4.212120123767419677e-03 9.180863631138514336e+00 -2.641637907106393346e-01 3.201688417962836652e+00 2.839648437500000000e+01 3.213513791561126709e-01 1.145506143569946289e+00 1.051586985588073508e+00 -6.863255985081195831e-03 7.104034739308096036e-05 -3.166759610176086426e-01 9.485090374946593128e-01
1.375426322999954224e+06 -6.221235754403615405e-03 6.398539568317388772e-03 -9.544422816038131488e-03 9.159261126371299966e+00 -2.641618482390319933e-01 3.239607552959252956e+00 2.844335937500000000e+01 3.213175833225250244e-01 1.145498991012573242e+00 1.051597833633422852e+00 -6.907688919454756625e-03 9.781120024848766192e-05 -3.165791034698486328e-01 9.485409855842590332e-01
1.383760322999954224e+06 -1.138362277937652461e-02 6.978153638936727271e-03 -1.433365378603371557e-02 9.227669058134157609e+00 -1.654169979909215216e-01 3.279759958205866077e+00 2.846289062500000000e+01 3.212847411632537842e-01 1.145494222640991211e+00 1.051603198051452637e+00 -6.870219483971540253e-03 8.439204975724257096e-05 -3.165636062622070312e-01 9.485464096069337048e-01
1.392093322999954224e+06 -1.726970476415796291e-02 8.112090689613937755e-03 -1.455573253180818781e-02 9.228869197287890458e+00 -1.172458857068887639e-01 3.398457155461634294e+00 2.845703125000000000e+01 3.212485909461975098e-01 1.145478248596191406e+00 1.051613569259643555e+00 -6.887673866003696244e-03 9.741503890831058920e-05 -3.165352046489715576e-01 9.485558867454527698e-01
1.400426322999954224e+06 -1.824945146085111755e-02 5.796676859842995154e-03 -1.535014721074427942e-02 9.209666970828140009e+00 -1.485554521948893869e-01 3.328202117980466390e+00 2.845703125000000000e+01 3.212119042873382568e-01 1.145463943481445090e+00 1.051624774932861106e+00 -6.902764551341478150e-03 9.775932994665616183e-05 -3.165213167667388916e-01 9.485602974891662598e-01
1.408760322999954224e+06 -1.898269353503244036e-02 -2.733659744716442422e-04 -1.748390705995130773e-02 9.159261126371299966e+00 -6.304700390769701901e-02 3.361782537580568775e+00 2.841406250000000000e+01 3.211776912212371826e-01 1.145456433296203613e+00 1.051635384559631126e+00 -6.926301401108503342e-03 9.316219075111709103e-05 -3.165335059165954590e-01 9.485560655593872070e-01
1.417093322999954224e+06 -1.627266217084084865e-02 -2.845691694723633675e-04 -1.267551024116257523e-02 9.232469614749094333e+00 -5.248122489197593055e-03 3.350159849582831750e+00 2.847851562500000000e+01 3.211403787136077326e-01 1.145457148551940696e+00 1.051635265350341575e+00 -6.939047947526033600e-03 1.037166221066754133e-04 -3.165476322174072266e-01 9.485512971878050648e-01
1.425427322999954224e+06 -1.503068200177406361e-02 -5.215164935617836242e-03 -9.191229001149622477e-03 9.252871980362575854e+00 3.180006489130637447e-03 3.348697057487740825e+00 2.841601562500000000e+01 3.211126327514648438e-01 1.145462393760681152e+00 1.051642298698425293e+00 -6.975913885980732608e-03 8.961528510548211202e-05 -3.165672421455383856e-01 9.485445022583007812e-01
1.433760322999954224e+06 -1.035473486690792477e-02 -8.690647250956893416e-03 -4.394672199851784936e-03 9.167662100447440565e+00 9.209070985361056394e-03 3.351054438783840794e+00 2.841601562500000000e+01 3.210863173007964533e-01 1.145480394363403098e+00 1.051643371582031250e+00 -7.002853322774227340e-03 8.172202069539612234e-05 -3.165886104106903076e-01 9.485371708869934082e-01
1.442093322999954224e+06 -1.995860018585829398e-03 -1.244876997709427544e-02 2.250882306629072016e-03 9.206066553366937910e+00 -6.545977360613564056e-02 3.327040897137195863e+00 2.846679687500000000e+01 3.210891783237456720e-01 1.145486354827880859e+00 1.051651358604431152e+00 -6.941040512174367905e-03 9.299434168491549357e-05 -3.167106211185455877e-01 9.484969377517699085e-01
1.450426322999954224e+06 -1.252760305723694739e-03 -1.043757398149792667e-02 5.999416510509960297e-03 9.204866414213203285e+00 -1.112223248802125669e-01 3.275351278835859858e+00 2.842773437500000000e+01 3.210929036140441339e-01 1.145499110221862793e+00 1.051661252975463867e+00 -6.926387082785367966e-03 7.580828241765535935e-05 -3.168145716190338135e-01 9.484622478485107422e-01
1.458760322999954224e+06 -2.239190196860668669e-03 -1.216418949400897322e-02 3.057566572687601611e-03 9.249271562901371979e+00 -9.797923218375804988e-02 3.272377201654348866e+00 2.838476562500000000e+01 3.210943639278411865e-01 1.145517349243164062e+00 1.051671504974365234e+00 -6.929964758455697815e-03 6.160973134677893981e-05 -3.168781101703643799e-01 9.484410285949709252e-01
1.467093322999954224e+06 -3.716674666831308593e-03 -1.389161994297902734e-02 -1.486613113904355910e-04 9.292476572435807824e+00 -1.208644467215558155e-01 3.223587318423459802e+00 2.843750000000000000e+01 3.211323022842407227e-01 1.145522713661193848e+00 1.051724314689636230e+00 -7.276391610503196716e-03 -2.864744747058112218e-04 -3.168098032474517822e-01 9.484611749649050072e-01
1.475427322999954224e+06 -6.415220819510916717e-03 -8.702950173915148871e-03 1.745533107452642771e-03 9.206066553366937910e+00 -1.268780793600163825e-01 3.144850861961304922e+00 2.841992187500000000e+01 3.211079835891724188e-01 1.145537137985229492e+00 1.051696777343750000e+00 -7.196066435426529129e-03 -4.573458863888212891e-04 -3.167924880981445312e-01 9.484674930572508655e-01
1.483760322999954224e+06 -6.168345146622081221e-03 -6.683785321283667452e-03 3.351271221023650188e-03 9.177263213677315790e+00 -1.100155623281805356e-01 3.133488079194173714e+00 2.841992187500000000e+01 3.211120367050170898e-01 1.145563602447509544e+00 1.051689863204956055e+00 -7.143291179090682785e-03 -3.262746613472977675e-04 -3.168902993202209473e-01 9.484353661537168190e-01
1.492093322999954224e+06 -8.870583771544281182e-03 -1.488841414009689675e-03 3.903738394113732014e-03 9.263673232746183928e+00 -1.040019296897197604e-01 3.147567102041451292e+00 2.845898437500000000e+01 3.211192190647124689e-01 1.145582199096679688e+00 1.051683545112609863e+00 -7.112083490937892716e-03 -2.189290971728596880e-04 -3.169604539871215820e-01 9.484121203422545276e-01
1.500426322999954224e+06 -7.161491370304494397e-03 4.304744893939262129e-03 4.151480926317443684e-03 9.290076294128336798e+00 -1.449498409909381058e-01 3.163675946988663057e+00 2.843750000000000000e+01 3.211084008216857355e-01 1.145616888999938743e+00 1.051669001579284668e+00 -7.189019583165701111e-03 -1.501454971730986632e-04 -3.169103562831878662e-01 9.484282732009887695e-01
1.508760322999954224e+06 -5.207722210470617195e-03 6.058086832208711518e-03 2.255177773639158514e-03 9.269673928514857053e+00 -1.280880793647273252e-01 3.187464085744910136e+00 2.846679687500000000e+01 3.211265802383422852e-01 1.145617127418518066e+00 1.051667571067810059e+00 -7.149067241698504362e-03 -6.378950638469271794e-05 -3.169827759265900213e-01 9.484043717384337269e-01
1.517093322999954224e+06 -2.509820888068892142e-03 5.201330990578732424e-03 2.234364006239289002e-03 9.221668362365484484e+00 -1.678250194254312100e-01 3.131720096621089411e+00 2.846679687500000000e+01 3.211414813995361328e-01 1.145608305931091309e+00 1.051667332649230735e+00 -7.095111068338044724e-03 1.686187897570468053e-05 -3.170430064201354980e-01 9.483846426010130726e-01
1.525426322999954224e+06 -3.254875267121016668e-03 1.070020794052877616e-02 1.428898089155945924e-03 9.250471702055104828e+00 -1.690318898925524116e-01 3.187748566647549353e+00 2.849023437500000000e+01 3.211727738380432129e-01 1.145561933517456055e+00 1.051693201065063477e+00 -7.362975273281280320e-03 -4.770779050887185581e-04 -3.168737590312957764e-01 9.484390020370483398e-01
1.533760322999954224e+06 -2.273892223330068862e-03 1.099247248915067275e-02 1.688972699675968378e-03 9.292476572435807824e+00 -1.834870329804144662e-01 3.238896870230774105e+00 2.845507812500000000e+01 3.211810886859893799e-01 1.145544409751892090e+00 1.051689982414245605e+00 -7.267928682267667598e-03 -2.787013654597658707e-04 -3.169546425342559814e-01 9.484128952026368298e-01
1.542093322999954224e+06 -3.194213134548248845e-04 1.332206446825981959e-02 3.286887796174180892e-04 9.220468223211748082e+00 -1.666206310053638673e-01 3.252822000266665015e+00 2.844726562500000000e+01 3.211643099784851074e-01 1.145539760589599609e+00 1.051678657531738281e+00 -7.251061964780146883e-03 -1.663779257797259881e-04 -3.168954551219940186e-01 9.484328031539918102e-01
1.550427322999954224e+06 -8.124709091911277992e-04 9.859984803836558537e-03 -2.346768214904863814e-03 9.178463352831050415e+00 -2.147880741763604773e-01 3.231090324915817380e+00 2.843750000000000000e+01 3.211486041545867920e-01 1.145526766777038352e+00 1.051669120788574219e+00 -7.217972073704058932e-03 -8.176836126955189243e-05 -3.168634176254272461e-01 9.484438300132751465e-01
1.558760322999954224e+06 -2.541702951627526196e-03 1.305097688986777554e-02 -5.556721505827903577e-03 9.186864326907192790e+00 -2.003374635222489319e-01 3.307380681624570329e+00 2.843750000000000000e+01 3.211334943771362305e-01 1.145504236221313477e+00 1.051659941673278809e+00 -7.183993235230390351e-03 9.138699169825015289e-06 -3.168346285820007324e-01 9.484536647796630859e-01
1.567093322999954224e+06 -5.809198976854668128e-04 9.017976694541853314e-03 -7.714653450842131124e-03 9.269673928514857053e+00 -1.401308844145079113e-01 3.292096739553909135e+00 2.844921875000000000e+01 3.211372792720794123e-01 1.145495057106018066e+00 1.051594376564025879e+00 -6.666878703981692599e-03 1.379508612444069193e-04 -3.167591392993927002e-01 9.484825730323791504e-01
1.575426322999954224e+06 8.896407360420993671e-04 9.313565834906792351e-03 -7.726891792367626861e-03 9.207266692520672535e+00 -1.244696262651496799e-01 3.324698370953493409e+00 2.844921875000000000e+01 3.211549520492553711e-01 1.145443201065063477e+00 1.051648378372192383e+00 -7.059068419039304931e-03 -1.380062894895950354e-04 -3.166362643241882324e-01 9.485207796096799537e-01
1.583760322999954224e+06 1.140539580837887645e-03 6.128912732992703241e-03 -7.188490484265825861e-03 9.188064466060925639e+00 -9.436088699926960255e-02 3.312020860226819075e+00 2.842382812500000000e+01 3.211354315280914307e-01 1.145415663719177246e+00 1.051644444465637207e+00 -7.036744616925604510e-03 -5.682135451939851478e-05 -3.166546225547790527e-01 9.485147595405577503e-01
1.592093322999954224e+06 4.159224045450979346e-04 9.572014883101191349e-03 -1.551314791849637545e-03 9.183263909445983586e+00 -9.556473584389048315e-02 3.380272305431289759e+00 2.842382812500000000e+01 3.211121261119842529e-01 1.145392179489135520e+00 1.051639199256896751e+00 -6.993336137384231765e-03 2.426840001129582092e-05 -3.166731297969818115e-01 9.485089778900145374e-01
1.600427322999954224e+06 -1.791368878214308347e-03 5.810801540978436514e-03 -3.675858795097762532e-03 9.188064466060925639e+00 -1.208550581087868142e-01 3.403728231700572593e+00 2.843554687500000000e+01 3.210932016372680664e-01 1.145372033119201660e+00 1.051638484001159668e+00 -6.961154285818282016e-03 8.792711014388165935e-05 -3.167014420032500666e-01 9.484998583793640137e-01
1.608760322999954224e+06 -3.022956811543852772e-03 4.083151146416875293e-03 -6.615724981472657397e-03 9.216867805750547760e+00 -1.437389776655129126e-01 3.438605393671030797e+00 2.843945312500000000e+01 3.210530579090118408e-01 1.145346641540527122e+00 1.051620483398437500e+00 -6.922951899468953417e-03 -1.344886550214696719e-04 -3.166061937808990479e-01 9.485319256782531738e-01
1.617093322999954224e+06 -3.998402950123672306e-03 -1.992945880516352845e-03 -7.674119282629827607e-03 9.185664187753456389e+00 -8.713498813922258834e-02 3.387288861692136610e+00 2.842578125000000000e+01 3.210336267948150635e-01 1.145344734191894309e+00 1.051626086235046387e+00 -6.907755509018898010e-03 -6.859488348717746042e-05 -3.166486918926239014e-01 9.485177993774414062e-01
1.625426322999954224e+06 -3.505614171542922874e-03 -6.037174678713421588e-03 -8.746766922356886617e-03 9.171262517908642664e+00 -7.629516861334849354e-02 3.415698537604520801e+00 2.843359375000000000e+01 3.210159540176392157e-01 1.145354509353637695e+00 1.051631450653075950e+00 -6.927140522748287399e-03 -2.799252251867168084e-05 -3.166924715042114258e-01 9.485030174255373314e-01
1.633760322999954224e+06 -4.720677840798644630e-03 -6.349296524016122094e-03 -4.979676044170449137e-03 9.230069336441623307e+00 -5.823624887805344680e-02 3.431331651174132524e+00 2.843359375000000000e+01 3.210023939609527588e-01 1.145373106002807617e+00 1.051553845405578613e+00 -6.496035959571599960e-03 -2.375188487349632900e-04 -3.165287971496582031e-01 9.485605955123900257e-01
