time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
4.706919627199935913e+07 8.529276844404182212e-01 3.708285595459676620e-01 -6.683214040384860555e-02 9.489299393648231273e+00 -2.003646581247522929e-01 1.690548324420830806e-01 2.755859375000000000e+01 -1.045739293098449707e+00 7.216156721115112305e-01 1.600852370262145996e+00 7.652774453163152524e-02 2.018692940473555963e-01 -1.823362410068511963e-01 -9.592422842979432263e-01 -1.180124344149632520e+00 5.144765153010689290e-02 1.574475766789702913e+00
4.707753027200127393e+07 8.294177941043008317e-01 3.331524947609041387e-01 -7.572178726671745241e-02 9.431692714268988809e+00 -3.099490041534688212e-01 1.487419731569841197e-01 2.752929687500000000e+01 -1.032444596290588379e+00 7.201672792434692383e-01 1.602694034576416016e+00 7.521637529134750366e-02 2.007607519626616877e-01 -1.883003115653991977e-01 -9.584261178970338024e-01 -1.170141413856065071e+00 5.142277353727631867e-02 1.573950267559469873e+00
4.708586327199935913e+07 7.988085088829438574e-01 2.861900277413220728e-01 -8.534819503415830289e-02 9.300877546511948424e+00 -4.604723045309919160e-01 1.682587162673996328e-01 2.755859375000000000e+01 -1.019485712051391602e+00 7.175145149230957031e-01 1.604504466056823508e+00 7.364659756422048398e-02 2.000123858451842707e-01 -1.955159902572632113e-01 -9.572589993476867676e-01 -1.159518419946886425e+00 5.136069905038675304e-02 1.573437192073401603e+00
4.709419627200127393e+07 7.787354861769617553e-01 2.566047356702157445e-01 -8.863976330466956377e-02 9.293676711589542450e+00 -4.929872306748633859e-01 1.519145084870771045e-01 2.755859375000000000e+01 -1.006803512573241965e+00 7.139904499053955078e-01 1.606156349182128906e+00 7.185079157352453061e-02 1.986356526613234919e-01 -2.032858729362488071e-01 -9.560628533363342285e-01 -1.148250333455791194e+00 5.126326317768214319e-02 1.572934097899982175e+00
4.710252927199743688e+07 7.304990582196582150e-01 1.942243510575075160e-01 -9.676381458158136994e-02 9.231269475595359708e+00 -4.893687775752858515e-01 3.526306376084479277e-01 2.753320312500000000e+01 -9.943889379501342773e-01 7.100117206573486328e-01 1.607854604721069114e+00 6.972447037696838379e-02 1.982424408197402399e-01 -2.114885598421096802e-01 -9.545212984085081898e-01 -1.136343404621406261e+00 5.113197171154323234e-02 1.572462458759085413e+00
4.711086327199935913e+07 6.883835479361001264e-01 1.246654581579239029e-01 -1.113693546032757942e-01 9.197665579290797311e+00 -5.206770490822149045e-01 3.836764908599584745e-01 2.755664062500000000e+01 -9.821969270706175648e-01 7.057223320007324219e-01 1.609460711479187012e+00 6.806751340627670288e-02 1.977918893098830344e-01 -2.199173569679259976e-01 -9.528281092643735573e-01 -1.123797346434899147e+00 5.096341126983588293e-02 1.572018491105831473e+00
4.711919627199743688e+07 6.673222307306565515e-01 9.364544007765235323e-02 -1.181397995427513059e-01 9.162861543832505618e+00 -5.664365787337912739e-01 3.783019490972048815e-01 2.755273437500000000e+01 -9.701983928680418812e-01 7.013067007064819336e-01 1.610964059829711914e+00 6.629694998264312744e-02 1.976732909679412009e-01 -2.283989042043685636e-01 -9.509804844856262207e-01 -1.110617781434356077e+00 5.075395175110306023e-02 1.571600657391980072e+00
4.712753027199935913e+07 6.286285206267006043e-01 2.527361285072760380e-02 -1.359946008058803280e-01 9.054849019996416004e+00 -5.315027317313908428e-01 4.844157612939823387e-01 2.754101562500000000e+01 -9.584109783172608532e-01 6.969538331031799316e-01 1.612436294555664062e+00 6.464882194995885678e-02 1.975442618131636741e-01 -2.364059835672378818e-01 -9.491623640060423694e-01 -1.096811438096357394e+00 5.050876209289460045e-02 1.571220105575240611e+00
4.713586327199743688e+07 6.019375665429219646e-01 -4.274181254831392607e-02 -1.574354325617334793e-01 9.045247906766542556e+00 -6.278443088089207258e-01 3.258859649989134244e-01 2.756445312500000000e+01 -9.468038082122800514e-01 6.927142143249511719e-01 1.613767623901367188e+00 6.297172605991369077e-02 1.979039013385771872e-01 -2.442833632230758389e-01 -9.472034573554991566e-01 -1.082379030500803196e+00 5.021666233243384653e-02 1.570856722495793667e+00
4.714419627199935913e+07 5.882173100837538859e-01 -7.341881742145187073e-02 -1.690959439621843585e-01 8.969639140081280715e+00 -6.410845957130534289e-01 2.693386828055180926e-01 2.756445312500000000e+01 -9.353520870208739124e-01 6.886275410652160645e-01 1.615030407905578613e+00 6.122459098696708679e-02 1.983252018690108698e-01 -2.518260776996612549e-01 -9.452524185180664062e-01 -1.067326406215919787e+00 4.987958667431986043e-02 1.570510078704865142e+00
4.715252927199743688e+07 5.536429207201519764e-01 -1.243675966299770813e-01 -1.961283642414845263e-01 8.987641227387296539e+00 -7.795784725118689584e-01 6.341972321442912452e-02 2.757617187500000000e+01 -9.240033626556396484e-01 6.847688555717468262e-01 1.616180181503295898e+00 5.965910106897353432e-02 1.989082545042036854e-01 -2.588334083557128906e-01 -9.433353543281555176e-01 -1.051649065094381497e+00 4.948356952291020627e-02 1.570160689317325220e+00
4.716086327199935913e+07 5.141544804243121103e-01 -1.666569328652984794e-01 -2.228628390279069338e-01 8.993641923155967888e+00 -8.518358423859987427e-01 -2.046671137369088789e-01 2.754296875000000000e+01 -9.127495288848878063e-01 6.811402440071105957e-01 1.617227911949157493e+00 5.795133113861083984e-02 1.996980607509612482e-01 -2.655405402183532715e-01 -9.414087533950803444e-01 -1.035344938366419720e+00 4.902582752886076867e-02 1.569787732937142577e+00
4.716919627200127393e+07 4.903459535277064907e-01 -1.820116297471039979e-01 -2.403634156408840095e-01 8.994842062309698960e+00 -8.060732911119219413e-01 -2.011766732212083575e-01 2.754296875000000000e+01 -9.015800952911378063e-01 6.777491569519041859e-01 1.618196725845336692e+00 5.630025267601012490e-02 2.005961984395980002e-01 -2.716657221317291260e-01 -9.395686388015747070e-01 -1.018418171941192440e+00 4.851376002517786973e-02 1.569400973862359550e+00
4.717753027199935913e+07 4.441946619574592692e-01 -2.066428567196806065e-01 -2.743101420685759018e-01 9.113655838529394870e+00 -8.024711331908285228e-01 -2.275170629746924855e-01 2.753320312500000000e+01 -8.904259204864501953e-01 6.746482849121093750e-01 1.619093537330627441e+00 5.465899035334592648e-02 2.011920511722563865e-01 -2.771711349487304688e-01 -9.379287362098691627e-01 -1.000852216577549747e+00 4.794601672851374341e-02 1.568997450469200361e+00
4.718586327200127393e+07 3.975314009283265060e-01 -2.217115605386123234e-01 -3.114841288669242259e-01 9.125657230066739345e+00 -7.771823217371826020e-01 -3.593607809146939225e-01 2.756445312500000000e+01 -8.793724775314331055e-01 6.717855930328369141e-01 1.619949579238891602e+00 5.299514904618263245e-02 2.024953812360762717e-01 -2.825059592723846436e-01 -9.361503124237059437e-01 -9.826543147423719704e-01 4.732525623530708936e-02 1.568564445288697318e+00
4.719419627199935913e+07 3.722402237069156739e-01 -2.272360615339012735e-01 -3.284475303895001419e-01 9.171262517908640888e+00 -7.518965319060366692e-01 -3.870440935259292781e-01 2.758984375000000000e+01 -8.683824539184569202e-01 6.691553592681884766e-01 1.620735883712768333e+00 5.128297954797750302e-02 2.038314491510390403e-01 -2.871865332126617432e-01 -9.345301389694211647e-01 -9.638179872457652841e-01 4.665316279117988352e-02 1.568103603047327654e+00
4.720253027200127393e+07 3.295182880200467346e-01 -2.359682792054184908e-01 -3.557318639149317785e-01 9.227669058134157609e+00 -5.857108942282622799e-01 -2.997302403776300750e-01 2.758398437500000000e+01 -8.573934435844419166e-01 6.667899489402769886e-01 1.621476411819458008e+00 4.968174174427985451e-02 2.047795802354812067e-01 -2.913315594196320135e-01 -9.331254363059996448e-01 -9.443364893148677996e-01 4.594607594124160838e-02 1.567624918175251292e+00
4.721086327199935913e+07 3.113101082220736671e-01 -2.414175948261300109e-01 -3.824132303989056791e-01 9.345282695200115342e+00 -5.712701038472769444e-01 -3.742577798447925819e-01 2.759765625000000000e+01 -8.463654518127441406e-01 6.646512150764465332e-01 1.622126698493957520e+00 4.814587906003009454e-02 2.056978642940520408e-01 -2.950462698936462402e-01 -9.318357706069944069e-01 -9.242043579053064173e-01 4.519990939054462087e-02 1.567117716390626025e+00
4.721919627200127393e+07 3.080940117482787732e-01 -2.434027496406128699e-01 -3.939239451136793413e-01 9.467696888881016903e+00 -5.893453187610561139e-01 -4.253262908488075755e-01 2.759765625000000000e+01 -8.354328274726867676e-01 6.626031398773192249e-01 1.622764945030212402e+00 4.630115255713456585e-02 2.073413431644439975e-01 -2.985472977161407471e-01 -9.304488897323608398e-01 -9.034105499798835703e-01 4.441219179388335853e-02 1.566579207350314640e+00
4.722752927199743688e+07 2.994534583238167569e-01 -2.459354739677239998e-01 -4.169291999444033614e-01 9.672920684169582728e+00 -6.146536628458654228e-01 -4.998789180286992706e-01 2.755468750000000000e+01 -8.245116472244262695e-01 6.607968211174011230e-01 1.623392105102539062e+00 4.454503580927854367e-02 2.087596207857131125e-01 -3.016031384468078613e-01 -9.292313456535340466e-01 -8.819379399478012305e-01 4.358091463870442106e-02 1.566003398847915618e+00
4.723586327199935913e+07 2.935759738489565618e-01 -2.638717458533636484e-01 -4.233010590531531836e-01 9.838539887384914806e+00 -6.833125439119377420e-01 -5.562286015431752162e-01 2.751953125000000000e+01 -8.136128187179564319e-01 6.591281294822692871e-01 1.623996973037719505e+00 4.282307997345936174e-02 2.102663815021514893e-01 -3.043011426925659735e-01 -9.280921220779418945e-01 -8.597736199319616635e-01 4.269969094136386034e-02 1.565386929096225233e+00
4.724419627199743688e+07 2.842722049143446839e-01 -2.763468758720913354e-01 -4.248213083809017632e-01 9.908147958301503522e+00 -6.953616080368976160e-01 -6.065657177475483053e-01 2.751953125000000000e+01 -8.027452826499938965e-01 6.575748324394226074e-01 1.624576091766357422e+00 4.088965803384775333e-02 2.122022360563277643e-01 -3.069353103637695868e-01 -9.268704652786257103e-01 -8.369215728849129787e-01 4.176987235554103367e-02 1.564726668706569290e+00
4.725253027199935913e+07 2.659144397760407341e-01 -3.041911543357570524e-01 -4.275920870102885019e-01 1.014697564989463174e+01 -7.531885473786145146e-01 -6.933273602330591867e-01 2.758789062500000000e+01 -7.918326854705809437e-01 6.560839414596557617e-01 1.625111937522887962e+00 3.908297792077064514e-02 2.138803154230116688e-01 -3.090490698814392645e-01 -9.258598089218140759e-01 -8.133536843937047012e-01 4.078561795854467736e-02 1.564015158078245538e+00
4.726086327199743688e+07 2.382699314261536305e-01 -3.335680861804060648e-01 -4.203570223018956997e-01 1.028019109595913960e+01 -6.496324025254140988e-01 -6.693604828315820043e-01 2.757226562500000000e+01 -7.809454202651977539e-01 6.547870635986328125e-01 1.625631213188171165e+00 3.733817860484123230e-02 2.155191749334334494e-01 -3.109802007675170898e-01 -9.249047040939331055e-01 -7.890701958969239538e-01 3.975997046080728681e-02 1.563258088181877836e+00
4.726919627199935913e+07 2.221103953461401603e-01 -3.486853953225991787e-01 -4.199402859494945628e-01 1.032219596633984082e+01 -5.918307153145929700e-01 -5.618148954867495659e-01 2.754687500000000000e+01 -7.700664401054382324e-01 6.535937786102294922e-01 1.626265645027160645e+00 3.557598963379859924e-02 2.171568870544432761e-01 -3.124418258666992188e-01 -9.240981340408322975e-01 -7.640684871827347902e-01 3.869523373769186841e-02 1.562465740406018488e+00
4.727752927199743688e+07 2.096435142096856885e-01 -3.718973459456189623e-01 -4.179338298543612273e-01 1.036780125418174414e+01 -4.641810825603127078e-01 -5.472209265692116187e-01 2.753320312500000000e+01 -7.592788338661193848e-01 6.525087356567382812e-01 1.626922249794006348e+00 3.394097462296480350e-02 2.189991027116774402e-01 -3.138810694217681330e-01 -9.232367873191832386e-01 -7.383452664898553230e-01 3.760269672076203135e-02 1.561635900911866326e+00
4.728586327199935913e+07 2.106353671665068539e-01 -3.857708908479665078e-01 -4.206090993753017759e-01 1.042540793356099016e+01 -2.859527477478470137e-01 -5.692587674010204379e-01 2.761132812500000000e+01 -7.485026717185974121e-01 6.514388918876647949e-01 1.627568483352661133e+00 3.227681294083600827e-02 2.210823297500608686e-01 -3.152053952217102051e-01 -9.223483204841612659e-01 -7.118928126154940861e-01 3.649635512634550466e-02 1.560765656042869765e+00
4.729419627200127393e+07 2.327113499552506404e-01 -3.906059926739663957e-01 -4.189035097032267063e-01 1.055982351877923264e+01 -1.848052718196920019e-01 -4.747721551723564914e-01 2.750390625000000000e+01 -7.376417517662048340e-01 6.504383087158203125e-01 1.628232955932617188e+00 3.069596365094184875e-02 2.225732356309889637e-01 -3.161825537681579590e-01 -9.217090010643004261e-01 -6.847056469711897408e-01 3.538082658513938550e-02 1.559865830838413681e+00
4.730253027199935913e+07 2.459617368892327294e-01 -3.911476911539927270e-01 -4.149847788784491454e-01 1.060542880662113596e+01 -1.691537260283707544e-01 -4.354427185060512073e-01 2.750390625000000000e+01 -7.268818020820617676e-01 6.494065523147583008e-01 1.628950476646423118e+00 2.899982407689088645e-02 2.245854437351226529e-01 -3.171103298664093018e-01 -9.209567904472352184e-01 -6.567769850220286365e-01 3.425395828290762196e-02 1.558937017580497963e+00
4.731086327200127393e+07 2.754084304354144641e-01 -3.974224874839848987e-01 -4.082384590517327827e-01 1.059582769339126074e+01 -1.498843746280074662e-01 -4.623561032690277628e-01 2.758789062500000000e+01 -7.161771059036254883e-01 6.484353542327880859e-01 1.629721522331237571e+00 2.732611633837211951e-02 2.265071719884871881e-01 -3.179924786090850830e-01 -9.202328920364376552e-01 -6.281162892606402259e-01 3.311748711503297027e-02 1.557975277673178560e+00
4.731919627199935913e+07 2.825514498065743729e-01 -3.948507986540642500e-01 -3.948817378817457424e-01 1.059702783254499536e+01 -1.775829341575920206e-01 -5.328962750139529803e-01 2.759570312500000000e+01 -7.055095434188842773e-01 6.474865674972534180e-01 1.630529880523681641e+00 2.567341551184648685e-02 2.285773158073424738e-01 -3.189198672771454413e-01 -9.194473028182984509e-01 -5.987197060053719433e-01 3.196772310743551532e-02 1.556974084925459412e+00
4.732753027200127393e+07 2.810971929704778605e-01 -3.902658300342800035e-01 -3.865564997748440756e-01 1.060662894577486881e+01 -1.474767848538550696e-01 -5.671347530843303675e-01 2.759570312500000000e+01 -6.948814392089843750e-01 6.465779542922973633e-01 1.631391286849975586e+00 2.422746643424028568e-02 2.306674867868422907e-01 -3.197483420372008722e-01 -9.186764359474182129e-01 -5.685825281111270835e-01 3.080862281969482669e-02 1.555932190122870873e+00
4.733586327199935913e+07 2.517206398278545310e-01 -3.780470686250425594e-01 -3.648652544812521770e-01 1.066783604261531870e+01 -7.402117771974803251e-02 -6.267965266601993601e-01 2.759570312500000000e+01 -6.842499375343322754e-01 6.457219719886779785e-01 1.632286667823791504e+00 2.281629294157022300e-02 2.325342148542403897e-01 -3.204765915870666504e-01 -9.179880619049072266e-01 -5.377061228365784817e-01 2.964707261739213048e-02 1.554844827223055947e+00
4.734419627200127393e+07 2.032709042162921254e-01 -3.723444001934173020e-01 -3.282528885489793824e-01 1.067863729499892855e+01 -2.946377027136370952e-02 -7.997774753275221915e-01 2.757617187500000000e+01 -6.737052202224731445e-01 6.448940038681030273e-01 1.633274078369140625e+00 2.149302884936321600e-02 2.346438467502592884e-01 -3.211545646190643866e-01 -9.172459840774536133e-01 -5.060878298240474304e-01 2.848502349151578461e-02 1.553695922860922174e+00
4.735252927199743688e+07 1.714527017792384089e-01 -3.653498441803668118e-01 -3.054623789531772937e-01 1.070864077384228885e+01 2.111331306048203071e-02 -8.695760171766682145e-01 2.755859375000000000e+01 -6.631997823715209961e-01 6.440926790237426758e-01 1.634332776069641113e+00 2.010597102344041653e-02 2.366277575492858332e-01 -3.217892348766326904e-01 -9.165450334548950195e-01 -4.737248990121283865e-01 2.732619645967902106e-02 1.552484212740524949e+00
4.736086327199935913e+07 1.081010728303879592e-01 -3.589337664275045747e-01 -2.491407938931377297e-01 1.074464494845431162e+01 1.355167235807182013e-01 -9.806310081251623512e-01 2.753320312500000000e+01 -6.526709794998168945e-01 6.433380842208862305e-01 1.635432124137878418e+00 1.904703304171568093e-02 2.386001348495482288e-01 -3.222318291664123535e-01 -9.159005284309388317e-01 -4.406105142133859842e-01 2.618061581584731068e-02 1.551200386619710159e+00
4.736919627199743688e+07 4.353689325719009573e-02 -3.459047714087325476e-01 -1.847666507566796679e-01 1.071824188707215875e+01 1.704432323570462815e-01 -1.163671005607408881e+00 2.755078125000000000e+01 -6.421397328376770020e-01 6.426408886909484863e-01 1.636596441268920898e+00 1.818201504647732128e-02 2.404316812753676813e-01 -3.225257396697998602e-01 -9.153355956077575684e-01 -4.067568014972525736e-01 2.504822008426145497e-02 1.549829559563328685e+00
4.737753027199935913e+07 9.773416149613207288e-03 -3.349035665808384188e-01 -1.541829547837008096e-01 1.071344133045722202e+01 1.993463961368767967e-01 -1.308214222288755613e+00 2.755078125000000000e+01 -6.315597891807556152e-01 6.419408917427062988e-01 1.637807369232177512e+00 1.741573959589010068e-02 2.419395595788955966e-01 -3.224429786205292858e-01 -9.149821400642397240e-01 -3.721550401824245125e-01 2.393053862691167655e-02 1.548362680740491326e+00
4.738586327199743688e+07 -5.336413780008576052e-02 -3.041810563640128251e-01 -9.735487253542904340e-02 1.069063868653626770e+01 3.474749486358741368e-01 -1.424344251877428080e+00 2.754492187500000000e+01 -6.209806799888610840e-01 6.413066387176513672e-01 1.639102339744567871e+00 1.690643839538097035e-02 2.433517575263976773e-01 -3.222422301769256592e-01 -9.146878719329833984e-01 -3.368159210228684475e-01 2.284226166597596100e-02 1.546793046527930482e+00
4.739419627199935913e+07 -9.178658602665257238e-02 -2.605723714673242597e-01 -5.120739834521644690e-02 1.060422866746739956e+01 4.450294394255257524e-01 -1.459628354141031537e+00 2.758984375000000000e+01 -6.103785037994384766e-01 6.407312750816345215e-01 1.640475749969482422e+00 1.658596657216548920e-02 2.445853203535079123e-01 -3.219026327133178711e-01 -9.144843220710752174e-01 -3.007434560969892146e-01 2.178827409213424104e-02 1.545120832298880531e+00
4.740252927199743688e+07 -1.018182661714552850e-01 -2.352409774198181702e-01 -3.156640003786125026e-02 1.057782560608524314e+01 4.787516676968759932e-01 -1.570956862763559281e+00 2.758984375000000000e+01 -5.997605919837951660e-01 6.402097940444945179e-01 1.641937375068664329e+00 1.642538234591472968e-02 2.456422448158263883e-01 -3.215432167053222656e-01 -9.143304228782652698e-01 -2.639373954297626335e-01 2.076870131970043332e-02 1.543335667307483838e+00
4.741086327199935913e+07 -1.113644012546681217e-01 -1.755415820368017021e-01 3.058011810985420548e-03 1.058982699762258761e+01 5.955657975288543016e-01 -1.654640697373547242e+00 2.758203125000000000e+01 -5.891169309616088867e-01 6.397085785865783691e-01 1.643488526344299094e+00 1.640241406857972928e-02 2.465123534202575961e-01 -3.212325870990753729e-01 -9.142057895660400391e-01 -2.263909346595650574e-01 1.979443023692621303e-02 1.541432451397392045e+00
4.741919627200127393e+07 -1.020509238028328852e-01 -1.125567355096588756e-01 3.269576255241873897e-02 1.052741976162840487e+01 7.123866180963690509e-01 -1.625609265794336400e+00 2.758203125000000000e+01 -5.784423351287841797e-01 6.392664909362792969e-01 1.645140647888183594e+00 1.655819453299051114e-02 2.470486015081404807e-01 -3.208678066730499268e-01 -9.141863584518431507e-01 -1.881201776387371738e-01 1.887379686522541386e-02 1.539417598202763360e+00
4.742753027199935913e+07 -9.345810448775800083e-02 -7.933845383921148131e-02 5.325031005966952141e-02 1.048661503040143828e+01 7.160031287243394660e-01 -1.684998725364139416e+00 2.755273437500000000e+01 -5.677409172058105469e-01 6.388862729072570801e-01 1.646883130073547141e+00 1.687508076429367065e-02 2.473816424608230313e-01 -3.204777836799621027e-01 -9.142273068428039551e-01 -1.491178474738457937e-01 1.800291197078618746e-02 1.537283401455875609e+00
4.743586327200127393e+07 -8.290271674936477986e-02 -8.580350799258330136e-03 9.252951072658735510e-02 1.043740932509833286e+01 7.051690286981978639e-01 -1.772479363857059065e+00 2.758398437500000000e+01 -5.570219159126281738e-01 6.385595202445983887e-01 1.648694157600402832e+00 1.744941063225269318e-02 2.475784718990325650e-01 -3.201221227645874579e-01 -9.142878055572508655e-01 -1.093971871754238906e-01 1.718071859055647285e-02 1.535023351534617664e+00
4.744419627199935913e+07 -7.285108497305867181e-02 6.450828884807703612e-02 1.280531559455658219e-01 1.051181795262985830e+01 6.533782762486052276e-01 -1.819339374339927540e+00 2.756445312500000000e+01 -5.462486743927001953e-01 6.382612586021423340e-01 1.650597810745239258e+00 1.802064292132854462e-02 2.475018501281738004e-01 -3.198186159133911133e-01 -9.144037365913392224e-01 -6.894401450954483479e-02 1.640209692611748968e-02 1.532635341756084069e+00
4.745253027200127393e+07 -6.842449556171675829e-02 9.222079903162637426e-02 1.465010444581925642e-01 1.049501600447757887e+01 5.726929932263257195e-01 -1.803788527969388822e+00 2.756445312500000000e+01 -5.354282259941101074e-01 6.380261182785033069e-01 1.652599453926086426e+00 1.868440397083753757e-02 2.471811324357985618e-01 -3.195462822914123535e-01 -9.145723581314088024e-01 -2.775758976942833273e-02 1.566035923530325474e-02 1.530122294733767152e+00
4.746086327199935913e+07 -6.618407144307880685e-02 1.323045873612804790e-01 1.783696183792249645e-01 1.048781516955517468e+01 3.860301624452632807e-01 -1.637850151790186226e+00 2.756250000000000000e+01 -5.245780944824218750e-01 6.378078460693359375e-01 1.654689788818359153e+00 1.944144442677497170e-02 2.466449737548828125e-01 -3.192760646343231201e-01 -9.147956371307373047e-01 1.415186147258935996e-02 1.493903283589596322e-02 1.527501587563041108e+00
4.746919627200127393e+07 -7.129834248937094721e-02 1.426189655717158278e-01 1.958416413721442428e-01 1.046981308224915885e+01 1.813040953253335918e-01 -1.539938090582672725e+00 2.757031250000000000e+01 -5.137296915054321289e-01 6.375998854637145996e-01 1.656821012496948242e+00 2.036312222480762824e-02 2.460575848817824485e-01 -3.191226422786712646e-01 -9.149872660636899635e-01 5.678769990036651449e-02 1.422318801579131910e-02 1.524777348253273157e+00
4.747752927199743688e+07 -7.986628281607878466e-02 1.419839077615517864e-01 2.002052715248964776e-01 1.040740584625497434e+01 1.162785596411622796e-01 -1.452049102020097182e+00 2.757031250000000000e+01 -5.028151273727416992e-01 6.374104022979736328e-01 1.659020662307739258e+00 2.116565965116018466e-02 2.452863752841948908e-01 -3.188613653182983398e-01 -9.152672290802001953e-01 1.001440502525694082e-01 1.351315979968981638e-02 1.521955331725955318e+00
4.748586327199935913e+07 -9.898049027447071435e-02 1.303405413155572790e-01 1.976899829599217673e-01 1.027419040019046825e+01 1.513097579791788765e-02 -1.255006149493528733e+00 2.759179687500000000e+01 -4.919170737266540527e-01 6.372238397598266602e-01 1.661276102066040039e+00 2.213751897215848752e-02 2.445172369480131946e-01 -3.184363245964050293e-01 -9.155979752540588379e-01 1.442146203033962126e-01 1.280058516033767517e-02 1.519052646204412049e+00
4.749419627199743688e+07 -1.293808166443576324e-01 1.010526119797140743e-01 1.834792330021884910e-01 1.023098539065603418e+01 3.199478781082543133e-02 -1.054562609531647155e+00 2.755078125000000000e+01 -4.810274839401244562e-01 6.370716094970703125e-01 1.663580775260925293e+00 2.320439927279943984e-02 2.438598275184630515e-01 -3.179868161678314209e-01 -9.159029722213744007e-01 1.889887876855976812e-01 1.209090314509064790e-02 1.516084045840014882e+00
