time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.052530271999359131e+06 -2.280301637873036712e-03 1.475563021801489481e-03 -5.276926494495448421e-03 9.200065857598264785e+00 -1.353075033194164334e-01 3.536409258796775923e+00 2.972656250000000000e+01 2.506387531757354736e-01 1.133823156356811523e+00 1.052283048629760742e+00 -2.263197442516740043e-03 -9.077930822968455216e-03 1.344947218894958496e-01 -9.908702373504638672e-01 2.888058677748837622e-01 1.133191305933114457e+00 1.067084246109827328e+00
1.060863272001266479e+06 1.156488897142607169e-03 -8.274970692703385519e-04 -4.765321453732837206e-03 9.183263909445983586e+00 -1.208546264484296057e-01 3.557797208125204946e+00 2.972656250000000000e+01 2.506533265113830566e-01 1.133793711662292480e+00 1.052251935005187988e+00 -2.252283506095353015e-03 -9.057678282260879163e-03 1.345160603523254395e-01 -9.908675551414487526e-01 2.961238604871728186e-01 1.133066194691768613e+00 1.069919050605246502e+00
1.069196271999359131e+06 -1.537369077995842659e-03 3.111096545693903953e-04 -3.134770824270096887e-03 9.102854586145788574e+00 -1.340944816922050309e-01 3.494263113170294588e+00 2.975781250000000000e+01 2.506439685821532648e-01 1.133822083473205566e+00 1.052271246910095215e+00 -2.155286958441193779e-03 -9.036935865879032817e-03 1.344461888074874878e-01 -9.908773899078368030e-01 3.040711535378306518e-01 1.132931312398237189e+00 1.072994286979170209e+00
1.077530272001266479e+06 2.147810863212840614e-03 -5.528001076367129035e-04 -7.484105551044134162e-04 9.149660013141424741e+00 -1.304858488657535120e-01 3.530054269690687807e+00 2.973632812500000000e+01 2.506504654884338379e-01 1.133797645568847656e+00 1.052276968955993652e+00 -2.137627452611923218e-03 -9.086431935429543569e-03 1.344561725854873657e-01 -9.908756613731384277e-01 3.126565584093744521e-01 1.132787475711960035e+00 1.076316331787740443e+00
1.085863271999359131e+06 -1.038652168470599602e-03 1.742511071991489999e-03 6.164187967397146556e-04 9.196465440137064462e+00 -1.015873254347629956e-01 3.523513339257360766e+00 2.973242187500000000e+01 2.506317496299744207e-01 1.133796334266662376e+00 1.052264809608459473e+00 -2.004618290811832626e-03 -9.078007191419571950e-03 1.343678981065750122e-01 -9.908879399299619362e-01 3.218811123896354043e-01 1.132637606058110258e+00 1.079882405027346559e+00
1.094196272001266479e+06 -2.011124153899986056e-03 1.147063571245507093e-03 3.308479959717025055e-03 9.147259734833955491e+00 -1.088085839459699139e-01 3.493635045069853007e+00 2.977148437500000000e+01 2.506324946880340576e-01 1.133822441101074219e+00 1.052280306816101074e+00 -1.946522621437851925e-03 -9.038498625159249733e-03 1.343095302581787109e-01 -9.908964037895200416e-01 3.317391335331822955e-01 1.132479930138919899e+00 1.083690035047076394e+00
1.102529271997451549e+06 -1.512223522339005422e-03 -3.090593537409917768e-04 5.721300663381169785e-03 9.176063074523581164e+00 -1.304882229977182284e-01 3.567306150176927204e+00 2.978906250000000000e+01 2.506220042705535889e-01 1.133815884590148704e+00 1.052269339561462402e+00 -1.855541951954420071e-03 -9.035932831466170212e-03 1.342467218637466431e-01 -9.909050464630128063e-01 3.422353303303998784e-01 1.132312440557591948e+00 1.087747932659515193e+00
1.110863271999359131e+06 1.915207226645107563e-03 -5.751670596015568890e-04 3.815445831903247886e-03 9.179663491984783263e+00 -1.316928272479641615e-01 3.522584214441604633e+00 2.978906250000000000e+01 2.506208121776580811e-01 1.133806467056274414e+00 1.052243232727050781e+00 -1.682614558376316349e-03 -9.014087729155987813e-03 1.342028081417083463e-01 -9.909115433692931019e-01 3.533705286322180728e-01 1.132135741701076892e+00 1.092049442058809161e+00
1.119196271997451549e+06 1.671101809514595471e-03 2.881731196074811124e-04 4.621458432280312403e-03 9.153260430602626840e+00 -1.702274292752972706e-01 3.513563031839439965e+00 2.972656250000000000e+01 2.506346702575683594e-01 1.133852005004882812e+00 1.052286028861999512e+00 -1.760215614922344685e-03 -9.022672660648822784e-03 1.341115981340408325e-01 -9.909236431121823951e-01 3.651390280999322058e-01 1.131945906291972781e+00 1.096594085342196268e+00
1.127530271999359131e+06 1.662129642910910310e-03 2.035745656756872673e-03 2.204334392880513346e-03 9.107655142760723521e+00 -1.678147674919477916e-01 3.536532093899171780e+00 2.973632812500000000e+01 2.506601214408874512e-01 1.133834600448608398e+00 1.052289128303527832e+00 -1.790152862668092709e-03 -9.075510315597043465e-03 1.341241896152496338e-01 -9.909214377403255947e-01 3.775399714730174328e-01 1.131744475510677361e+00 1.101385718115240886e+00
1.135863271997451549e+06 1.417322475739029924e-03 2.322835795126211057e-03 2.474327760637842766e-03 9.161661404678767440e+00 -1.798624287207467864e-01 3.499343322133581680e+00 2.973632812500000000e+01 2.506725788116455078e-01 1.133873343467712402e+00 1.052325129508971946e+00 -1.855362439528108077e-03 -9.076380170881720444e-03 1.340542733669281006e-01 -9.909307360649105556e-01 3.905774395555271505e-01 1.131530161863114614e+00 1.106418460540048665e+00
1.144196271999359131e+06 -1.780034250636455817e-03 1.749445046976109497e-03 -1.524393542122701520e-03 9.164061682986238466e+00 -1.846797665708375946e-01 3.558091512641748722e+00 2.977148437500000000e+01 2.507037520408630371e-01 1.133839726448059082e+00 1.052311301231384277e+00 -1.906075514853000858e-03 -9.103783406317206284e-03 1.340414136648178101e-01 -9.909321665763856091e-01 4.042513332427664086e-01 1.131302857002339124e+00 1.111700312593468354e+00
1.152529271997451549e+06 -1.542093999944156362e-03 4.938677568275264343e-03 -2.603453251420623834e-03 9.113655838529394870e+00 -1.256654893931623551e-01 3.528201463039899899e+00 2.970898437500000000e+01 2.506994009017944336e-01 1.133831977844238281e+00 1.052292227745055930e+00 -1.798464683815892418e-03 -9.101010859012588147e-03 1.339849233627319613e-01 -9.909399747848510742e-01 4.185563189965473829e-01 1.131068875012625874e+00 1.117226121268144912e+00
1.160863271999359131e+06 -1.783983933729110793e-03 5.798253264558243109e-03 -9.924043035917616551e-04 9.131657925835408918e+00 -1.413227546842166782e-01 3.531484733124890418e+00 2.975195312500000000e+01 2.506982684135437012e-01 1.133824825286865234e+00 1.052281022071838379e+00 -1.716809812933206341e-03 -9.111057035624960110e-03 1.339569687843322754e-01 -9.909437894821168102e-01 4.334979289518068879e-01 1.130824505027653526e+00 1.122998003027420699e+00
1.169196272001266479e+06 -3.151041862906739377e-04 3.498207565860494452e-03 -2.880038293604864075e-03 9.138858760757816668e+00 -1.545704877295109303e-01 3.561955664558087875e+00 2.978125000000000000e+01 2.507060766220092773e-01 1.133810400962829590e+00 1.052264571189880371e+00 -1.684165443293694775e-03 -9.088241495192035321e-03 1.338780224323272705e-01 -9.909547567367551490e-01 4.490725502186009854e-01 1.130568971796677591e+00 1.129017573680300535e+00
1.177530271999359131e+06 1.825233537653611897e-04 4.642738790504763631e-03 3.347962619444817822e-04 9.150860152295159367e+00 -1.569801278903600883e-01 3.541804860059658111e+00 2.976562500000000000e+01 2.507072091102600098e-01 1.133804321289062500e+00 1.052260279655456321e+00 -1.648825709707979481e-03 -9.096014313399757023e-03 1.338709294795989990e-01 -9.909557104110716663e-01 4.652850734501830510e-01 1.130302420433004329e+00 1.135283179783431962e+00
1.185863272001266479e+06 -7.055422996884302966e-05 7.253651506863193626e-03 -1.276315177078251456e-03 9.137658621604083820e+00 -1.497532577945094312e-01 3.560794688089510274e+00 2.976562500000000000e+01 2.507220506668090820e-01 1.133825302124023438e+00 1.052288770675659180e+00 -1.785623840987571103e-03 -9.075219742953747823e-03 1.338061392307281494e-01 -9.909644126892089844e-01 4.821296637283357112e-01 1.130025753919934539e+00 1.141795936263461986e+00
1.194196271999359131e+06 -1.773701931213310379e-03 8.725217092963649321e-04 3.550321004536973607e-04 9.148459873987693669e+00 -1.268728994357301021e-01 3.561810321912902921e+00 2.976953125000000000e+01 2.507440447807312012e-01 1.133798837661743164e+00 1.052288174629211426e+00 -1.848810934461652799e-03 -9.156751446425890478e-03 1.339184790849685669e-01 -9.909483194351196289e-01 4.996098879015344330e-01 1.129741071887148340e+00 1.148556056154165450e+00
1.202530272001266479e+06 -1.531811997428363104e-03 1.294601301338616645e-05 -1.256016847375163517e-03 9.131657925835408918e+00 -1.160328640796775002e-01 3.538527413658895782e+00 2.971484375000000000e+01 2.507417500019072931e-01 1.133795499801635520e+00 1.052273392677307129e+00 -1.793022383935749531e-03 -9.141978807747343228e-03 1.338966488838195801e-01 -9.909515976905822754e-01 5.177259087997281295e-01 1.129448672485589000e+00 1.155561963962300709e+00
1.210863271999359131e+06 -1.275078685858709038e-03 -2.026735973073421314e-03 1.964495620869704737e-03 9.120856673451804397e+00 -1.280746978936542213e-01 3.550438613267679955e+00 2.971484375000000000e+01 2.507432401180267334e-01 1.133836030960083008e+00 1.052302002906799094e+00 -1.924656098708454888e-03 -9.127550758421400234e-03 1.339491158723831177e-01 -9.909443259239196777e-01 5.364726850341845488e-01 1.129146997202230329e+00 1.162813968445101764e+00
1.219196272001266479e+06 -1.512888527973217656e-03 -1.462814263062409961e-03 4.917607647292300543e-03 9.136458482450349194e+00 -1.461403083644859935e-01 3.551405100738623588e+00 2.978320312500000000e+01 2.507392168045043945e-01 1.133837938308715820e+00 1.052283406257629172e+00 -1.866901991888936024e-03 -9.110498242080196027e-03 1.339880973100662231e-01 -9.909393787384032093e-01 5.558544284902161570e-01 1.128834546870115529e+00 1.170312612111884309e+00
1.227529271997451549e+06 4.501669290778789745e-04 -5.914149730407844072e-04 5.974111933792816340e-03 9.149660013141424741e+00 -1.208516048259291598e-01 3.514767467305048854e+00 2.977734375000000000e+01 2.507455945014953613e-01 1.133875966072082297e+00 1.052310347557067871e+00 -1.963976770639475067e-03 -9.102277457714059994e-03 1.340143680572509488e-01 -9.909356832504272461e-01 5.758719725079908258e-01 1.128514582746791950e+00 1.178054045282953100e+00
1.235863271999359131e+06 1.192638380712936208e-03 -3.114787552475741308e-04 8.651279338115699935e-03 9.104054725299523199e+00 -1.533630776869432666e-01 3.531873574791350556e+00 2.977734375000000000e+01 2.507460713386536200e-01 1.133873939514159934e+00 1.052288174629211426e+00 -1.889102160930578034e-03 -9.098555892705896542e-03 1.340187489986419678e-01 -9.909352064132688209e-01 5.965227002805117973e-01 1.128182798753378346e+00 1.186042324414673832e+00
1.244196271997451549e+06 9.471294634996879624e-04 -6.006386577179361223e-04 8.385253473253294690e-03 9.158060987217565341e+00 -1.870877880053471998e-01 3.514679134542861405e+00 2.979687500000000000e+01 2.507561445236206055e-01 1.133913874626159668e+00 1.052311420440673828e+00 -2.010836265981197357e-03 -9.083120152354221336e-03 1.340176463127136230e-01 -9.909353256225585938e-01 6.178087128697574704e-01 1.127836893138654206e+00 1.194273088743084799e+00
1.252530271999359131e+06 2.406261805478759896e-03 -5.743521231425519069e-04 4.079823778158927702e-03 9.156860848063832492e+00 -2.292374977644897616e-01 3.577020166247192989e+00 2.975976562500000000e+01 2.507797777652740479e-01 1.133891820907592773e+00 1.052297949790954368e+00 -2.076631877571344376e-03 -9.132991544902303860e-03 1.341134756803512296e-01 -9.909217357635498047e-01 6.397332712377646891e-01 1.127473559650205459e+00 1.202755464342310843e+00
1.260863271997451549e+06 1.664565592699368329e-03 -1.433048037059501435e-03 1.403328039517507883e-03 9.155660708910096091e+00 -2.316459508593565197e-01 3.548823728824441304e+00 2.975976562500000000e+01 2.508080303668975830e-01 1.133874177932739258e+00 1.052299261093139648e+00 -2.101959893479998787e-03 -9.314902126789079140e-03 1.341923773288726807e-01 -9.909093379974365234e-01 6.622908779462161055e-01 1.127094101855960373e+00 1.211482254642524792e+00
1.269196271999359131e+06 -3.081637809968021391e-04 -1.133124830771434395e-03 -2.606319519002539900e-03 9.131657925835408918e+00 -1.943110969032509627e-01 3.507995688504792930e+00 2.975585937500000000e+01 2.508138120174407959e-01 1.133907079696655273e+00 1.052330732345581055e+00 -2.156984526664074142e-03 -9.391230531036832974e-03 1.341626346111297607e-01 -9.909124970436096191e-01 6.854817434832339851e-01 1.126702447560232745e+00 1.220451218743248134e+00
1.277529271997451549e+06 -4.000488024891440432e-03 1.763972833719871939e-03 -6.605103312956951342e-03 9.100454307838319323e+00 -2.003296936358194835e-01 3.522539065523026203e+00 2.974609375000000000e+01 2.508179247379302979e-01 1.133881330490112305e+00 1.052282571792602317e+00 -2.106592757627312462e-03 -9.621832519769647762e-03 1.341548562049865723e-01 -9.909114837646483265e-01 7.093034510734484988e-01 1.126296673630998946e+00 1.229665288976837578e+00
1.285863271999359131e+06 -8.183622957284863997e-04 3.806849719735671839e-03 -7.438279259110872413e-03 9.136458482450349194e+00 -1.617959549292007082e-01 3.540831514839865690e+00 2.974609375000000000e+01 2.508060336112976074e-01 1.133871793746948242e+00 1.052274584770202637e+00 -2.013005781918820059e-03 -9.627549909055212185e-03 1.341357380151748657e-01 -9.909142255783079944e-01 7.337638834646110775e-01 1.125880950735093533e+00 1.239127045303576535e+00
1.294196272001266479e+06 -2.285968951661956905e-03 3.506241268802651797e-03 -6.352659120982976325e-03 9.146059595680224419e+00 -1.172384395657271039e-01 3.566541907188280014e+00 2.974609375000000000e+01 2.507957220077514648e-01 1.133857250213623047e+00 1.052267551422119141e+00 -1.959948567673619468e-03 -9.639145806431742569e-03 1.341082453727721890e-01 -9.909179210662839576e-01 7.588567683342944958e-01 1.125458684501255080e+00 1.248836200915768524e+00
1.302530271999359131e+06 1.155770578050427161e-03 4.659426595127004467e-03 -2.356593235351362239e-03 9.119656534298067996e+00 -9.917185785909166107e-02 3.521053143302758315e+00 2.979687500000000000e+01 2.507986426353454590e-01 1.133880257606506348e+00 1.052309274673461914e+00 -2.077546436339671853e-03 -9.637670591473558590e-03 1.341011673212051114e-01 -9.909186363220214844e-01 7.845851964657850619e-01 1.125030106480818803e+00 1.258789513510486957e+00
1.310863272001266479e+06 1.758401593215316860e-04 5.231537107764657954e-03 -1.812638996941784431e-03 9.122056812605535470e+00 -9.796779318429228722e-02 3.502209828311520390e+00 2.981054687500000000e+01 2.507961094379425049e-01 1.133869767189025879e+00 1.052295923233032227e+00 -2.047518035396988633e-03 -9.618511423468562027e-03 1.340919882059097290e-01 -9.909201860427856445e-01 8.109440082748265999e-01 1.124594819328369688e+00 1.268984152467586668e+00
1.319196271999359131e+06 -8.002508095361625688e-04 3.487354008265334399e-03 -9.976526466557427558e-04 9.140058899911551293e+00 -9.556085090067555077e-02 3.550157751591216826e+00 2.979296875000000000e+01 2.507863342761993408e-01 1.133855342864990234e+00 1.052283406257629172e+00 -1.988943666219712171e-03 -9.619740769267059663e-03 1.340828090906143188e-01 -9.909214377403255947e-01 8.379381206292413342e-01 1.124152980104504929e+00 1.279426975155156798e+00
1.327530272001266479e+06 -1.531718333257728326e-03 4.343605112805271583e-03 8.857092532186422755e-04 9.150860152295159367e+00 -1.076046271862598352e-01 3.532378944118204522e+00 2.976562500000000000e+01 2.507826983928680420e-01 1.133845329284667969e+00 1.052271962165832297e+00 -1.952571794390788778e-03 -9.589380584657171414e-03 1.340673863887787143e-01 -9.909240007400511585e-01 8.655714636893863112e-01 1.123703195466604354e+00 1.290115791755120922e+00
1.335863271999359131e+06 -1.770580800434295998e-03 4.043151761556733510e-03 3.034792430711636194e-03 9.143659317372755169e+00 -9.435689414096547212e-02 3.559511908087352516e+00 2.976562500000000000e+01 2.507815659046172541e-01 1.133840441703796387e+00 1.052265048027038352e+00 -1.893644221127032800e-03 -9.564085863530616752e-03 1.340655088424682617e-01 -9.909245371818542480e-01 8.938361284088848224e-01 1.123247373163121399e+00 1.301051421670695207e+00
1.344196272001266479e+06 4.507584458978003417e-04 1.717349673244073947e-03 7.313152516819952133e-03 9.107655142760723521e+00 -1.389120353724745405e-01 3.543573223336244915e+00 2.974414062500000000e+01 2.507863640785216730e-01 1.133843541145324707e+00 1.052255749702453613e+00 -1.880173804238438389e-03 -9.523962624371024033e-03 1.340465247631072720e-01 -9.909275770187377930e-01 9.227319685513228897e-01 1.122780358032265058e+00 1.312232559996882486e+00
1.352529271997451549e+06 1.188448055821057564e-03 1.716689836469551152e-03 8.112237609929368737e-03 9.118456395144336923e+00 -1.738371412526417692e-01 3.548140443816822476e+00 2.974218750000000000e+01 2.507942318916320801e-01 1.133849620819091575e+00 1.052247166633605957e+00 -1.865834463387727954e-03 -9.468986652791472336e-03 1.340222358703613281e-01 -9.909313917160033069e-01 9.522613591680771927e-01 1.122300059263514171e+00 1.323660235816874087e+00
1.360863271999359131e+06 3.144339034829856782e-03 -8.643918079789441114e-04 4.879244704109076194e-03 9.200065857598264785e+00 -1.858872845284946784e-01 3.558767178493514205e+00 2.974609375000000000e+01 2.507924735546112061e-01 1.133854389190673828e+00 1.052239298820495605e+00 -1.819522702135089503e-03 -9.446475654840455483e-03 1.340149343013763705e-01 -9.909327030181884766e-01 9.824361612755225792e-01 1.121806372752485181e+00 1.335336843001906137e+00
1.369196271997451549e+06 2.658564150357291267e-03 -2.606505143377241783e-03 5.690263551500195430e-03 9.111255560221927396e+00 -1.979221038616670869e-01 3.517685540385259380e+00 2.974609375000000000e+01 2.508008182048797607e-01 1.133898377418518066e+00 1.052284598350524902e+00 -1.936794491484816749e-03 -9.419430978596189663e-03 1.340360939502716064e-01 -9.909298419952391468e-01 1.013236896369354545e+00 1.121298584920590535e+00 1.347254872117167768e+00
1.377530271999359131e+06 1.991376757043069614e-04 -1.159916102436859544e-03 3.561658308566342281e-03 9.123256951759271871e+00 -2.316430371519455078e-01 3.575137099064762403e+00 2.976171875000000000e+01 2.508016228675842285e-01 1.133898019790649414e+00 1.052266001701354758e+00 -1.906542922370191295e-03 -9.381748735904672787e-03 1.340166628360748291e-01 -9.909328818321229138e-01 1.044675443346163135e+00 1.120773475377709660e+00 1.359424654416922396e+00
1.385863271997451549e+06 9.284999493017475096e-04 -3.744917329495894495e-03 7.023871083275574911e-05 9.132858064989148872e+00 -2.485038275423526732e-01 3.576186476317166907e+00 2.974218750000000000e+01 2.507912814617156982e-01 1.133890748023986816e+00 1.052255511283874290e+00 -1.859517651610020699e-03 -9.351903572678538223e-03 1.340151429176330289e-01 -9.909334182739255592e-01 1.076744688834988972e+00 1.120230588581353270e+00 1.371841324407639062e+00
1.394196271999359131e+06 -1.775770436930272644e-03 -1.433733281704454438e-03 -1.520699380874639475e-03 9.123256951759271871e+00 -2.364601591718576701e-01 3.570436808385650806e+00 2.976562500000000000e+01 2.507819831371307373e-01 1.133882284164428711e+00 1.052248835563659668e+00 -1.823595957830548070e-03 -9.323181584477395131e-03 1.340114325284957886e-01 -9.909342527389526367e-01 1.109447109820406396e+00 1.119671700403466863e+00 1.384505721944153223e+00
1.402529271997451549e+06 -1.789524445245771478e-03 3.324320087720426808e-05 -5.815905731487902922e-03 9.170062378754908039e+00 -1.882931476612182409e-01 3.501581351224652749e+00 2.973242187500000000e+01 2.507866322994232178e-01 1.133913993835449219e+00 1.052288055419921875e+00 -1.975265564396976991e-03 -9.282954968512035707e-03 1.340328007936477661e-01 -9.909315109252927467e-01 1.142787914792480430e+00 1.119101409690748339e+00 1.397410874770250944e+00
1.410863271999359131e+06 -1.553966830883976363e-03 5.059084227396985073e-05 -9.306380321893166149e-03 9.104054725299523199e+00 -1.268689065774261104e-01 3.531862200080512437e+00 2.973828125000000000e+01 2.507710158824920654e-01 1.133896112442016602e+00 1.052274703979491965e+00 -1.943694194778855522e-03 -9.260897524654844448e-03 1.340520977973937988e-01 -9.909291863441468395e-01 1.176762793932207618e+00 1.118524371132484818e+00 1.410563949913220316e+00
1.419196272001266479e+06 -2.285895462847666038e-03 2.351231531839213795e-03 -6.888006687921248081e-03 9.141259039065282366e+00 -1.389150569949747505e-01 3.524296709945700989e+00 2.973828125000000000e+01 2.507580220699310303e-01 1.133877277374267578e+00 1.052265405654907227e+00 -1.888773404061794498e-03 -9.242938831448548054e-03 1.340547651052474698e-01 -9.909290075302125134e-01 1.211369609065658937e+00 1.117937337999029834e+00 1.423959892676470051e+00
1.427530271999359131e+06 -1.786293081245310388e-03 1.471358647692415193e-03 -3.939166751637369554e-03 9.166461961293705940e+00 -7.027333442810113073e-02 3.508634264358989618e+00 2.977148437500000000e+01 2.507464885711669367e-01 1.133864521980285645e+00 1.052260279655456321e+00 -1.865708502009455916e-03 -9.225261397659756044e-03 1.340757459402084351e-01 -9.909263849258422852e-01 1.246618152211954156e+00 1.117347736741182151e+00 1.437600607918297246e+00
1.435863272001266479e+06 -8.038697929644636475e-04 2.338618409511992666e-03 -2.874727459347008879e-03 9.123256951759271871e+00 -5.822664443510584126e-02 3.540970545051434826e+00 2.978906250000000000e+01 2.507452666759490967e-01 1.133888363838195801e+00 1.052297711372375488e+00 -2.001115353778004646e-03 -9.214648976922014401e-03 1.340926140546798706e-01 -9.909240007400511585e-01 1.282494436468796239e+00 1.116754581583231598e+00 1.451486675551256322e+00
1.444196271999359131e+06 -2.756696560957734576e-03 3.182166137947253608e-03 6.286258926682768144e-04 9.126857369220477523e+00 -4.016276060570289630e-02 3.485660029480342814e+00 2.978906250000000000e+01 2.507382333278656006e-01 1.133874416351318359e+00 1.052284836769104004e+00 -1.947107026353422704e-03 -9.213614277541616604e-03 1.341131329536437988e-01 -9.909213781356812634e-01 1.319004604549053994e+00 1.116159264736091172e+00 1.465612863187195636e+00
1.452530272001266479e+06 1.915725254650738063e-03 2.888607323646740117e-03 5.689833981868654134e-03 9.104054725299523199e+00 -9.314905243804061374e-02 3.516565057048658183e+00 2.975781250000000000e+01 2.507427036762236994e-01 1.133867621421813965e+00 1.052269816398620605e+00 -1.934759318828582764e-03 -9.211153723299487714e-03 1.341024935245513916e-01 -9.909227490425107643e-01 1.356150727371144837e+00 1.115555566465028292e+00 1.479986078809023775e+00
1.460863271999359131e+06 1.921596465831745164e-03 3.456073570992302529e-03 8.104271358542587678e-03 9.142459178219020544e+00 -9.194822521592001252e-02 3.531313402535357415e+00 2.974804687500000000e+01 2.507506012916564941e-01 1.133885622024535911e+00 1.052259802818298340e+00 -1.875102869234979153e-03 -9.197116829454872813e-03 1.340172290802001953e-01 -9.909346103668209560e-01 1.393928530654924502e+00 1.114945597929798859e+00 1.494603277658179241e+00
1.469196272001266479e+06 2.419130341717139199e-03 2.699456958446854252e-04 9.177379813498127634e-03 9.180863631138514336e+00 -1.232629716282070825e-01 3.517861555044320632e+00 2.979687500000000000e+01 2.507685124874114990e-01 1.133920907974243164e+00 1.052291512489318848e+00 -2.015730598941389406e-03 -9.185786359012106106e-03 1.340164244174957275e-01 -9.909344911575315162e-01 1.432345176308314594e+00 1.114325982919879499e+00 1.509464285871559674e+00
1.477529271997451549e+06 1.686018676113600068e-03 -2.046942907159784737e-03 8.917672281415775851e-03 9.125657230066739345e+00 -1.822677522780239978e-01 3.553921923376914371e+00 2.973242187500000000e+01 2.507767975330352783e-01 1.133916854858398438e+00 1.052273273468017578e+00 -1.975668128579799454e-03 -9.179103188216663697e-03 1.339963227510452271e-01 -9.909374117851256214e-01 1.471393580698399095e+00 1.113691662826976403e+00 1.524573326460332945e+00
