time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
2.605736031040000916e+08 -1.555789978054265277e-01 1.919296663479715948e-01 -2.760676934226571205e-02 9.842140304846118681e+00 2.247146330962468408e-01 -1.648791321234152507e+00 1.854101562500000000e+01 -1.327615380287170410e+00 8.309611082077025257e-01 2.003741264343261719e+00 -4.212535172700888203e-02 -2.684850394725799005e-01 2.543794810771942139e-01 9.281337857246400036e-01 -1.173348119210998908e+00 5.417261510429481897e-01 1.917833722348880165e+00
2.605819361040000916e+08 -1.497146794283673310e-01 2.020928368204854275e-01 -2.981289711963522326e-02 9.522903289952797223e+00 2.957958883037055120e-01 -1.587956277947552008e+00 1.855468750000000000e+01 -1.318004131317138672e+00 8.293633460998534046e-01 2.005972385406494141e+00 -4.112195596098894290e-02 -2.678729295730590820e-01 2.567000389099120539e-01 9.277166128158568226e-01 -1.153027517161654192e+00 5.422645302398042544e-01 1.913405049128871882e+00
2.605902701040000916e+08 -1.487425381426022708e-01 2.078858281375668693e-01 -3.009589423139032854e-02 9.448494662421270007e+00 2.837597739894613391e-01 -1.556351530879363176e+00 1.857031250000000000e+01 -1.308490157127380371e+00 8.278527259826659046e-01 2.008228063583374023e+00 -4.011863470077509097e-02 -2.673522233963012695e-01 2.588902413845062256e-01 9.273020625114442028e-01 -1.132050770456739519e+00 5.428222659826966723e-01 1.908868838131536183e+00
2.605986031040000916e+08 -1.467869778632578392e-01 2.105022903094538322e-01 -3.091982308598842377e-02 9.202466135905737588e+00 2.946204211275702534e-01 -1.552936504805499274e+00 1.859765625000000000e+01 -1.299035549163818359e+00 8.264231085777281605e-01 2.010470628738404208e+00 -3.905553370714191785e-02 -2.666940093040465753e-01 2.609573006629944403e-01 9.269574880599975586e-01 -1.110446113076456021e+00 5.434007688107240774e-01 1.904225462302741700e+00
2.606069361040000916e+08 -1.431116555607299112e-01 2.136972273859659988e-01 -3.014823717149658563e-02 9.036846932690403733e+00 2.597111787655298487e-01 -1.447167589024570100e+00 1.858203125000000000e+01 -1.289686560630798340e+00 8.250424861907960095e-01 2.012712717056274414e+00 -3.811136633157735654e-02 -2.661898136138915461e-01 2.627772986888884943e-01 9.266275167465209961e-01 -1.088219697291837651e+00 5.439960936649631540e-01 1.899485269002369581e+00
2.606152691040000916e+08 -1.411578496564889207e-01 2.148730644557537706e-01 -3.231221410764401752e-02 8.973239557542482814e+00 2.548997762453505400e-01 -1.456861715988138739e+00 1.858203125000000000e+01 -1.280397176742553711e+00 8.237432837486267090e-01 2.014918565750122070e+00 -3.713542595505719968e-02 -2.656511962413787287e-01 2.645056247711182751e-01 9.263299107551574707e-01 -1.065372398134343923e+00 5.446089514272481891e-01 1.894643576268309815e+00
2.606236031040000916e+08 -1.433748883447077127e-01 2.134381833469040923e-01 -3.685455381597339819e-02 8.760814927331512791e+00 2.609402797410466102e-01 -1.359864523775063505e+00 1.856835937500000000e+01 -1.271197676658630371e+00 8.225095868110654518e-01 2.017097949981689009e+00 -3.634875640273088626e-02 -2.649157941341399591e-01 2.658263146877288818e-01 9.261936545372008167e-01 -1.041921209563399398e+00 5.452402173230505023e-01 1.889710214787512443e+00
2.606319361040000916e+08 -1.443578296609941691e-01 2.091071492018362898e-01 -3.979338125822916294e-02 8.639600872804349407e+00 2.717897037098683244e-01 -1.306458412535760338e+00 1.853906250000000000e+01 -1.262054204940795898e+00 8.212854266166685901e-01 2.019215345382690430e+00 -3.563274070620536804e-02 -2.642296850681304377e-01 2.668299674987792969e-01 9.261289238929747425e-01 -1.017877155610533046e+00 5.458906558468379355e-01 1.884688586138435706e+00
2.606402691040000916e+08 -1.458404101032901024e-01 2.062334928093968733e-01 -4.541337485329964563e-02 8.586794750040040114e+00 2.296446342995654422e-01 -1.283370132104002304e+00 1.859570312500000000e+01 -1.252964735031127930e+00 8.201259970664978027e-01 2.021269559860228604e+00 -3.491626679897313901e-02 -2.636143863201140802e-01 2.678709626197814941e-01 9.260310530662535511e-01 -9.932386775694015402e-01 5.465555773854976485e-01 1.879578643305480856e+00
2.606486031040000916e+08 -1.468352977393307113e-01 1.981693816752911896e-01 -5.451978179908971434e-02 8.317963579603555146e+00 2.718186249538003807e-01 -1.237330373702692610e+00 1.859570312500000000e+01 -1.243984103202819824e+00 8.190429806709289551e-01 2.023267030715942383e+00 -3.413607180118560791e-02 -2.626686990261077326e-01 2.685453891754150391e-01 9.261334538459775612e-01 -9.680288141354592701e-01 5.472409235975750352e-01 1.874383741296501871e+00
2.606569361040000916e+08 -1.502712064085747479e-01 1.866123249228016923e-01 -6.145555764311153718e-02 8.089937140394034998e+00 2.886990558904600213e-01 -1.156579232893847120e+00 1.861132812500000000e+01 -1.235052227973937988e+00 8.179370164871215820e-01 2.025149822235107422e+00 -3.344679623842244931e-02 -2.618249952793120783e-01 2.690492868423463024e-01 9.262512922286988415e-01 -9.422681710041208580e-01 5.479468194630350286e-01 1.869111959839012682e+00
2.606652701040000916e+08 -1.517437620592049508e-01 1.828554710544724737e-01 -6.385439834985263963e-02 7.948320720253390093e+00 3.429044125950095889e-01 -1.156985277946986690e+00 1.854296875000000000e+01 -1.226122379302978294e+00 8.169113397598265491e-01 2.026901006698608398e+00 -3.261341899633402042e-02 -2.618512809276580255e-01 2.696186006069183350e-01 9.261080026626585804e-01 -9.159572657498908921e-01 5.486785002906218178e-01 1.863759167766171565e+00
2.606736031040000916e+08 -1.559046589551187911e-01 1.689677225949164641e-01 -6.809808178530023237e-02 7.687890523893046613e+00 3.453363911793434493e-01 -1.116923175529144663e+00 1.859960937500000000e+01 -1.217260360717773438e+00 8.158996701240539551e-01 2.028525829315184659e+00 -3.177972510457033328e-02 -2.616370618343352161e-01 2.700606882572174072e-01 9.260687828063964844e-01 -8.891247540834210650e-01 5.494341561071020008e-01 1.858330855827109884e+00
2.606819361040000916e+08 -1.561418808867189589e-01 1.602915664092199599e-01 -6.942775029438377765e-02 7.531872433907587094e+00 4.260372139744817432e-01 -1.164164007023615222e+00 1.855273437500000000e+01 -1.208482742309570312e+00 8.148878812789918102e-01 2.030017614364624023e+00 -3.110477328300464972e-02 -2.613799273967742920e-01 2.701482772827148438e-01 9.261387586593630150e-01 -8.617746544244673235e-01 5.502221973621312934e-01 1.852820065457359444e+00
2.606902701040000916e+08 -1.549138586233597126e-01 1.542298026313093928e-01 -7.157738015517049746e-02 7.476666032835809439e+00 4.320635805934799345e-01 -1.195140171454858402e+00 1.855273437500000000e+01 -1.199756026268005149e+00 8.138565421104430042e-01 2.031368732452392578e+00 -3.061091899871832070e-02 -2.605730593204497736e-01 2.703751921653747559e-01 9.263162016868589088e-01 -8.339038624362599128e-01 5.510405534597306865e-01 1.847224524056772399e+00
2.606986031040000916e+08 -1.548922419932660666e-01 1.452427145820452126e-01 -6.807847849814997743e-02 7.447862693146187318e+00 4.970973178244380564e-01 -1.183011841472648262e+00 1.856445312500000000e+01 -1.191114068031311035e+00 8.129044175148009144e-01 2.032597541809082031e+00 -3.012475930154323578e-02 -2.596085965633391779e-01 2.703598141670227051e-01 9.266075491905212402e-01 -8.055202745521991003e-01 5.518955853829660141e-01 1.841547933107926083e+00
2.607069361040000916e+08 -1.514492862918122296e-01 1.388870817904651611e-01 -6.729382634846652056e-02 7.487467285219417512e+00 4.657824634970615940e-01 -1.200007139432705872e+00 1.861132812500000000e+01 -1.182487010955810325e+00 8.119155168533325195e-01 2.033645629882812500e+00 -2.956698276102542877e-02 -2.588406801223754328e-01 2.702479362487792969e-01 9.268729090690611683e-01 -7.766153902089922845e-01 5.527818734886353891e-01 1.835787424929221201e+00
2.607152701040000916e+08 -1.514392449310956734e-01 1.319407106093382631e-01 -6.701742091113831179e-02 7.464664641298467629e+00 4.693973553986923730e-01 -1.191462616722682721e+00 1.855273437500000000e+01 -1.173862099647521973e+00 8.109526038169859730e-01 2.034504413604736328e+00 -2.897807396948336861e-02 -2.582406103610992432e-01 2.702367007732391357e-01 9.270620346069335938e-01 -7.471893353927800963e-01 5.537009976855149507e-01 1.829943763495243569e+00
2.607236031040000916e+08 -1.492177788824912699e-01 1.218192202103434013e-01 -6.648682962643860661e-02 7.467064919605935991e+00 4.609671760336676583e-01 -1.205599436647079914e+00 1.855273437500000000e+01 -1.165301322937011497e+00 8.100323677062988281e-01 2.035212039947509766e+00 -2.860496006906038113e-02 -2.575964629650115967e-01 2.699855268001556396e-01 9.273260235786434658e-01 -7.172482544937658355e-01 5.546517259979943937e-01 1.824016601900777745e+00
2.607319361040000916e+08 -1.518892651640368352e-01 1.079063103520398748e-01 -6.403377934180595754e-02 7.474265754528341965e+00 4.802350166227805639e-01 -1.191600720915515499e+00 1.857812500000000000e+01 -1.156771063804626465e+00 8.091223835945129395e-01 2.035738945007324219e+00 -2.824194543063635043e-02 -2.570950686931610107e-01 2.698101103305816650e-01 9.275273680686950684e-01 -6.867879188756779163e-01 5.556364702652089038e-01 1.818007182903754071e+00
2.607402691040000916e+08 -1.511333005212417979e-01 9.921296162463107138e-02 -6.080951022111916182e-02 7.476666032835809439e+00 5.007075693772289338e-01 -1.152848413021382301e+00 1.857031250000000000e+01 -1.148229956626892090e+00 8.082227110862733044e-01 2.036104440689086914e+00 -2.782479114830493233e-02 -2.565369009971618652e-01 2.696575522422791082e-01 9.277388453483580433e-01 -6.558083285385163386e-01 5.566566939054140573e-01 1.811919056852347776e+00
2.607486031040000916e+08 -1.503685877845915564e-01 8.068822702897088250e-02 -5.918389547875103213e-02 7.458663945529795392e+00 5.259990787081075814e-01 -1.169067306087834490e+00 1.858984375000000000e+01 -1.139730095863342285e+00 8.073161244392395020e-01 2.036276578903198242e+00 -2.737755887210374314e-02 -2.563392221927642267e-01 2.697629034519195557e-01 9.277760982513427734e-01 -6.243075688676766877e-01 5.577144539401901469e-01 1.805748433926808394e+00
2.607569361040000916e+08 -1.508116106924753119e-01 5.693065834331413611e-02 -5.351713525075340455e-02 7.421459631764030007e+00 5.862164493247784547e-01 -1.110972140055642710e+00 1.860156250000000000e+01 -1.131259322166442871e+00 8.064268827438353382e-01 2.036271810531616211e+00 -2.694083377718924782e-02 -2.559076547622679554e-01 2.695188522338867743e-01 9.279791116714476429e-01 -5.922965738636565280e-01 5.588148817949523117e-01 1.799503428648483006e+00
2.607652691040000916e+08 -1.510309250352751820e-01 4.533686195180057499e-02 -4.974488189756823275e-02 7.437061440762577469e+00 5.717636803688809222e-01 -1.145274894744291894e+00 1.860156250000000000e+01 -1.122788310050964355e+00 8.055388331413269043e-01 2.036082506179808682e+00 -2.656319737434387207e-02 -2.556142807006835938e-01 2.690866291522979736e-01 9.281961321830748401e-01 -5.597686158896234554e-01 5.599545104923402405e-01 1.793177705781279441e+00
2.607736031040000916e+08 -1.519581889189710044e-01 2.474283424373512411e-02 -4.032101203981536264e-02 7.525871738138914857e+00 5.777770971771633013e-01 -1.209993744662462456e+00 1.857421875000000000e+01 -1.114367604255676270e+00 8.046578764915465198e-01 2.035693168640136719e+00 -2.617531456053256642e-02 -2.559068799018859863e-01 2.689259350299836315e-01 9.281730651855468750e-01 -5.267109256240095627e-01 5.611346169953139729e-01 1.786764930694462183e+00
2.607819361040000916e+08 -1.590106378964240008e-01 2.961650609233330150e-03 -3.004116871706121600e-02 7.615882174668985982e+00 5.705433205155975296e-01 -1.247685025439929207e+00 1.856640625000000000e+01 -1.105958104133605957e+00 8.037946224212646484e-01 2.035141706466674805e+00 -2.596525475382800013e-02 -2.559306919574736994e-01 2.684455513954162598e-01 9.283114075660704456e-01 -4.931252698111242561e-01 5.623539462311227810e-01 1.780264983638216947e+00
2.607902701040000916e+08 -1.621671036482300321e-01 -7.786463443836921620e-03 -2.409935425182390539e-02 7.708292889506530798e+00 5.512665229740726369e-01 -1.274824191300999443e+00 1.857421875000000000e+01 -1.097510218620300293e+00 8.029385805130001552e-01 2.034413576126098189e+00 -2.575199492275720425e-02 -2.559832632541656494e-01 2.681334316730499268e-01 9.283931851387026146e-01 -4.589969588357015184e-01 5.636110432522587477e-01 1.773674765252084340e+00
2.607986031040000916e+08 -1.753561458358324499e-01 -2.553843677380928170e-02 -1.457965515010530358e-02 7.782701517038056238e+00 4.765944409298967233e-01 -1.371049145657686319e+00 1.860742187500000000e+01 -1.089122414588928223e+00 8.020892143249510609e-01 2.033536911010742188e+00 -2.569518238306044838e-02 -2.559537589550018311e-01 2.675777375698090155e-01 9.285631775856018066e-01 -4.243297694736169468e-01 5.648984887522409126e-01 1.766986797934050779e+00
2.608069361040000916e+08 -1.932054430528463984e-01 -4.272880351133360316e-02 -5.559627334867605145e-03 7.789902351960462212e+00 4.862280374791855264e-01 -1.397016343538650007e+00 1.860742187500000000e+01 -1.080740094184875488e+00 8.012488484382627174e-01 2.032501459121704102e+00 -2.572974190115928650e-02 -2.560465633869170587e-01 2.668898701667786200e-01 9.287346005439758301e-01 -3.891214079378053081e-01 5.662200318600669746e-01 1.760200921786521544e+00
2.608152701040000916e+08 -2.118016225128300789e-01 -5.470590866404367869e-02 1.850234048675676850e-03 7.770700125500713540e+00 4.525099099812284753e-01 -1.426124707382092849e+00 1.860546875000000000e+01 -1.072353005409240723e+00 8.004246354103088379e-01 2.031309366226195845e+00 -2.566751278936862946e-02 -2.561341524124144953e-01 2.662954926490784247e-01 9.288827180862424537e-01 -3.533697373220111015e-01 5.675719939572688721e-01 1.753314162326639947e+00
2.608236031040000916e+08 -2.262392343997724764e-01 -6.260782881081877749e-02 7.879942752088864300e-03 7.859510422877052704e+00 4.657490098193792227e-01 -1.453227789027291106e+00 1.859375000000000000e+01 -1.063974499702453613e+00 7.996014356613158069e-01 2.029986619949340820e+00 -2.571673132479196378e-02 -2.563087344169616699e-01 2.655683159828186035e-01 9.290414452552796520e-01 -3.170735498240849215e-01 5.689565926946010821e-01 1.746326383626661594e+00
2.608319361040000916e+08 -2.472729095737019878e-01 -8.125980308295106813e-02 1.719578394949781985e-02 8.062333939858149279e+00 4.536879671195069852e-01 -1.404315822117783830e+00 1.858984375000000000e+01 -1.055571556091308372e+00 7.987611889839171253e-01 2.028471946716308594e+00 -2.566488273441785636e-02 -2.564663589000701349e-01 2.648678421974182129e-01 9.291992783546447754e-01 -2.802104808947869508e-01 5.703722762676201041e-01 1.739242788992510613e+00
2.608402701040000916e+08 -2.727135950403238307e-01 -9.878543411616536041e-02 2.922944383310412814e-02 8.434377077515781806e+00 4.452245499069780732e-01 -1.393025169516244777e+00 1.860351562500000000e+01 -1.047112703323364258e+00 7.980142831802368164e-01 2.026873588562012163e+00 -2.565348707139492035e-02 -2.570372223854064386e-01 2.643282413482666016e-01 9.291954636573791504e-01 -2.427442200435986075e-01 5.718187610229658047e-01 1.732061977202823400e+00
2.608486031040000916e+08 -2.846997569139184114e-01 -1.104301596737455177e-01 3.336526270491803337e-02 8.711609222028405597e+00 4.343610969765476226e-01 -1.390995962511281103e+00 1.860351562500000000e+01 -1.038751006126403809e+00 7.971776723861694336e-01 2.025189399719238281e+00 -2.611657977104187706e-02 -2.573788464069366455e-01 2.631520330905914862e-01 9.294219613075256348e-01 -2.046679401140623356e-01 5.732948547379456139e-01 1.724785514084359539e+00
