time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw sins_px sins_py sins_pz
1.143717719999998808e+06 -9.068663275471204903e-04 7.758114338852409309e-02 -3.767080345389364152e-03 9.735327920163767246e+00 -3.713946124249420944e-01 -8.970245190225917264e-01 3.191406250000000000e+01 -3.019639551639556885e-01 7.705081105232238770e-01 2.046252489089965820e+00 -1.631326675415039062e-01 -1.432920545339584351e-01 -2.135027647018432340e-01 9.525081515312194824e-01 -2.624467840643370242e-01 7.704384491323804651e-01 2.042412104994514532e+00
1.152050719999998808e+06 -1.644205062449679905e-03 7.786992824571846439e-02 -4.298155822188915592e-03 9.758130564084718017e+00 -3.762137848315510458e-01 -8.491402190000482131e-01 3.191406250000000000e+01 -3.018202185630798340e-01 7.703425884246825062e-01 2.046230316162109375e+00 -1.629027426242828924e-01 -1.430295109748840332e-01 -2.135305106639860673e-01 9.525807499885555751e-01 -2.546693819961776128e-01 7.701437837101989814e-01 2.041688736223383760e+00
1.160383719999998808e+06 -9.006809857525638341e-04 7.901423952477121260e-02 -8.169595689364281569e-04 9.784533625466870888e+00 -3.870546835083180648e-01 -8.283419410522527837e-01 3.184179687500000000e+01 -3.016705214977264404e-01 7.701731920242307350e-01 2.046208858489990234e+00 -1.626993417739867887e-01 -1.427687853574753085e-01 -2.135598361492156427e-01 9.526479840278624378e-01 -2.462116360840583551e-01 7.698218652508324045e-01 2.040908570412811152e+00
1.168717719999998808e+06 -5.798007362830016886e-03 8.013851299958825447e-02 1.904826620155859263e-03 9.741328615932438595e+00 -3.713951520003886397e-01 -8.101142878818030635e-01 3.187890625000000000e+01 -3.015162050724028986e-01 7.700011134147645153e-01 2.046198606491088867e+00 -1.624748259782791138e-01 -1.425287127494812289e-01 -2.136216610670088889e-01 9.527084827423091262e-01 -2.370777454484605251e-01 7.694746549108044675e-01 2.040072673594499619e+00
1.177050719999998808e+06 -5.550319706678359666e-03 8.100141328761427395e-02 3.243562615939199131e-03 9.728127085241359495e+00 -3.617597208945819154e-01 -8.205152364687886557e-01 3.187890625000000000e+01 -3.013510406017303467e-01 7.698287367820739746e-01 2.046187639236450195e+00 -1.622336506843566895e-01 -1.422890573740005493e-01 -2.136860191822052002e-01 9.527708888053894043e-01 -2.272699393922684719e-01 7.691027021238140415e-01 2.039179543669538131e+00
1.185383719999998808e+06 -6.772805064826428745e-03 8.127934458721350341e-02 4.594872786088772913e-03 9.713725415396547547e+00 -3.677798284384006244e-01 -7.744644765727235480e-01 3.190234375000000000e+01 -3.011836707592010498e-01 7.696543931961059570e-01 2.046174049377441406e+00 -1.620178818702697476e-01 -1.420339494943618774e-01 -2.137606441974639893e-01 9.528289437294006348e-01 -2.167881230531571168e-01 7.687050020993504429e-01 2.038234234648555798e+00
1.193717719999998808e+06 -8.731152168980016448e-03 8.184355108872304330e-02 5.951798377739992395e-03 9.814537104310227633e+00 -3.810359788606601517e-01 -8.146544838576038616e-01 3.186523437500000000e+01 -3.010135591030120850e-01 7.694803476333617054e-01 2.046159505844116211e+00 -1.617978811264038086e-01 -1.417589038610458929e-01 -2.138264924287796021e-01 9.528925418853759766e-01 -2.056198332712616539e-01 7.682803273940195243e-01 2.037230830968984829e+00
1.202050719999998808e+06 -1.068573331207671971e-02 8.124647371505905324e-02 8.115103648205949233e-03 9.762931120699656518e+00 -3.858484605317327176e-01 -7.845453745777030141e-01 3.183984375000000000e+01 -3.008387684822082520e-01 7.693108916282652698e-01 2.046145915985107422e+00 -1.615866422653198242e-01 -1.414960026741028110e-01 -2.138878107070922296e-01 9.529536366462707520e-01 -1.937767891098807482e-01 7.678287452580512262e-01 2.036174118494848972e+00
1.210384719999998808e+06 -1.142571189415983457e-02 8.240590777172307480e-02 7.046329774583000652e-03 9.820537800078898982e+00 -3.750151159112165011e-01 -7.959310405995118076e-01 3.191992187500000000e+01 -3.006614148616790771e-01 7.691432237625122070e-01 2.046127319335936612e+00 -1.613687574863434393e-01 -1.412139981985092441e-01 -2.139508873224257313e-01 9.530182480812071644e-01 -1.812481915791213372e-01 7.673514366568313649e-01 2.035061598709098973e+00
1.218717719999998808e+06 -1.313094467017207612e-02 7.978169668839249495e-02 9.746693021787823999e-03 9.791734460389278638e+00 -3.497226353445342384e-01 -7.732053412322473784e-01 3.188671875000000000e+01 -3.004770576953887939e-01 7.689758539199829102e-01 2.046098947525024414e+00 -1.611981689929961881e-01 -1.409139335155487338e-01 -2.140067517757415216e-01 9.530789852142333984e-01 -1.680422111507127447e-01 7.668507806801810878e-01 2.033896314235084546e+00
1.227050719999998808e+06 -1.264408041623032476e-02 8.181068021656860700e-02 9.472029239857170449e-03 9.788134042928072986e+00 -3.533351531142004398e-01 -7.378860549843916372e-01 3.188671875000000000e+01 -3.002871572971343994e-01 7.688071131706236683e-01 2.046072721481323242e+00 -1.610206216573715210e-01 -1.406245231628418246e-01 -2.140640765428542536e-01 9.531388282775880016e-01 -1.541566785734743983e-01 7.663254640784437077e-01 2.032681018039201870e+00
1.235384719999998808e+06 -1.263285602187391027e-02 7.948183832801145043e-02 1.242651584323963519e-02 9.786933903774338361e+00 -3.581521672190232652e-01 -7.660814583425219482e-01 3.184570312500000000e+01 -3.000991344451903742e-01 7.686404585838316761e-01 2.046060800552368164e+00 -1.608217507600784857e-01 -1.403589844703674316e-01 -2.141355574131011963e-01 9.531955718994140625e-01 -1.395897236208631931e-01 7.657750400217415709e-01 2.031411385149831883e+00
1.243717719999998808e+06 -1.262733568571359176e-02 7.976117955493715328e-02 1.457294360360369967e-02 9.813336965156494784e+00 -3.930786759953515119e-01 -7.535019676631317109e-01 3.188671875000000000e+01 -2.999070584774017334e-01 7.684756517410278320e-01 2.046046495437622070e+00 -1.606346666812896729e-01 -1.400866806507110873e-01 -2.142060101032256525e-01 9.532513022422790527e-01 -1.243422134244074606e-01 7.651961759273498975e-01 2.030090022209534606e+00
1.252050719999998808e+06 -1.335826861237872365e-02 7.801803133748833052e-02 1.538594620244228273e-02 9.807336269387823435e+00 -3.990995389447952180e-01 -6.852317729666628221e-01 3.188671875000000000e+01 -2.997143566608428955e-01 7.683094143867491566e-01 2.046041965484619141e+00 -1.604042947292328436e-01 -1.398323029279709417e-01 -2.142959833145141324e-01 9.533072710037230335e-01 -1.084139010341797354e-01 7.645893897633564418e-01 2.028723447839450689e+00
1.260384719999998808e+06 -1.286112235592115627e-02 7.512128331040258955e-02 1.645871882455709340e-02 9.820537800078898982e+00 -3.991007260107776178e-01 -6.713081915318979132e-01 3.187109375000000000e+01 -2.995199263095856268e-01 7.681468725204465553e-01 2.046034812927246094e+00 -1.602096706628799994e-01 -1.395825892686844427e-01 -2.143929004669188898e-01 9.533548355102541283e-01 -9.180108692988539487e-02 7.639548093150136943e-01 2.027310564069876531e+00
1.268717719999998808e+06 -1.677573148946056442e-02 7.249277759918547337e-02 1.810355403818666303e-02 9.819337660925167910e+00 -4.340247527400519223e-01 -6.301308766590265620e-01 3.184570312500000000e+01 -2.993278205394744873e-01 7.679926753044128418e-01 2.046022653579711914e+00 -1.600201576948165338e-01 -1.392959654331207275e-01 -2.144882082939147949e-01 9.534070491790768154e-01 -7.450850489135828203e-02 7.632889559336498708e-01 2.025855526695296227e+00
1.277050719999998808e+06 -2.167097279177025715e-02 6.986013235976624991e-02 1.975632425760608102e-02 9.806136130234088810e+00 -4.436578097138940135e-01 -5.911487852413157551e-01 3.183203125000000000e+01 -2.991373538970947266e-01 7.678413391113281250e-01 2.046008586883544922e+00 -1.598591953516005915e-01 -1.390226334333420077e-01 -2.145943641662596824e-01 9.534500241279603161e-01 -5.653545400437709478e-02 7.625919609924963760e-01 2.024360794042394662e+00
1.285383719999998808e+06 -2.485889624329992720e-02 6.609477948944146586e-02 1.763971526014779939e-02 9.814537104310227633e+00 -4.520885286543654402e-01 -5.959642943627756484e-01 3.185156250000000000e+01 -2.989443838596343994e-01 7.676922082901002087e-01 2.045992851257324219e+00 -1.597326993942260742e-01 -1.387625336647034247e-01 -2.147245556116104126e-01 9.534798860549926758e-01 -3.788060088767015304e-02 7.618632808163051662e-01 2.022824511099207356e+00
1.293717719999998808e+06 -3.073318249226136833e-02 6.172297046109105623e-02 1.903409003325086044e-02 9.831339052462512385e+00 -4.448643564357472879e-01 -5.914985768268481436e-01 3.188281250000000000e+01 -2.987535297870635986e-01 7.675449252128601074e-01 2.045969963073730469e+00 -1.596011966466903687e-01 -1.384745538234711248e-01 -2.148728221654891968e-01 9.535104036331175648e-01 -1.854004358742751893e-02 7.611038638893703467e-01 2.021247113533229278e+00
1.302050719999998808e+06 -3.219901820404063447e-02 5.679981340702024151e-02 1.851501080192688095e-02 9.872143783689475427e+00 -4.496851475686956534e-01 -6.085219308604972177e-01 3.188281250000000000e+01 -2.985704541206359863e-01 7.674079537391662598e-01 2.045951843261718750e+00 -1.595061123371124823e-01 -1.382289528846741000e-01 -2.150332480669021606e-01 9.535257816314696155e-01 1.485079483308250018e-03 7.603131469264671205e-01 2.019627061576089844e+00
1.310383719999998808e+06 -3.685486244211731016e-02 5.186822219686084562e-02 1.694833854281749611e-02 9.852941557229728531e+00 -4.268020913326839305e-01 -5.459585984596326824e-01 3.184765625000000000e+01 -2.983980178833007812e-01 7.672817707061766468e-01 2.045945405960083008e+00 -1.593795716762541892e-01 -1.380120515823364813e-01 -2.152125686407088678e-01 9.535378813743590198e-01 2.219371317852413678e-02 7.594935877875198527e-01 2.017971271024579849e+00
1.318717719999998808e+06 -3.831168924288572836e-02 4.461998773715893096e-02 1.857870956742418284e-02 9.849341139768524656e+00 -4.557044997068891989e-01 -5.682323499355941276e-01 3.184960937500000000e+01 -2.982274591922760010e-01 7.671664953231811523e-01 2.045927524566650391e+00 -1.593041419982910711e-01 -1.377855092287063876e-01 -2.153684049844740711e-01 9.535480737686157227e-01 4.358883949699432492e-02 7.586412735932370754e-01 2.016275039083547771e+00
1.327050719999998808e+06 -3.953934406217340242e-02 4.490670283025228332e-02 1.805160159351956034e-02 9.852941557229728531e+00 -4.376406158774864275e-01 -5.765192774231406858e-01 3.184960937500000000e+01 -2.980697751045227051e-01 7.670589685440062366e-01 2.045924186706542969e+00 -1.592043936252593994e-01 -1.375986784696578702e-01 -2.155390977859496793e-01 9.535530805587768555e-01 6.566565988801341403e-02 7.577593014570329633e-01 2.014538692465976055e+00
1.335384719999998808e+06 -3.904373171437636875e-02 3.710430049017696130e-02 1.617828343327022689e-02 9.806136130234088810e+00 -4.171636386043767741e-01 -5.417853924644298047e-01 3.185156250000000000e+01 -2.979190349578857422e-01 7.669654488563537598e-01 2.045912265777587891e+00 -1.591737717390060425e-01 -1.374355703592300693e-01 -2.157003581523894709e-01 9.535452723503111683e-01 8.842463584931906095e-02 7.568489584437491091e-01 2.012765711301099270e+00
1.343717719999998808e+06 -3.732157048581167397e-02 3.479148656946750434e-02 1.724046563246625988e-02 9.779733068851935940e+00 -4.352254720470831173e-01 -5.261279808720173978e-01 3.183593750000000000e+01 -2.977762520313262939e-01 7.668842077255250134e-01 2.045894145965576172e+00 -1.591973751783371527e-01 -1.372985988855362494e-01 -2.158437520265579224e-01 9.535285234451293945e-01 1.118590171941052230e-01 7.559078777309332642e-01 2.010956955008461389e+00
1.352050719999998808e+06 -3.707214862991287802e-02 3.160934312283746050e-02 1.724217604226686157e-02 9.842140304846118681e+00 -4.316182421167923944e-01 -5.822496788303477278e-01 3.185546875000000000e+01 -2.976447641849517822e-01 7.668131589889526367e-01 2.045877456665039062e+00 -1.592263430356979093e-01 -1.371443867683410922e-01 -2.159895598888396662e-01 9.535129070281982422e-01 1.359789925716085035e-01 7.549369511679321354e-01 2.009105819430827111e+00
1.360384719999998808e+06 -3.682750861572595819e-02 2.814660362163968338e-02 1.536580414085399540e-02 9.785733764620607289e+00 -4.183660845528368033e-01 -5.144627291172541028e-01 3.182617187500000000e+01 -2.975199222564696711e-01 7.667450308799742542e-01 2.045870780944824219e+00 -1.592001616954804022e-01 -1.370248049497604648e-01 -2.161531448364256702e-01 9.534974098205566406e-01 1.607796181798192281e-01 7.539373086595013707e-01 2.007221081077052105e+00
1.368717719999998808e+06 -3.559326426616506861e-02 2.294043111149454348e-02 1.589862127305108341e-02 9.892546149302960501e+00 -4.376441770754331828e-01 -5.512067889480865013e-01 3.187500000000000000e+01 -2.974026203155517023e-01 7.666931152343750000e-01 2.045856714248656782e+00 -1.592434197664260864e-01 -1.369014233350753507e-01 -2.162946164608000876e-01 9.534758329391479492e-01 1.862678630594149509e-01 7.529067289916011596e-01 2.005297020096916683e+00
1.377050719999998808e+06 -3.460604256712161014e-02 1.802511322264481117e-02 1.589639542555370058e-02 9.864942948767071229e+00 -4.689529881578087256e-01 -5.249467013187030240e-01 3.187500000000000000e+01 -2.972949743270874023e-01 7.666497230529785156e-01 2.045844316482543945e+00 -1.593052595853805542e-01 -1.367955505847931186e-01 -2.164443135261535922e-01 9.534467458724972255e-01 2.124401602496324148e-01 7.518424987246813407e-01 2.003337419136712150e+00
1.385384719999998808e+06 -3.435429499465584430e-02 1.310669068764355044e-02 1.590012083239869881e-02 9.830138913308775983e+00 -4.641327366003069055e-01 -5.362209069489536351e-01 3.187109375000000000e+01 -2.971989512443542480e-01 7.666105628013609730e-01 2.045841455459594727e+00 -1.593228429555893499e-01 -1.367038637399674017e-01 -2.165900319814682007e-01 9.534238576889038086e-01 2.392971884453261866e-01 7.507460695902414827e-01 2.001339945778192408e+00
1.393717719999998808e+06 -3.361585032123325795e-02 7.041602317989963458e-03 1.402280392365750673e-02 9.851741418075992129e+00 -4.894245696764532583e-01 -4.988914433331697040e-01 3.185742187500000000e+01 -2.971131503582000732e-01 7.665821313858032227e-01 2.045839786529541016e+00 -1.593537181615830023e-01 -1.366350948810577948e-01 -2.167291790246963501e-01 9.533970355987548828e-01 2.668357971039213572e-01 7.496149107338194728e-01 1.999309367922148972e+00
1.402050719999998808e+06 -3.311933232600276084e-02 2.413594513101076627e-03 1.402420974621431012e-02 9.830138913308775983e+00 -4.930354687197801011e-01 -4.844825512815936208e-01 3.185742187500000000e+01 -2.970414757728576660e-01 7.665613889694213867e-01 2.045839548110961026e+00 -1.594020575284958441e-01 -1.365841925144195557e-01 -2.168633341789245328e-01 9.533657431602478027e-01 2.950562496604070550e-01 7.484493906738031166e-01 1.997245648404732732e+00
1.410383719999998808e+06 -3.140887677539291184e-02 -1.611656770781217871e-03 9.989843408593341439e-03 9.836139609077447332e+00 -4.966488498101607751e-01 -5.280612259757133664e-01 3.185156250000000000e+01 -2.969834804534912109e-01 7.665483951568603516e-01 2.045840501785278320e+00 -1.594347506761550903e-01 -1.365441530942917148e-01 -2.169992029666900080e-01 9.533349275588989258e-01 3.239599211642196774e-01 7.472492584148484607e-01 1.995143747875083307e+00
1.418717719999998808e+06 -2.602344979727590560e-02 -2.730095998571179829e-03 6.459053369154332293e-03 9.738928337624967568e+00 -5.399942068671375051e-01 -5.901732663422019076e-01 3.189843750000000000e+01 -2.969336509704589844e-01 7.665382027626035377e-01 2.045831680297851562e+00 -1.595048755407333929e-01 -1.365052312612534124e-01 -2.171081900596618375e-01 9.533040523529052734e-01 3.535401489856294655e-01 7.460099691789142673e-01 1.992998445081350489e+00
1.427050719999998808e+06 -2.406600834055575705e-02 -6.468697035267152728e-03 3.227403794696972073e-03 9.776132651390732065e+00 -5.183205031453008704e-01 -5.954020539775388698e-01 3.188476562500000000e+01 -2.968987822532653809e-01 7.665311098098754883e-01 2.045827865600585049e+00 -1.595817357301712036e-01 -1.364884227514267523e-01 -2.172082960605620783e-01 9.532707333564758301e-01 3.837969223895394411e-01 7.447355917947471315e-01 1.990811876564577920e+00
1.435383719999998808e+06 -1.917350054959723882e-02 -7.296061696170209540e-03 -1.104790922139652423e-03 9.813336965156494784e+00 -5.026682019483543762e-01 -5.982770770471446120e-01 3.189453125000000000e+01 -2.968809306621551514e-01 7.665267586708067737e-01 2.045826196670531782e+00 -1.596504449844359519e-01 -1.364988088607788363e-01 -2.172819375991820734e-01 9.532409906387329102e-01 4.147364147227994291e-01 7.434268531283038106e-01 1.988583664533057238e+00
1.443717719999998808e+06 -1.796022799985210611e-02 -7.847060084485036474e-03 -5.944256098406293723e-03 9.780933208005670565e+00 -5.062781297558774929e-01 -5.731377454119805925e-01 3.187109375000000000e+01 -2.968754768371582031e-01 7.665215134620665394e-01 2.045845985412597656e+00 -1.596990078687668402e-01 -1.365757435560226718e-01 -2.173563241958617609e-01 9.532049298286434658e-01 4.463578756795062441e-01 7.420826661185555562e-01 1.986316248044732280e+00
1.452050719999998808e+06 -1.354710585417952771e-02 -6.385297450192535876e-03 -5.176606441212450518e-03 9.833739330769981635e+00 -5.123042805446968995e-01 -5.891518063387743975e-01 3.187109375000000000e+01 -2.968809604644775391e-01 7.665200233459470436e-01 2.045850992202758789e+00 -1.597586274147033691e-01 -1.366125643253326694e-01 -2.174067199230192704e-01 9.531781077384947620e-01 4.786601789452746281e-01 7.407028594430743462e-01 1.984007639966414827e+00
1.460384719999998808e+06 -6.445776478106624019e-03 -1.009463699797564021e-02 -1.005998749097009558e-02 9.784533625466870888e+00 -4.846014044115404262e-01 -5.673191475713945664e-01 3.180664062500000000e+01 -2.969021797180175781e-01 7.665240168571472168e-01 2.045871496200560635e+00 -1.597639173269272406e-01 -1.367114931344985962e-01 -2.174469679594039917e-01 9.531539082527159534e-01 5.116442810380313899e-01 7.392901888487473094e-01 1.981660107121953285e+00
1.468717719999998808e+06 -3.754872480762256205e-03 -1.122822441124729162e-02 -1.276391991703523278e-02 9.744929033393640694e+00 -4.882106847285276885e-01 -6.020348025662256575e-01 3.182226562500000000e+01 -2.969335913658142090e-01 7.665327191352845349e-01 2.045890808105468750e+00 -1.597503572702408392e-01 -1.368108093738555908e-01 -2.174593955278396051e-01 9.531391263008115455e-01 5.452996865839259133e-01 7.378436636606696686e-01 1.979269848386547404e+00
1.477050719999998808e+06 -1.549816856704758217e-03 -1.294891542295380227e-02 -1.412148592877098333e-02 9.785733764620607289e+00 -4.388388531374636248e-01 -5.708822452682260629e-01 3.182226562500000000e+01 -2.969741225242614746e-01 7.665424942970273658e-01 2.045907258987426758e+00 -1.597535163164139072e-01 -1.369101554155349731e-01 -2.174505889415740689e-01 9.531263113021848365e-01 5.796360193280866158e-01 7.363683801527469708e-01 1.976841029821764462e+00
1.485384719999998808e+06 6.306077268385913530e-03 -1.495526123783271974e-02 -1.123081520454800343e-02 9.750929729162312043e+00 -4.231800770351593077e-01 -5.856878732955401734e-01 3.185156250000000000e+01 -2.970222532749176025e-01 7.665554285049438477e-01 2.045922994613647461e+00 -1.597490906715393622e-01 -1.370211690664291937e-01 -2.174177020788192749e-01 9.531186223030088112e-01 6.146525609531893197e-01 7.348640693620418496e-01 1.974370723964783192e+00
1.493717719999998808e+06 1.194303135252581041e-02 -1.752709378973363319e-02 -1.315183713632721470e-02 9.838539887384914806e+00 -4.195751133217440199e-01 -6.304039828508273269e-01 3.187500000000000000e+01 -2.970775365829467773e-01 7.665712833404541016e-01 2.045938491821288618e+00 -1.597549766302108765e-01 -1.371397823095321933e-01 -2.173724770545958918e-01 9.531108140945432350e-01 6.503510793573684667e-01 7.333309311699875988e-01 1.971855389890386112e+00
1.502050719999998808e+06 1.537217973220620336e-02 -1.577507152501322549e-02 -1.344997010278666319e-02 9.800135434465415685e+00 -4.027117329691936032e-01 -6.451600838221891454e-01 3.189062500000000000e+01 -2.971342504024505615e-01 7.665867209434509277e-01 2.045938968658447266e+00 -1.597953587770462036e-01 -1.372312158346176425e-01 -2.172859609127044678e-01 9.531106352806092419e-01 6.867287748968946559e-01 7.317704146098068518e-01 1.969294744292912291e+00
1.510384719999998808e+06 2.272893258393665628e-02 -1.834593404077066239e-02 -1.404315104894509648e-02 9.758130564084718017e+00 -4.255892855356511739e-01 -6.527955404264986772e-01 3.189257812500000000e+01 -2.971998751163482666e-01 7.666011452674865723e-01 2.045965671539306197e+00 -1.597292125225067694e-01 -1.373670399188995639e-01 -2.172025889158248346e-01 9.531211256980895996e-01 7.237871744197055257e-01 7.301793550750271811e-01 1.966688183277636837e+00
1.518717719999998808e+06 2.811679911814768049e-02 -1.138432442038462764e-02 -1.275312632321382728e-02 9.771332094775795341e+00 -4.159562285618089716e-01 -6.506319922711065740e-01 3.183593750000000000e+01 -2.972681820392608643e-01 7.666172981262205921e-01 2.045989990234375000e+00 -1.596741825342178900e-01 -1.375064402818680365e-01 -2.171015888452529630e-01 9.531332254409790039e-01 7.615200554275782796e-01 7.285599391413394299e-01 1.964036833699033702e+00
1.527050719999998808e+06 3.130621612762519296e-02 -1.368465491058091024e-02 -1.304457387845555684e-02 9.785733764620607289e+00 -4.412474141474199141e-01 -6.120268507767072652e-01 3.187500000000000000e+01 -2.973373532295227051e-01 7.666361927986146130e-01 2.045988082885742188e+00 -1.597131937742233276e-01 -1.375863701105118353e-01 -2.169644683599472046e-01 9.531463980674743652e-01 7.999329469340928922e-01 7.269090053815249197e-01 1.961344326004942129e+00
1.535383719999998808e+06 3.204091501534720582e-02 -1.310279056830562783e-02 -1.305119679847940341e-02 9.790534321235544013e+00 -4.605163338874257439e-01 -6.355970977525255972e-01 3.187500000000000000e+01 -2.974554002285004217e-01 7.666548490524293102e-01 2.046056985855102539e+00 -1.595157384872437079e-01 -1.379257291555404663e-01 -2.168552428483963290e-01 9.531553387641904518e-01 8.390258489392494745e-01 7.252254248729294028e-01 1.958606864808649206e+00
1.543717719999998808e+06 3.203042911543933779e-02 -1.077520350739047915e-02 -1.573733795271126806e-02 9.792934599543011487e+00 -4.581079887076484058e-01 -6.132952902029713549e-01 3.186132812500000000e+01 -2.975240349769591730e-01 7.666705846786499023e-01 2.046067714691162109e+00 -1.594826281070709229e-01 -1.380094438791275302e-01 -2.167286425828932883e-01 9.531775712966920056e-01 8.788037401512717173e-01 7.235099058990327459e-01 1.955827250182187615e+00
1.552050719999998808e+06 3.031987990065884708e-02 -1.108061132330007137e-02 -1.384469771568411049e-02 9.777332790544464913e+00 -5.074820865155875715e-01 -5.730871842914063707e-01 3.184570312500000000e+01 -2.975968420505524237e-01 7.666927576065062366e-01 2.046055316925048828e+00 -1.595384925603866300e-01 -1.380516886711120883e-01 -2.165851891040800892e-01 9.531947374343872070e-01 9.192552030361407223e-01 7.217576414461286394e-01 1.953009573103818175e+00
1.560383719999998808e+06 2.737320155263624905e-02 -1.137362596247394782e-02 -1.569897500952804892e-02 9.807336269387823435e+00 -4.761734912633907024e-01 -6.052585831567420804e-01 3.184570312500000000e+01 -2.976736724376678467e-01 7.667129039764403187e-01 2.046050786972045010e+00 -1.596002280712128241e-01 -1.381165385246277133e-01 -2.164482474327086847e-01 9.532061219215391956e-01 9.603887181597240419e-01 7.199733990520552629e-01 1.950148750568779121e+00
